Dmel,E_value,Score,query cover,identity,Dsim
NM_140614.3,0.0,1094.0,81,96.933,XM_016171578.2
NM_140615.3,3.4899999999999997e-168,590.0,100,94.315,XM_002085070.4
NM_140616.3,0.0,785.0,100,92.844,XM_002085071.4
NM_140617.3,0.0,857.0,99,93.761,XM_002085073.4
NM_140619.3,0.0,1007.0,98,92.826,XM_002085075.4
NM_140620.3,8.979999999999999e-165,579.0,74,95.592,XM_044922899.1
NM_140622.3,0.0,4185.0,100,96.209,XM_002085085.4
NM_140623.4,0.0,1921.0,99,96.17,XM_002085086.4
NM_140625.3,0.0,1149.0,99,91.517,XM_016171585.3
NM_140626.2,0.0,1284.0,100,95.426,XM_002085091.4
NM_140627.3,0.0,2132.0,100,93.08,XM_002085092.3
NM_140628.3,0.0,1482.0,100,95.289,XM_002085093.4
NM_140637.3,0.0,2780.0,100,96.176,XM_002085106.4
NM_140638.3,0.0,2972.0,100,96.953,XM_002085107.4
NM_140645.3,0.0,1434.0,100,97.947,XM_002085115.3
NM_140646.4,0.0,1531.0,95,97.235,XM_002085116.4
NM_140647.4,0.0,1633.0,100,96.281,XM_002085122.4
NM_140648.2,0.0,2699.0,92,98.127,XM_016171595.3
NM_140649.4,0.0,5880.0,100,95.486,XM_002085128.4
NM_140651.3,1.46e-166,584.0,90,92.344,XM_002085134.4
NM_140652.4,0.0,4189.0,99,95.415,XM_016169384.3
NM_140653.3,0.0,1219.0,100,98.415,XM_002085139.4
NM_140654.2,0.0,3356.0,98,95.127,XM_002085140.4
NM_140657.2,0.0,647.0,99,92.593,XM_039293685.2
NM_140660.4,0.0,1007.0,100,95.827,XM_002085150.4
NM_140661.3,0.0,3230.0,100,95.773,XM_002085152.4
NM_140662.4,0.0,3426.0,72,94.03,XM_002085155.4
NM_140663.4,0.0,2414.0,100,94.62,XM_002085156.3
NM_140668.3,3.26e-147,520.0,100,92.183,XM_039293403.2
NM_140669.4,0.0,7810.0,100,92.538,XM_016171606.3
NM_140670.2,0.0,2067.0,99,92.705,XM_002085168.4
NM_140671.2,0.0,1520.0,99,93.014,XM_002085169.4
NM_140672.3,0.0,2972.0,100,96.061,XM_002085170.4
NM_140680.3,0.0,976.0,100,95.024,XM_002085178.4
NM_140688.3,0.0,6026.0,99,96.25,XM_002085187.4
NM_140689.4,0.0,3550.0,100,95.244,XM_039294375.1
NM_140690.3,0.0,4543.0,99,96.129,XM_002085190.3
NM_140692.3,0.0,1435.0,99,96.756,XM_002085192.4
NM_140693.3,0.0,1986.0,100,96.578,XM_002085193.4
NM_140697.4,0.0,2471.0,99,95.391,XM_002085195.3
NM_140698.3,0.0,869.0,100,96.226,XM_002085196.4
NM_140700.3,0.0,2326.0,100,96.262,XM_016171640.3
NM_140705.3,0.0,1674.0,96,94.333,XM_002085205.4
NM_140707.2,0.0,780.0,99,91.594,XM_002085208.4
NM_140708.3,0.0,1345.0,100,95.611,XM_002085210.4
NM_140709.1,0.0,2532.0,100,94.294,XM_002085211.3
NM_140710.2,0.0,1003.0,89,92.806,XM_002085212.3
NM_140711.3,0.0,2944.0,100,95.182,XM_016169349.3
NM_140712.1,0.0,1349.0,98,93.862,XM_002085215.4
NM_140713.2,0.0,3434.0,95,94.256,XM_002085216.4
NM_140714.4,0.0,2300.0,100,96.362,XM_016169348.3
NM_140715.3,0.0,7155.0,99,94.707,XM_016171641.3
NM_140717.4,0.0,3919.0,100,94.814,XM_002085221.3
NM_140719.4,0.0,4713.0,94,95.909,XM_016169342.3
NM_140720.5,0.0,2815.0,49,93.406,XM_039293815.1
NM_140723.1,0.0,3066.0,95,96.45,XM_002085232.3
NM_140726.3,0.0,1271.0,99,96.978,XM_002085234.3
NM_140729.2,0.0,1594.0,99,92.491,XM_002085238.4
NM_140730.4,0.0,1074.0,88,89.016,XM_016171647.3
NM_140733.3,0.0,3397.0,100,96.379,XM_002085243.4
NM_140735.3,0.0,6706.0,100,96.543,XM_002085245.4
NM_140736.3,0.0,7127.0,94,97.404,XM_016171669.3
NM_140743.2,0.0,1042.0,100,95.282,XM_002076517.4
NM_140745.3,0.0,8126.0,98,95.112,XM_016169325.3
NM_140747.2,0.0,3116.0,99,94.858,XM_016183099.3
NM_140748.2,0.0,2276.0,90,93.738,XM_002085270.4
NM_140749.2,0.0,2706.0,99,95.786,XM_002085271.4
NM_140751.4,0.0,3395.0,99,95.048,XM_039293612.2
NM_140752.3,0.0,2946.0,99,91.966,XM_002085280.4
NM_140755.3,0.0,3249.0,99,96.445,XM_002085283.4
NM_140756.3,0.0,3059.0,100,96.154,XM_016169315.3
NM_140758.3,0.0,2187.0,99,97.5,XM_002085288.4
NM_140760.4,0.0,3524.0,90,98.168,XM_002085290.4
NM_140761.3,0.0,3814.0,100,94.369,XM_016171685.3
NM_140762.2,0.0,3445.0,99,97.155,XM_002085292.4
NM_140763.2,0.0,3448.0,70,94.815,XM_016171689.3
NM_140764.3,0.0,1013.0,99,94.402,XM_002085296.4
NM_140765.3,0.0,957.0,88,94.652,XM_016174486.3
NM_140766.3,0.0,2892.0,95,95.667,XM_016171691.2
NM_140767.2,0.0,4913.0,84,96.533,XM_016169310.3
NM_140768.2,0.0,2329.0,100,94.916,XM_002085302.4
NM_140769.3,0.0,4211.0,93,94.524,XM_002085303.3
NM_140770.3,0.0,2942.0,95,97.509,XM_016169305.3
NM_140771.3,0.0,2566.0,99,96.693,XM_002076520.3
NM_140776.3,0.0,6019.0,100,95.604,XM_002085323.3
NM_140777.3,0.0,2784.0,97,92.319,XM_016184167.3
NM_140778.2,0.0,1048.0,99,93.883,XM_016184028.3
NM_140779.4,0.0,3282.0,97,96.211,XM_002085326.4
NM_140781.4,0.0,1260.0,90,91.398,XM_002085332.4
NM_140783.2,0.0,3600.0,99,95.693,XM_002085336.4
NM_140784.3,0.0,2128.0,95,95.302,XM_039293533.2
NM_140786.2,0.0,2370.0,99,93.997,XM_002085342.4
NM_140787.2,0.0,2405.0,99,94.867,XM_002085343.4
NM_140788.2,0.0,2158.0,99,92.073,XM_016171695.3
NM_140791.3,0.0,3096.0,96,95.786,XM_002085350.4
NM_140798.2,0.0,850.0,64,86.59,XM_016169286.3
NM_140799.2,0.0,1888.0,99,94.868,XM_002085364.3
NM_140800.3,0.0,1157.0,99,96.062,XM_002085365.4
NM_140801.4,0.0,2314.0,100,92.072,XM_016169285.3
NM_140802.3,0.0,2089.0,99,97.619,XM_002085367.4
NM_140803.2,0.0,11900.0,93,96.265,XM_016169283.3
NM_140807.4,0.0,2091.0,100,94.109,XM_016171709.3
NM_140809.3,0.0,2298.0,75,97.612,XM_016183052.3
NM_140811.2,0.0,826.0,71,94.886,XM_016171712.3
NM_140812.3,0.0,2730.0,99,97.789,XM_039293324.2
NM_140814.2,0.0,1158.0,85,94.241,XM_002085386.4
NM_140815.3,0.0,2122.0,100,96.565,XM_002085387.4
NM_140817.3,0.0,3886.0,99,97.017,XM_002085391.4
NM_140818.3,0.0,3408.0,69,95.81,XM_002085391.4
NM_140819.2,0.0,2154.0,100,96.0,XM_002085393.4
NM_140820.2,0.0,1648.0,100,96.764,XM_002085394.4
NM_140822.3,0.0,2091.0,99,95.772,XM_016171714.3
NM_140823.2,0.0,1157.0,100,97.63,XM_016171715.3
NM_140824.2,0.0,3711.0,100,95.562,XM_002085399.4
NM_140826.2,0.0,3904.0,95,96.077,XM_016169268.2
NM_140827.3,0.0,2957.0,99,95.577,XM_002085404.4
NM_140829.3,0.0,3040.0,99,94.931,XM_002085408.4
NM_140832.4,0.0,1387.0,97,95.617,XM_002085412.4
NM_140833.3,0.0,1653.0,90,93.583,XM_002085413.4
NM_140834.2,0.0,1417.0,89,95.133,XM_002085414.4
NM_140835.4,0.0,1561.0,90,93.075,XM_002085415.4
NM_140842.3,0.0,2837.0,86,95.791,XM_016169262.2
NM_140843.2,0.0,1127.0,99,90.138,XM_002085431.4
NM_140844.3,0.0,4530.0,96,95.523,XM_016171718.3
NM_140845.4,0.0,2039.0,100,91.02,XM_002085433.4
NM_140846.2,0.0,937.0,100,91.642,XM_016169261.3
NM_140852.3,0.0,1555.0,97,92.463,XM_016171720.3
NM_140854.3,0.0,4139.0,92,93.253,XM_002085445.4
NM_140855.4,0.0,776.0,91,91.424,XM_039293296.2
NM_140856.3,9.110000000000001e-129,459.0,91,86.344,XM_039293296.2
NM_140858.3,4.6800000000000007e-132,470.0,73,89.812,XM_039293296.2
NM_140859.2,0.0,3568.0,96,94.514,XM_016169249.3
NM_140862.2,0.0,2523.0,100,94.511,XM_044923076.1
NM_140863.2,0.0,1234.0,99,95.495,XM_002085458.4
NM_140864.2,0.0,1258.0,100,96.109,XM_002085459.4
NM_140870.2,0.0,3387.0,99,95.114,XM_002085467.4
NM_140872.3,0.0,3838.0,98,96.433,XM_002085470.4
NM_140873.4,0.0,2023.0,97,93.603,XM_002085471.4
NM_140875.3,0.0,2566.0,99,94.507,XM_002085476.4
NM_140877.4,0.0,1740.0,100,97.008,XM_002085478.4
NM_140879.2,0.0,3219.0,98,94.964,XM_016171729.3
NM_140882.3,0.0,2492.0,100,96.676,XM_016169237.3
NM_140884.3,0.0,3701.0,77,94.885,XM_002085490.4
NM_140888.4,0.0,4977.0,99,96.15,XM_016169230.3
NM_140889.2,0.0,2326.0,100,96.454,XM_002085496.4
NM_140890.4,0.0,2471.0,80,93.803,XM_002085499.4
NM_140894.3,0.0,2990.0,99,96.669,XM_002085506.4
NM_140899.2,0.0,3546.0,99,96.507,XM_002085520.4
NM_140900.5,0.0,1858.0,99,93.615,XM_002085521.4
NM_140901.3,0.0,5118.0,100,97.041,XM_002085522.2
NM_140903.2,0.0,2643.0,96,94.368,XM_002085525.4
NM_140904.2,0.0,1784.0,100,92.726,XM_016169216.3
NM_140905.3,0.0,2442.0,100,95.102,XM_016171750.3
NM_140908.2,0.0,2122.0,95,95.682,XM_002085533.4
NM_140909.2,0.0,2675.0,99,92.458,XM_016171755.3
NM_140915.4,0.0,4414.0,98,96.583,XM_016169212.2
NM_140916.3,0.0,1230.0,99,96.042,XM_002085547.4
NM_140917.2,0.0,5650.0,100,95.65,XM_039293294.2
NM_140918.2,0.0,1999.0,89,95.736,XM_002085552.4
NM_140919.2,0.0,3363.0,100,93.135,XM_016169209.3
NM_140920.2,0.0,797.0,100,95.935,XM_002085554.4
NM_140921.3,0.0,2782.0,99,96.817,XM_016169208.3
NM_140922.4,0.0,1840.0,96,94.626,XM_016169207.3
NM_140923.2,0.0,1888.0,93,96.419,XM_016169206.3
NM_140924.3,0.0,1764.0,81,95.716,XM_039294016.2
NM_140925.6,0.0,10853.0,66,95.585,XM_039294008.2
NM_140929.1,0.0,1764.0,99,96.623,XM_002085566.4
NM_140930.5,0.0,1897.0,100,92.598,XM_002085567.3
NM_140937.3,0.0,5738.0,99,94.846,XM_016171767.3
NM_140938.3,0.0,2429.0,100,95.356,XM_002085577.4
NM_140943.3,0.0,8340.0,99,96.187,XM_044922869.1
NM_140945.3,0.0,1421.0,98,95.598,XM_002085587.4
NM_140949.2,0.0,1367.0,98,89.493,XM_016171784.3
NM_140950.2,0.0,1886.0,92,92.383,XM_016171784.3
NM_140952.3,0.0,2691.0,84,98.0,XM_002085596.4
NM_140954.4,0.0,3086.0,99,95.38,XM_002085598.4
NM_140955.4,0.0,2326.0,100,95.536,XM_002085599.4
NM_140957.4,0.0,4601.0,95,95.284,XM_002085602.4
NM_140958.2,0.0,1977.0,96,95.004,XM_002085604.4
NM_140962.2,0.0,3951.0,88,95.024,XM_002085611.3
NM_140963.2,0.0,6955.0,100,94.641,XM_016171803.2
NM_140964.3,0.0,2540.0,100,96.272,XM_002085615.3
NM_140965.3,0.0,1877.0,91,95.787,XM_016169186.3
NM_140967.3,0.0,2752.0,99,93.39,XM_016171809.3
NM_140970.4,0.0,2756.0,100,96.957,XM_016169183.3
NM_140971.1,0.0,8359.0,99,96.449,XM_016169181.3
NM_140972.3,0.0,2036.0,85,95.866,XM_002085626.4
NM_140973.3,0.0,2202.0,99,96.954,XM_002085627.3
NM_140976.3,0.0,3009.0,86,94.284,XM_016169178.3
NM_140977.2,0.0,2490.0,91,97.338,XM_016171814.3
NM_140979.1,0.0,2420.0,100,92.926,XM_016171816.3
NM_140980.1,0.0,2290.0,99,94.149,XM_039293484.2
NM_140981.2,0.0,1995.0,100,93.452,XM_002085636.4
NM_140982.2,0.0,2750.0,100,95.325,XM_002085638.4
NM_140983.3,0.0,1725.0,99,94.694,XM_016169175.3
NM_140984.3,0.0,1260.0,99,96.01,XM_002085640.4
NM_140985.4,0.0,3005.0,95,96.592,XM_016169173.3
NM_140986.3,0.0,1434.0,94,95.73,XM_002085642.3
NM_140987.3,0.0,3413.0,99,94.225,XM_016169171.3
NM_140988.1,0.0,926.0,100,95.517,XM_002085644.4
NM_140989.2,0.0,5529.0,100,95.881,XM_002085650.4
NM_140991.3,0.0,4115.0,97,96.916,XM_016171828.3
NM_140994.4,0.0,5433.0,97,96.722,XM_016171833.3
NM_140995.4,0.0,2309.0,99,95.691,XM_002085662.4
NM_140996.4,0.0,2025.0,98,96.42,XM_002085663.3
NM_140997.3,0.0,5840.0,89,97.298,XM_016169163.3
NM_140998.3,0.0,2484.0,95,96.24,XM_016169162.3
NM_140999.3,0.0,3051.0,99,96.535,XM_002085666.4
NM_141000.2,0.0,1808.0,99,95.495,XM_002085667.4
NM_141003.3,0.0,3951.0,100,97.454,XM_002085671.4
NM_141004.3,0.0,5193.0,100,94.391,XM_002085672.4
NM_141005.3,0.0,4224.0,100,96.103,XM_016169160.2
NM_141008.2,0.0,2366.0,100,96.448,XM_016171851.3
NM_141009.3,0.0,6813.0,92,96.591,XM_016169155.2
NM_141012.2,0.0,2122.0,98,95.424,XM_002085686.4
NM_141013.2,0.0,1382.0,100,94.904,XM_002076523.4
NM_141015.2,0.0,1511.0,99,96.597,XM_002085688.4
NM_141019.3,0.0,1114.0,100,91.152,XM_002085696.4
NM_141020.4,0.0,3140.0,94,97.056,XM_002085698.4
NM_141021.2,0.0,1762.0,99,96.359,XM_002085699.4
NM_141022.4,0.0,881.0,100,93.867,XM_002085701.4
NM_141026.2,0.0,2651.0,97,94.956,XM_002085710.4
NM_141032.3,0.0,3011.0,91,96.304,XM_016174370.3
NM_141034.3,0.0,2854.0,99,96.422,XM_016169135.3
NM_141036.4,0.0,874.0,91,94.737,XM_002085725.4
NM_141038.3,0.0,3243.0,99,95.575,XM_002085731.2
NM_141040.2,0.0,6453.0,94,96.843,XM_016171870.3
NM_141041.2,0.0,1225.0,86,96.032,XM_039293139.2
NM_141043.3,0.0,809.0,100,94.518,XM_002085740.4
NM_141044.4,0.0,1869.0,85,97.961,XM_016169132.3
NM_141045.3,0.0,2069.0,87,96.273,XM_002085742.4
NM_141047.4,0.0,4530.0,99,95.394,XM_002085745.4
NM_141048.2,0.0,6879.0,100,96.388,XM_002085746.4
NM_141054.3,0.0,1434.0,99,93.816,XM_002085752.4
NM_141056.4,0.0,3362.0,93,95.169,XM_016169126.2
NM_141057.3,0.0,3413.0,99,92.228,XM_016182458.3
NM_141059.3,0.0,1668.0,98,89.985,XM_039293697.2
NM_141060.2,0.0,1482.0,99,94.004,XM_002085763.4
NM_141061.4,0.0,1166.0,99,96.338,XM_002085764.4
NM_141064.3,0.0,2907.0,98,96.076,XM_002085767.4
NM_141067.3,0.0,4318.0,76,97.182,XM_002085769.4
NM_141068.4,0.0,7771.0,99,96.403,XM_016171890.3
NM_141073.4,0.0,2815.0,77,93.43,XM_002085780.4
NM_141075.2,0.0,3109.0,99,96.398,XM_002085782.4
NM_141076.5,0.0,1341.0,99,95.6,XM_002085783.4
NM_141080.3,0.0,4892.0,99,94.86,XM_016169108.3
NM_141082.2,0.0,4495.0,99,94.133,XM_016169107.3
NM_141084.3,0.0,7910.0,100,95.386,XM_016169105.2
NM_141088.2,0.0,773.0,100,96.76,XM_002085800.3
NM_141089.1,0.0,3435.0,99,96.19,XM_002085802.4
NM_141090.3,0.0,8279.0,99,96.206,XM_002085803.4
NM_141094.5,0.0,3709.0,80,96.405,XM_044922845.1
NM_141095.3,0.0,1062.0,100,94.364,XM_016171913.3
NM_141096.4,0.0,1214.0,100,94.744,XM_002085810.3
NM_141097.4,0.0,1101.0,82,95.882,XM_002085811.3
NM_141098.3,0.0,1083.0,100,95.308,XM_016169097.3
NM_141099.2,0.0,992.0,94,94.29,XM_039293371.2
NM_141100.3,0.0,1077.0,97,94.225,XM_002085816.4
NM_141101.2,0.0,1088.0,100,94.374,XM_016169096.3
NM_141102.4,0.0,1432.0,99,95.071,XM_002085818.4
NM_141103.4,0.0,1616.0,98,95.571,XM_002085819.3
NM_141104.2,0.0,1459.0,99,96.396,XM_002085821.4
NM_141106.2,6.3799999999999995e-115,414.0,21,91.531,XM_016183725.3
NM_141107.5,0.0,1334.0,99,89.671,XM_002085830.4
NM_141108.2,0.0,4215.0,99,96.549,XM_016171918.2
NM_141109.2,0.0,2562.0,100,95.671,XM_016169091.3
NM_141112.2,0.0,684.0,100,91.389,XM_002085835.4
NM_141113.3,0.0,2990.0,94,96.035,XM_039294308.2
NM_141114.3,0.0,4425.0,99,94.083,XM_002085840.4
NM_141117.2,0.0,3182.0,100,93.37,XM_002085843.4
NM_141119.2,0.0,3131.0,98,93.96,XM_002085848.4
NM_141121.4,0.0,5454.0,99,94.26,XM_039293916.1
NM_141122.4,0.0,1264.0,62,92.647,XM_016169085.3
NM_141123.3,0.0,1031.0,100,93.295,XM_016169084.3
NM_141128.3,0.0,8010.0,100,96.368,XM_016169083.3
NM_141129.3,0.0,1262.0,100,93.135,XM_002085861.4
NM_141133.1,0.0,2621.0,100,95.918,XM_039293150.1
NM_141134.2,0.0,3550.0,99,94.617,XM_016169081.3
NM_141136.3,0.0,1578.0,99,95.45,XM_002085871.4
NM_141137.3,0.0,3007.0,99,95.865,XM_016171940.3
NM_141138.2,0.0,1561.0,100,94.99,XM_002085873.4
NM_141140.2,0.0,1201.0,100,93.548,XM_002085875.4
NM_141142.2,0.0,869.0,100,93.814,XM_016171942.3
NM_141145.3,0.0,1064.0,100,95.633,XM_002085887.4
NM_141147.3,0.0,708.0,52,95.312,XM_016184534.3
NM_141148.3,0.0,756.0,100,94.683,XM_039293646.1
NM_141149.3,6.51e-161,566.0,100,85.864,XM_039293647.2
NM_141150.2,0.0,730.0,98,94.526,XM_039293646.1
NM_141151.3,0.0,1923.0,100,93.011,XM_039293526.2
NM_141153.2,0.0,909.0,97,86.951,XM_002085895.4
NM_141154.4,0.0,1840.0,84,92.936,XM_002085897.4
NM_141155.4,0.0,2789.0,100,94.56,XM_016182840.3
NM_141157.4,0.0,3723.0,90,96.774,XM_016169069.3
NM_141158.4,0.0,6109.0,100,95.75,XM_016171952.2
NM_141161.3,0.0,1134.0,93,93.783,XM_002085902.4
NM_141163.2,0.0,1664.0,93,96.0,XM_002085905.4
NM_141165.2,0.0,841.0,84,92.437,XM_039293900.2
NM_141170.3,0.0,2453.0,88,95.905,XM_002085915.4
NM_141173.2,0.0,4571.0,94,91.326,XM_002085918.4
NM_141179.4,0.0,4772.0,98,95.697,XM_016176069.3
NM_141182.3,0.0,2558.0,100,95.677,XM_002102024.3
NM_141183.4,0.0,2266.0,90,95.615,XM_002102025.4
NM_141186.4,0.0,1816.0,97,93.962,XM_002102029.4
NM_141188.5,0.0,1535.0,92,95.707,XM_002102031.4
NM_141189.2,0.0,1456.0,85,95.341,XM_002102033.3
NM_141192.3,0.0,3509.0,100,95.692,XM_039295665.2
NM_141198.4,0.0,6538.0,99,95.233,XM_016176047.3
NM_141199.4,0.0,1988.0,99,93.611,XM_016176089.3
NM_141203.4,0.0,2431.0,90,96.131,XM_016176093.3
NM_141204.4,0.0,7806.0,99,96.398,XM_016176094.3
NM_141205.3,0.0,2667.0,100,95.023,XM_002102057.4
NM_141208.5,0.0,1919.0,99,96.243,XM_002102061.3
NM_141209.3,0.0,4250.0,99,95.252,XM_002102062.4
NM_141214.5,0.0,2322.0,89,94.656,XM_002102069.4
NM_141215.2,0.0,1487.0,87,94.595,XM_002102070.4
NM_141216.4,0.0,5550.0,99,94.26,XM_002102071.4
NM_141218.3,0.0,5474.0,99,95.748,XM_002102076.4
NM_141219.2,0.0,3807.0,99,95.458,XM_016176096.3
NM_141224.2,0.0,2279.0,100,89.539,XM_039295645.2
NM_141226.4,0.0,1690.0,96,95.527,XM_002102091.4
NM_141227.3,0.0,1631.0,91,96.457,XM_016174432.2
NM_141228.2,0.0,2791.0,81,95.935,XM_016176104.3
NM_141232.3,0.0,1748.0,81,96.676,XM_002102099.4
NM_141237.2,0.0,3035.0,90,95.273,XM_002102107.4
NM_141238.2,0.0,5175.0,100,96.864,XM_002102108.4
NM_141239.5,0.0,12528.0,99,96.138,XM_016176011.3
NM_141242.4,0.0,2025.0,100,96.42,XM_002102115.4
NM_141245.2,0.0,931.0,99,94.667,XM_002102118.4
NM_141246.2,1.11e-157,555.0,99,88.987,XM_016176009.3
NM_141250.3,0.0,1487.0,92,97.801,XM_016176007.3
NM_141252.3,0.0,1620.0,89,96.088,XM_002102129.3
NM_141253.2,0.0,2636.0,99,90.786,XM_002076552.4
NM_141254.2,0.0,1424.0,100,95.374,XM_016176006.3
NM_141255.3,0.0,2822.0,100,94.286,XM_002102135.3
NM_141256.2,0.0,1598.0,92,90.993,XM_044923377.1
NM_141258.4,0.0,1663.0,95,90.48,XM_002102141.4
NM_141262.3,0.0,5343.0,99,96.506,XM_002102147.4
NM_141263.3,0.0,1428.0,100,93.977,XM_002102148.4
NM_141266.3,0.0,1315.0,99,94.2,XM_002102151.3
NM_141267.3,0.0,1260.0,82,94.532,XM_016175993.3
NM_141269.3,0.0,1223.0,98,95.226,XM_002102160.4
NM_141270.1,0.0,1485.0,100,96.35,XM_002102165.3
NM_141271.3,0.0,1513.0,99,95.945,XM_016176127.2
NM_141272.1,0.0,1716.0,93,94.227,XM_002102167.4
NM_141276.2,0.0,1066.0,100,93.689,XM_002102170.4
NM_141278.3,0.0,1925.0,78,96.716,XM_016175963.3
NM_141279.2,0.0,2455.0,84,94.612,XM_016183367.3
NM_141281.3,0.0,7498.0,99,95.889,XM_016175961.3
NM_141282.3,0.0,1081.0,100,98.071,XM_016175958.3
NM_141284.4,0.0,1762.0,98,95.55,XM_002102183.3
NM_141289.3,0.0,7306.0,99,96.975,XM_016175953.3
NM_141291.4,0.0,3847.0,99,93.43,XM_002102196.4
NM_141294.5,0.0,2329.0,99,94.797,XM_016176142.3
NM_141295.4,0.0,1866.0,100,96.864,XM_016175947.3
NM_141297.3,0.0,13016.0,99,95.293,XM_016175946.3
NM_141298.2,0.0,1221.0,98,93.88,XM_002102204.4
NM_141299.3,0.0,2346.0,99,93.742,XM_016184834.3
NM_141300.2,0.0,5151.0,100,95.761,XM_016183907.3
NM_141302.3,0.0,1251.0,100,90.76,XM_016175934.3
NM_141303.3,0.0,1301.0,100,99.169,XM_002102212.4
NM_141306.3,0.0,1317.0,86,93.929,XM_002102216.4
NM_141308.3,0.0,2335.0,99,96.275,XM_002102219.4
NM_141312.4,0.0,1727.0,99,95.636,XM_002102224.4
NM_141313.3,0.0,3923.0,99,96.025,XM_002102225.4
NM_141316.2,0.0,10229.0,100,95.977,XM_016176152.3
NM_141317.3,0.0,3458.0,100,94.418,XM_016175930.3
NM_141322.2,0.0,1899.0,99,95.542,XM_016176163.3
NM_141323.2,0.0,5947.0,93,95.606,XM_016175927.3
NM_141325.3,0.0,2073.0,100,94.539,XM_002102241.4
NM_141330.2,0.0,2604.0,99,96.285,XM_002102248.4
NM_141331.3,0.0,3118.0,99,96.408,XM_016176167.3
NM_141332.4,0.0,2436.0,100,95.88,XM_002102250.4
NM_141333.3,0.0,1349.0,99,94.045,XM_002102251.4
NM_141337.2,0.0,3712.0,100,95.574,XM_002102256.4
NM_141338.3,0.0,1458.0,37,95.792,XM_002102257.4
NM_141339.3,0.0,1871.0,90,89.628,XM_002102258.4
NM_141340.3,0.0,1038.0,100,91.946,XM_002102259.4
NM_141343.3,0.0,1448.0,98,94.191,XM_002102262.4
NM_141345.2,0.0,2119.0,100,95.414,XM_002102266.4
NM_141346.3,0.0,3472.0,90,97.221,XM_016175909.3
NM_141353.3,0.0,3622.0,99,94.304,XM_002102279.4
NM_141354.3,0.0,2518.0,99,97.814,XM_002102282.4
NM_141355.3,0.0,1351.0,99,93.868,XM_016176178.3
NM_141357.2,6.1700000000000004e-167,586.0,85,93.846,XM_002102287.4
NM_141360.2,0.0,3570.0,100,94.571,XM_016176179.3
NM_141361.2,0.0,1884.0,100,95.89,XM_002102293.4
NM_141363.2,0.0,3803.0,89,95.963,XM_016176183.3
NM_141367.3,0.0,1452.0,99,96.275,XM_044923309.1
NM_141369.3,0.0,4392.0,98,96.521,XM_039295049.1
NM_141370.2,0.0,1873.0,100,96.476,XM_016176187.3
NM_141371.3,0.0,2320.0,99,97.566,XM_002102304.3
NM_141373.2,0.0,1925.0,98,97.031,XM_002102306.4
NM_141374.1,0.0,2961.0,100,97.156,XM_002102307.4
NM_141375.3,2.77e-175,614.0,100,92.449,XM_039295370.1
NM_141377.2,0.0,2037.0,89,94.074,XM_002102311.4
NM_141378.3,0.0,1838.0,100,97.067,XM_002102312.4
NM_141379.2,0.0,2130.0,100,97.89,XM_002102313.3
NM_141382.3,0.0,1914.0,100,94.275,XM_002102316.4
NM_141383.2,0.0,1858.0,99,96.228,XM_002102317.3
NM_141384.4,0.0,2113.0,99,96.845,XM_002102318.3
NM_141385.2,0.0,1099.0,96,96.006,XM_002102319.4
NM_141386.2,0.0,1221.0,99,96.366,XM_002102320.4
NM_141387.4,0.0,1068.0,89,94.509,XM_002102321.4
NM_141388.4,0.0,896.0,73,95.238,XM_002102322.4
NM_141389.4,0.0,2204.0,99,94.961,XM_016176193.3
NM_141390.1,0.0,1303.0,100,94.743,XM_002102324.4
NM_141392.3,0.0,3360.0,99,94.82,XM_002102328.4
NM_141393.2,0.0,3485.0,93,95.245,XM_016175896.3
NM_141394.3,0.0,2329.0,99,93.266,XM_002102330.4
NM_141400.4,0.0,2322.0,99,95.545,XM_016176205.2
NM_141401.2,0.0,4348.0,100,97.059,XM_002102339.4
NM_141403.2,0.0,1288.0,99,87.199,XM_002102341.4
NM_141408.4,0.0,2154.0,99,95.294,XM_016183920.2
NM_141410.2,0.0,1286.0,78,87.794,XM_002102344.4
NM_141412.3,0.0,1221.0,99,93.552,XM_016175883.3
NM_141414.2,0.0,1254.0,97,94.608,XM_002102347.2
NM_141415.2,0.0,1330.0,94,96.187,XM_002102348.4
NM_141416.6,0.0,1596.0,100,97.937,XM_002102349.4
NM_141419.4,0.0,1489.0,99,98.129,XM_002102355.4
NM_141420.3,0.0,1210.0,64,97.724,XM_002102360.3
NM_141421.2,0.0,968.0,99,96.886,XM_002102361.4
NM_141422.3,0.0,1116.0,96,94.744,XM_002102362.3
NM_141423.4,0.0,1205.0,100,96.327,XM_016176222.2
NM_141424.3,0.0,1291.0,75,95.766,XM_039295430.2
NM_141425.2,0.0,1000.0,75,95.659,XM_039295316.1
NM_141426.2,0.0,1112.0,100,92.72,XM_039295316.1
NM_141428.2,0.0,3607.0,99,91.459,XM_002102390.3
NM_141429.3,0.0,1537.0,99,91.968,XM_016184067.2
NM_141431.2,0.0,2809.0,99,95.097,XM_016180855.3
NM_141432.3,0.0,5221.0,100,96.803,XM_016176228.3
NM_141433.3,0.0,4165.0,99,96.122,XM_002102394.4
NM_141435.3,0.0,1507.0,100,96.397,XM_002102397.4
NM_141437.4,0.0,2632.0,99,97.712,XM_039294581.2
NM_141438.4,0.0,2614.0,97,95.938,XM_002102408.4
NM_141439.3,0.0,1513.0,98,95.208,XM_016184597.3
NM_141441.3,0.0,688.0,94,92.34,XM_002102411.4
