Dmel,E_value,Score,query cover,identity,Dsim
NP_511069.3,0.0,1359.0,100,96.875,XP_002106371.3
NP_511072.2,0.0,1300.0,61,88.513,XP_016038444.1
NP_511073.1,0.0,497.0,100,99.597,XP_002106405.1
NP_511074.1,0.0,887.0,100,97.936,XP_002106406.1
NP_511075.3,0.0,2876.0,100,94.833,XP_016038476.1
NP_511080.2,0.0,995.0,100,99.579,XP_016038501.1
NP_511081.1,0.0,827.0,100,96.163,XP_002076907.2
NP_511083.1,0.0,1496.0,100,99.59,XP_016038516.1
NP_511087.1,0.0,548.0,100,98.944,XP_002106472.1
NP_511094.1,4.7e-133,369.0,100,93.684,XP_002106519.2
NP_511096.2,0.0,922.0,100,99.777,XP_002106521.1
NP_511097.3,0.0,766.0,100,96.883,XP_002106536.1
NP_511098.1,0.0,799.0,100,98.232,XP_016038664.1
NP_511099.2,0.0,1588.0,100,97.226,XP_016038676.2
NP_511100.1,0.0,1261.0,100,98.915,XP_039152889.1
NP_511106.1,0.0,545.0,100,99.242,XP_002077352.2
NP_511107.1,0.0,803.0,100,98.724,XP_002076942.2
NP_511110.1,0.0,630.0,100,99.674,XP_016038817.1
NP_511113.1,0.0,781.0,100,99.736,XP_002106639.1
NP_511114.2,0.0,5118.0,100,97.341,XP_039152416.1
NP_511115.2,0.0,1129.0,100,99.127,XP_016038869.1
NP_511116.2,1.15e-139,386.0,100,98.942,XP_002076963.1
NP_511117.1,1.22e-105,296.0,100,100.0,XP_002106667.1
NP_511118.2,0.0,1289.0,100,99.839,XP_016038895.1
NP_511119.2,0.0,2438.0,100,98.641,XP_016038896.1
NP_511121.1,0.0,625.0,100,91.421,XP_016038929.1
NP_511122.1,0.0,807.0,100,96.059,XP_016038931.1
NP_511124.1,0.0,3925.0,100,99.841,XP_016038945.1
NP_511125.2,0.0,1290.0,100,95.045,XP_039152296.1
NP_511130.2,0.0,1411.0,100,99.143,XP_016038981.1
NP_511135.1,0.0,496.0,100,98.394,XP_002106742.1
NP_511136.2,0.0,2425.0,100,99.319,XP_016039063.1
NP_511138.2,0.0,1653.0,100,97.059,XP_016039090.1
NP_511139.2,0.0,2548.0,100,97.147,XP_039152290.1
NP_511140.1,0.0,701.0,100,99.703,XP_016039113.1
NP_511143.2,0.0,1068.0,100,100.0,XP_002106827.1
NP_511146.2,0.0,608.0,100,92.328,XP_016039183.2
NP_511152.2,0.0,835.0,100,96.875,XP_002106915.2
NP_511153.1,2.23e-123,343.0,100,97.006,XP_002106932.1
NP_511156.2,0.0,4522.0,100,97.734,XP_039154028.1
NP_511160.2,0.0,1944.0,100,97.706,XP_016039377.1
NP_511162.1,0.0,1337.0,100,99.538,XP_002106990.1
NP_511165.1,0.0,810.0,100,96.482,XP_002107040.2
NP_511166.2,0.0,724.0,100,96.685,XP_002107045.1
NP_523357.2,0.0,1186.0,100,99.825,XP_016039540.1
NP_523359.2,0.0,831.0,100,96.411,XP_016039562.1
NP_523362.2,0.0,1127.0,100,98.077,XP_016039595.1
NP_523365.2,5.639999999999999e-147,422.0,100,86.098,XP_039152921.1
NP_523366.2,4.52e-170,466.0,100,99.119,XP_016039622.1
NP_523369.2,0.0,5093.0,100,97.339,XP_039153388.1
NP_523374.2,0.0,2448.0,100,99.75,XP_016039673.1
NP_523375.2,0.0,1300.0,100,98.748,XP_039153442.1
NP_523377.1,0.0,4547.0,100,98.067,XP_016039685.1
NP_523379.2,3.64e-172,472.0,100,96.996,XP_002107156.1
NP_523386.1,0.0,1265.0,100,97.984,XP_039152793.1
NP_523387.1,0.0,1068.0,100,98.175,XP_002107254.1
NP_523389.3,8.69e-162,459.0,95,68.02,XP_039152747.1
NP_523391.3,0.0,540.0,100,97.133,XP_002107263.2
NP_523394.1,0.0,8384.0,100,98.482,XP_016039874.1
NP_523396.1,0.0,516.0,100,100.0,XP_016039880.1
NP_523397.1,0.0,663.0,100,97.256,XP_016039885.1
NP_523400.1,0.0,1994.0,100,99.793,XP_016039916.1
NP_523403.2,0.0,1114.0,100,99.257,XP_002077087.1
NP_523407.1,0.0,649.0,100,97.239,XP_039153676.1
NP_523411.1,0.0,1071.0,99,96.558,XP_016040070.1
NP_523412.1,0.0,2603.0,100,97.504,XP_039152754.1
NP_523415.1,0.0,1880.0,100,99.674,XP_016040083.1
NP_523416.2,1.0599999999999999e-104,297.0,100,88.71,XP_039153966.1
NP_523419.1,1.5599999999999999e-152,420.0,100,100.0,XP_016040151.1
NP_523420.1,0.0,717.0,100,98.58,XP_002107475.1
NP_523421.2,2.7299999999999996e-89,255.0,100,96.667,XP_002107478.1
NP_523422.4,0.0,1439.0,100,98.056,XP_016040165.1
NP_523426.1,0.0,516.0,100,96.525,XP_002107506.1
NP_523428.1,5.179999999999999e-119,332.0,100,95.181,XP_002107543.1
NP_523429.1,0.0,1318.0,100,94.616,XP_002107544.1
NP_523430.1,0.0,748.0,100,100.0,XP_016040271.1
NP_523433.2,0.0,1402.0,100,98.678,XP_016040284.1
NP_523434.2,0.0,1092.0,99,94.812,XP_002107552.2
NP_523440.1,4.11e-180,493.0,100,96.371,XP_002077602.1
NP_523443.1,0.0,2135.0,100,98.649,XP_002077615.1
NP_523444.1,0.0,775.0,100,98.972,XP_016022928.1
NP_523446.2,0.0,7124.0,100,98.425,XP_039154428.1
NP_523448.2,0.0,935.0,99,100.0,XP_002077673.2
NP_523450.1,0.0,1215.0,100,98.495,XP_016022978.1
NP_523451.2,0.0,1553.0,100,94.309,XP_016022979.1
NP_523453.1,0.0,776.0,100,92.695,XP_002077763.1
NP_523454.2,0.0,797.0,100,96.517,XP_016023081.1
NP_523456.1,8.090000000000001e-160,442.0,100,88.163,XP_002077850.1
NP_523458.3,0.0,767.0,100,97.625,XP_002077913.2
NP_523460.2,0.0,974.0,100,99.578,XP_016023179.1
NP_523463.2,1.09e-161,444.0,100,95.946,XP_002077958.1
NP_523464.1,0.0,3300.0,100,97.494,XP_039150928.1
NP_523465.2,0.0,1176.0,100,97.414,XP_002077995.1
NP_523466.2,0.0,710.0,100,95.226,XP_002078022.2
NP_523467.1,0.0,1224.0,100,86.432,XP_016023292.1
NP_523470.3,0.0,787.0,100,96.742,XP_044778286.1
NP_523472.2,0.0,721.0,100,96.419,XP_002078147.3
NP_523473.2,0.0,549.0,100,100.0,XP_002078168.1
NP_523476.1,0.0,501.0,100,99.19,XP_016023509.1
NP_523478.1,0.0,681.0,100,99.693,XP_002078185.1
NP_523480.2,0.0,1329.0,100,92.4,XP_039154005.1
NP_523482.1,2.89e-82,236.0,100,87.786,XP_002078227.1
NP_523483.2,0.0,3646.0,100,99.83,XP_039149693.1
NP_523484.2,0.0,1878.0,100,99.228,XP_002078251.1
NP_523485.3,0.0,1884.0,100,98.795,XP_002078252.1
NP_523488.2,0.0,830.0,100,96.897,XP_002078309.1
NP_523490.1,0.0,546.0,100,97.464,XP_016023718.1
NP_523494.1,0.0,998.0,100,98.758,XP_002078410.1
NP_523495.2,0.0,2180.0,100,99.245,XP_039149202.1
NP_523499.2,0.0,807.0,100,95.062,XP_016023892.1
NP_523502.1,0.0,974.0,100,100.0,XP_016023932.1
NP_523503.2,0.0,3119.0,99,99.267,XP_016023934.1
NP_523504.2,0.0,903.0,100,99.556,XP_002078511.1
NP_523505.1,1.35e-93,266.0,100,90.21,XP_002078516.2
NP_523506.1,0.0,2688.0,100,92.681,XP_016023994.1
NP_523507.2,0.0,3005.0,100,98.57,XP_016023995.1
NP_523512.2,1.35e-142,397.0,93,85.714,XP_002078652.1
NP_523519.2,0.0,1942.0,93,90.84,XP_002078742.3
NP_523520.2,0.0,744.0,100,92.911,XP_039153037.1
NP_523527.1,0.0,1078.0,100,98.289,XP_002078806.1
NP_523528.1,0.0,796.0,100,99.246,XP_002078831.2
NP_523529.1,0.0,1441.0,100,97.743,XP_016024390.1
NP_523533.2,0.0,950.0,100,99.782,XP_002078894.1
NP_523540.1,0.0,915.0,100,98.633,XP_002079004.1
NP_523541.2,0.0,2779.0,100,98.596,XP_039154308.1
NP_523542.1,2.1800000000000002e-86,246.0,100,97.541,XP_016024601.1
NP_523543.3,0.0,937.0,100,97.831,XP_002079081.1
NP_523544.2,0.0,908.0,100,98.405,XP_002079089.1
NP_523547.1,0.0,1264.0,100,98.387,XP_002079104.1
NP_523550.3,1.23e-27,92.0,100,93.617,XP_002079128.1
NP_523551.1,0.0,1845.0,100,99.776,XP_016024670.1
NP_523552.1,0.0,665.0,100,98.16,XP_002079140.1
NP_523553.1,0.0,747.0,100,94.709,XP_002079155.1
NP_523554.1,0.0,747.0,100,95.515,XP_002079156.1
NP_523555.1,0.0,704.0,96,94.837,XP_016024722.1
NP_523559.3,0.0,1812.0,100,99.545,XP_016024807.1
NP_523560.2,0.0,1271.0,100,100.0,XP_016024821.1
NP_523561.1,0.0,557.0,100,98.889,XP_002079380.1
NP_523566.4,0.0,1073.0,100,98.915,XP_016024988.1
NP_523568.2,0.0,877.0,100,97.19,XP_002079506.1
NP_523574.4,2.3700000000000003e-161,446.0,100,90.612,XP_002079536.2
NP_523578.1,0.0,2377.0,100,85.136,XP_002079587.1
NP_523581.1,0.0,726.0,100,98.886,XP_002079618.1
NP_523583.2,0.0,3316.0,99,96.05,XP_016025168.2
NP_523588.2,0.0,1988.0,100,98.667,XP_002079684.1
NP_523590.1,0.0,1545.0,100,99.068,XP_002079735.1
NP_523592.1,1.75e-168,462.0,100,100.0,XP_016025331.1
NP_523593.5,0.0,1251.0,86,95.912,XP_039147530.1
NP_523596.2,0.0,2722.0,100,96.034,XP_002079789.1
NP_523598.2,1.66e-28,110.0,33,80.645,XP_039147215.1
NP_523599.1,0.0,1038.0,100,99.408,XP_002079867.2
NP_523602.2,0.0,1585.0,91,98.438,XP_016025547.1
NP_523606.1,1.57e-149,412.0,100,96.078,XP_002080006.1
NP_523607.2,0.0,1011.0,100,93.87,XP_002080023.2
NP_523608.2,0.0,1618.0,100,97.247,XP_016025714.1
NP_523609.3,1.49e-114,320.0,100,95.062,XP_002080124.1
NP_523612.3,2.12e-171,470.0,100,96.596,XP_016025778.1
NP_523615.2,0.0,1917.0,100,98.323,XP_016025815.1
NP_523622.2,0.0,830.0,100,98.03,XP_002080249.1
NP_523624.2,0.0,821.0,100,99.248,XP_002080251.2
NP_523625.1,0.0,787.0,100,100.0,XP_016026067.1
NP_523628.1,0.0,1031.0,100,96.64,XP_002080332.1
NP_523629.1,1.41e-163,450.0,100,95.69,XP_002080367.1
NP_523631.1,2.65e-139,388.0,100,88.596,XP_016026232.1
NP_523632.2,5.1e-162,445.0,100,99.091,XP_016026235.1
NP_523633.1,1.5e-159,439.0,100,100.0,XP_002080371.1
NP_523634.1,5.3100000000000006e-166,456.0,100,95.671,XP_016026236.1
NP_523635.2,9.510000000000001e-164,450.0,100,97.817,XP_002080373.1
NP_523636.1,1.4100000000000002e-169,465.0,100,98.678,XP_002080376.1
NP_523638.1,3.62e-156,430.0,100,96.774,XP_002080378.1
NP_523639.1,2.39e-148,409.0,100,96.635,XP_016026239.1
NP_523641.2,3.7800000000000005e-163,448.0,100,99.087,XP_002080379.2
NP_523643.2,2.63e-158,436.0,100,96.804,XP_002080382.1
NP_523644.1,4.41e-156,429.0,100,98.578,XP_002080383.1
NP_523645.1,0.0,991.0,100,92.871,XP_016026244.1
NP_523646.1,0.0,1009.0,100,93.861,XP_002080389.2
NP_523647.2,0.0,753.0,100,97.872,XP_002080403.2
NP_523648.3,0.0,1477.0,100,97.622,XP_016026253.1
NP_523651.4,0.0,938.0,100,96.774,XP_016026375.1
NP_523653.2,0.0,1139.0,100,97.838,XP_002080494.3
NP_523656.2,0.0,817.0,100,97.27,XP_002080502.2
NP_523657.1,0.0,832.0,100,96.471,XP_002080529.2
NP_523658.1,0.0,1021.0,100,99.408,XP_002080543.1
NP_523659.1,0.0,702.0,100,98.246,XP_002080553.1
NP_523661.2,0.0,2655.0,100,99.611,XP_016026517.1
NP_523663.1,0.0,1158.0,100,99.821,XP_016026575.1
NP_523665.2,3.12e-117,328.0,99,93.855,XP_039148252.1
NP_523666.3,0.0,726.0,100,95.238,XP_039147808.1
NP_523667.1,0.0,783.0,96,99.475,XP_039148554.1
NP_523669.2,0.0,684.0,100,97.406,XP_016026752.1
NP_523670.2,0.0,751.0,100,99.468,XP_039147861.1
NP_523672.1,2.01e-64,188.0,100,96.739,XP_002080856.1
NP_523673.1,1.2399999999999999e-89,254.0,100,98.387,XP_002080859.1
NP_523674.1,0.0,796.0,100,99.225,XP_016026787.1
NP_523675.1,0.0,847.0,100,96.847,XP_002080864.1
NP_523682.3,0.0,661.0,100,92.798,XP_002080898.1
NP_523683.1,5.3500000000000006e-166,455.0,100,99.091,XP_016026889.1
NP_523687.1,7.42e-167,457.0,100,100.0,XP_016026939.1
NP_523689.1,0.0,786.0,100,98.961,XP_016027000.1
NP_523690.3,0.0,823.0,100,96.602,XP_002081027.1
NP_523691.1,0.0,548.0,100,96.071,XP_039147496.1
NP_523692.1,4.2e-172,474.0,100,95.42,XP_002081032.1
NP_523693.1,0.0,497.0,100,96.183,XP_002081033.1
NP_523694.2,2.02e-160,444.0,100,93.676,XP_039148839.1
NP_523695.1,2.3299999999999997e-170,469.0,100,96.032,XP_002076291.2
NP_523702.1,0.0,614.0,100,100.0,XP_016027048.1
NP_523705.2,0.0,2124.0,100,98.935,XP_039147502.1
NP_523706.1,0.0,2378.0,100,99.648,XP_002081115.1
NP_523707.1,0.0,1106.0,100,99.631,XP_016027100.1
NP_523708.2,5.27e-61,179.0,100,100.0,XP_002076315.1
NP_523711.3,0.0,740.0,100,91.162,XP_002081173.1
NP_523713.2,0.0,744.0,100,100.0,XP_016027169.1
NP_523716.2,0.0,3149.0,100,99.214,XP_016027191.1
NP_523717.1,0.0,1214.0,100,96.759,XP_039148073.1
NP_523719.1,0.0,2130.0,100,99.805,XP_044778595.1
NP_523720.2,0.0,724.0,100,100.0,XP_002085527.1
NP_523721.1,0.0,758.0,100,98.667,XP_002081256.1
NP_523724.2,0.0,2652.0,100,99.232,XP_016027297.1
NP_523728.1,0.0,528.0,100,95.29,XP_016027343.1
NP_523729.3,1.52e-174,478.0,100,97.51,XP_016027363.1
NP_523730.2,1.69e-151,419.0,99,91.518,XP_002081349.1
NP_523731.2,0.0,1681.0,100,97.932,XP_016027426.1
NP_523732.2,0.0,1068.0,100,97.388,XP_016027436.1
NP_523735.2,0.0,714.0,92,99.12,XP_016027507.1
NP_523737.1,3.13e-93,264.0,100,98.45,XP_002081462.1
NP_523739.2,0.0,1589.0,100,98.597,XP_016027571.1
NP_523740.3,0.0,2661.0,100,97.715,XP_002081473.2
NP_523741.2,0.0,1395.0,100,99.417,XP_002081474.1
NP_523743.1,0.0,3361.0,100,98.295,XP_016027624.1
NP_523745.1,2.8e-151,418.0,100,95.023,XP_016027645.1
NP_523747.1,0.0,576.0,100,98.587,XP_002081548.2
NP_523748.2,0.0,1026.0,100,97.817,XP_002081567.1
NP_523749.2,0.0,1015.0,100,96.047,XP_002081570.1
NP_523750.2,0.0,2227.0,100,96.233,XP_016027721.1
NP_523752.1,5.56e-33,105.0,100,98.077,XP_002081622.1
NP_523758.3,0.0,1165.0,100,96.891,XP_016027917.1
NP_523759.1,0.0,1464.0,100,97.759,XP_002081738.2
NP_523760.1,0.0,1195.0,100,97.983,XP_002081742.1
NP_523761.2,0.0,884.0,100,95.9,XP_016027956.1
NP_523764.1,4.05e-73,212.0,100,99.115,XP_002081796.2
NP_523765.1,0.0,788.0,100,99.74,XP_002081828.1
NP_523766.1,0.0,1151.0,99,87.215,XP_002081861.2
NP_523768.1,0.0,1010.0,100,97.571,XP_039147232.1
NP_523771.1,2.5899999999999996e-68,198.0,100,100.0,XP_002081906.1
NP_523773.1,0.0,624.0,100,99.336,XP_002081931.1
NP_523774.1,1.28e-132,367.0,100,100.0,XP_002081932.1
NP_523776.1,0.0,1697.0,100,97.616,XP_002081937.1
NP_523778.2,0.0,3108.0,99,86.137,XP_016028252.1
NP_523782.1,0.0,1230.0,100,96.721,XP_016028393.1
NP_523783.1,0.0,1046.0,100,99.802,XP_016028395.1
NP_523784.2,0.0,1330.0,100,98.764,XP_002082108.1
NP_523785.2,6.419999999999999e-134,372.0,100,94.33,XP_002082116.1
NP_523786.2,5.01e-106,300.0,100,95.48,XP_016028438.1
NP_523787.2,1.26e-84,241.0,100,96.667,XP_002082170.1
NP_523790.1,0.0,2003.0,100,99.486,XP_016028496.1
NP_523791.2,0.0,3419.0,100,97.01,XP_016028544.1
NP_523792.2,1.28e-77,223.0,100,100.0,XP_002082209.2
NP_523794.1,8.87e-87,246.0,100,100.0,XP_016028612.1
NP_523796.2,0.0,843.0,100,97.375,XP_002082267.1
NP_523797.1,0.0,2959.0,100,99.447,XP_002082270.1
NP_523798.1,0.0,811.0,100,95.433,XP_002082371.1
NP_523800.1,0.0,785.0,100,100.0,XP_002082396.1
NP_523802.1,0.0,1357.0,100,94.428,XP_016028898.1
NP_523803.1,0.0,1405.0,100,98.671,XP_016028899.1
NP_523805.1,0.0,713.0,100,99.433,XP_002082526.1
NP_523806.2,0.0,1046.0,100,97.847,XP_002082544.2
NP_523808.2,0.0,788.0,100,93.137,XP_002082566.1
NP_523809.2,0.0,808.0,100,100.0,XP_002082616.1
NP_523811.1,0.0,815.0,100,98.214,XP_002082618.1
NP_523813.1,8.460000000000001e-100,281.0,100,100.0,XP_016029143.1
NP_523814.1,0.0,919.0,100,98.465,XP_002082690.1
NP_523815.2,0.0,2693.0,100,97.607,XP_016029160.1
NP_523817.1,0.0,645.0,100,99.71,XP_002082722.1
NP_523818.2,0.0,702.0,100,91.803,XP_016029196.1
NP_523820.2,0.0,871.0,100,96.759,XP_002082774.1
NP_523821.1,0.0,776.0,100,97.889,XP_002082786.1
NP_523822.1,0.0,820.0,100,98.995,XP_002082790.1
NP_523823.1,0.0,830.0,100,97.324,XP_002082791.1
NP_523824.1,0.0,1384.0,100,98.671,XP_044778441.1
NP_523828.1,2.1100000000000002e-144,398.0,100,98.958,XP_002082828.1
NP_523829.2,0.0,1018.0,100,97.451,XP_002082831.1
NP_523830.2,0.0,1458.0,100,99.308,XP_016029294.1
NP_523831.1,0.0,583.0,100,99.296,XP_002082855.1
NP_523832.2,0.0,2432.0,100,95.885,XP_016029301.1
NP_523833.1,0.0,1231.0,99,99.164,XP_016029309.1
NP_523834.1,2.4000000000000002e-166,456.0,100,98.636,XP_002082866.1
NP_523835.2,0.0,672.0,100,100.0,XP_002082881.2
NP_523836.2,1.91e-178,488.0,100,99.167,XP_002082911.1
NP_523837.2,0.0,3402.0,100,99.756,XP_016029399.1
NP_523842.2,0.0,949.0,100,99.559,XP_016029441.1
NP_523843.1,0.0,889.0,100,98.667,XP_039147855.1
NP_523844.2,0.0,1643.0,100,99.006,XP_039148031.1
NP_523847.2,0.0,718.0,100,98.3,XP_002082956.1
NP_523848.2,2.52e-105,301.0,95,72.727,XP_016029464.1
NP_523849.3,0.0,698.0,100,99.408,XP_002082985.2
NP_523850.1,0.0,1062.0,100,97.126,XP_002083007.2
NP_523851.1,0.0,951.0,100,92.593,XP_039148889.1
NP_523853.1,0.0,969.0,100,97.474,XP_016029509.1
NP_523854.1,1.16e-61,181.0,100,95.652,XP_016029522.1
NP_523855.1,0.0,496.0,100,97.2,XP_002083030.1
NP_523860.2,0.0,4065.0,98,99.901,XP_039147471.1
NP_523862.1,0.0,918.0,100,99.109,XP_002083071.1
NP_523863.1,0.0,858.0,100,98.126,XP_002083072.1
NP_523868.1,0.0,1547.0,100,98.575,XP_002083086.1
NP_523869.1,0.0,640.0,100,98.418,XP_044778913.1
NP_523874.1,3.8900000000000004e-132,366.0,100,99.432,XP_002081452.1
NP_523876.2,1.06e-145,402.0,100,98.995,XP_002083140.1
NP_523877.1,0.0,879.0,99,97.471,XP_016029754.1
NP_523879.2,0.0,2135.0,100,97.844,XP_016029768.1
NP_523881.1,1.2e-98,279.0,100,93.662,XP_002083176.1
NP_523885.2,0.0,1333.0,100,95.089,XP_002083246.2
NP_523887.2,0.0,2233.0,100,87.814,XP_016029946.1
NP_523888.1,0.0,804.0,100,98.982,XP_002083346.1
NP_523890.2,0.0,1790.0,100,98.861,XP_002083373.1
NP_523892.1,4.55e-71,207.0,99,88.596,XP_002083393.1
NP_523893.1,0.0,659.0,100,96.636,XP_002083399.2
NP_523895.2,0.0,716.0,84,97.159,XP_039150077.1
NP_523897.2,0.0,1022.0,100,95.946,XP_016030172.1
NP_523898.1,0.0,990.0,100,96.0,XP_002083438.1
NP_523901.1,1.3599999999999999e-48,146.0,100,100.0,XP_002083492.1
NP_523903.1,0.0,714.0,99,91.146,XP_016030241.1
NP_523905.2,0.0,662.0,100,100.0,XP_002083524.1
NP_523906.2,1.02e-37,120.0,100,69.136,XP_002083525.1
NP_523909.2,0.0,1501.0,100,99.869,XP_039149857.1
NP_523910.1,1.3300000000000001e-107,301.0,100,99.324,XP_016030297.1
NP_523915.1,0.0,683.0,100,99.396,XP_002083580.1
NP_523917.2,6.6e-145,399.0,100,100.0,XP_016030350.1
NP_523918.1,3.26e-54,161.0,100,97.468,XP_002083583.1
NP_523919.1,0.0,2114.0,100,98.758,XP_016030356.1
NP_523922.1,0.0,2674.0,100,98.193,XP_016030376.1
NP_523923.1,0.0,596.0,100,98.973,XP_016030384.1
NP_523924.1,0.0,1282.0,100,98.071,XP_039149400.1
NP_523927.2,0.0,944.0,87,100.0,XP_039149999.1
NP_523928.1,0.0,2450.0,100,96.677,XP_039149210.1
NP_523931.1,0.0,1038.0,100,99.409,XP_002083715.1
NP_523932.2,0.0,2073.0,100,97.727,XP_016030502.1
NP_523934.1,0.0,1392.0,100,99.557,XP_016030518.1
NP_523935.1,0.0,1278.0,100,95.899,XP_002083754.1
NP_523938.2,0.0,590.0,100,98.258,XP_016030559.1
NP_523939.1,0.0,665.0,100,98.457,XP_016030571.1
NP_523942.2,0.0,1211.0,98,97.204,XP_039149777.1
NP_523943.1,0.0,1097.0,100,98.172,XP_016030588.1
NP_523944.1,0.0,510.0,100,92.593,XP_002083800.1
NP_523947.2,0.0,4981.0,100,95.72,XP_016030664.1
NP_523949.2,0.0,1127.0,100,99.086,XP_002083899.1
NP_523950.2,0.0,1313.0,100,95.882,XP_002083917.1
NP_523951.1,0.0,1022.0,100,95.898,XP_002083931.1
NP_523953.2,0.0,2034.0,100,99.296,XP_016030720.1
NP_523955.1,0.0,747.0,100,97.305,XP_016030727.1
NP_523956.1,0.0,596.0,99,90.909,XP_044779020.1
NP_523959.2,0.0,1816.0,100,96.3,XP_016030763.1
NP_523961.2,0.0,1013.0,99,96.838,XP_002083995.1
NP_523963.2,0.0,939.0,100,99.779,XP_002084024.1
NP_523965.2,0.0,2654.0,99,98.768,XP_039150202.1
NP_523966.2,0.0,665.0,100,97.846,XP_002084038.1
NP_523968.1,0.0,868.0,100,100.0,XP_016030919.1
NP_523969.1,0.0,985.0,100,99.576,XP_002084065.1
NP_523971.3,0.0,1067.0,99,98.099,XP_016030965.1
NP_523972.2,0.0,914.0,100,98.858,XP_016030971.1
NP_523975.1,2.89e-120,335.0,100,100.0,XP_016031028.3
NP_523976.1,0.0,833.0,100,99.751,XP_002084160.1
NP_523978.1,3.82e-113,318.0,100,97.093,XP_016031058.1
NP_523979.1,1.92e-46,144.0,100,93.913,XP_002084168.1
NP_523980.1,8.6e-120,334.0,100,98.266,XP_002084169.1
NP_523981.1,7.170000000000001e-72,211.0,100,91.304,XP_016031059.1
NP_523982.2,0.0,1706.0,100,99.659,XP_039150177.1
NP_523984.1,0.0,1496.0,100,99.722,XP_016031076.1
NP_523986.2,0.0,1003.0,100,97.143,XP_002084196.1
NP_523990.1,1.6199999999999999e-168,462.0,100,97.872,XP_002084222.2
NP_523994.1,1.31e-145,402.0,100,98.492,XP_002084244.1
NP_523998.1,0.0,875.0,100,97.303,XP_044779035.1
NP_524001.2,0.0,553.0,100,98.889,XP_002077283.2
NP_524002.1,1.6399999999999998e-95,270.0,100,100.0,XP_039149806.1
NP_524003.1,0.0,665.0,100,98.765,XP_002084272.1
NP_524005.2,0.0,724.0,100,84.029,XP_002084285.3
NP_524007.2,0.0,846.0,100,98.575,XP_002084295.2
NP_524009.2,0.0,967.0,100,100.0,XP_002084304.1
NP_524011.1,0.0,499.0,100,99.588,XP_002084318.1
NP_524012.1,2.6200000000000003e-97,275.0,100,97.81,XP_002084327.1
NP_524016.4,0.0,1906.0,100,98.811,XP_002084341.1
NP_524017.1,0.0,782.0,99,82.889,XP_002084350.1
NP_524018.2,0.0,825.0,100,98.267,XP_002084371.1
NP_524020.2,0.0,1654.0,100,98.753,XP_002084391.2
NP_524022.1,0.0,589.0,100,97.973,XP_002084459.1
NP_524023.1,0.0,644.0,100,97.785,XP_002084460.1
NP_524024.1,1.3100000000000002e-27,105.0,48,83.673,XP_002084500.3
NP_524025.2,0.0,1791.0,100,96.625,XP_002084510.2
NP_524026.1,0.0,890.0,100,99.301,XP_016031463.1
NP_524027.2,0.0,760.0,99,96.134,XP_002084541.2
NP_524028.2,0.0,3848.0,100,97.257,XP_039150093.1
NP_524029.2,0.0,1600.0,100,99.107,XP_016031491.1
NP_524030.2,0.0,988.0,100,97.358,XP_002084554.1
NP_524031.2,0.0,1377.0,100,98.424,XP_016031519.1
NP_524032.2,1.5299999999999999e-180,493.0,100,99.583,XP_002084585.1
NP_524033.2,0.0,669.0,100,98.864,XP_039149074.1
NP_524034.2,0.0,2677.0,100,99.766,XP_016031562.1
NP_524035.2,0.0,994.0,100,98.965,XP_002084612.2
NP_524039.2,1.9e-93,266.0,100,91.892,XP_002084641.2
NP_524040.2,0.0,942.0,99,98.085,XP_002084644.1
NP_524041.2,0.0,961.0,100,95.781,XP_002084646.1
NP_524043.1,0.0,629.0,100,98.718,XP_002084668.1
NP_524044.1,0.0,1712.0,100,99.023,XP_002084670.1
NP_524045.2,0.0,1414.0,100,97.645,XP_039149267.1
NP_524046.2,0.0,1365.0,100,98.273,XP_002084677.1
NP_524048.2,0.0,3035.0,100,99.316,XP_016031623.1
NP_524049.1,0.0,1055.0,100,100.0,XP_016031627.1
NP_524051.1,3.55e-109,306.0,100,99.333,XP_002084729.1
NP_524057.2,1.2499999999999999e-23,82.4,100,92.727,XP_002084754.1
NP_524060.2,0.0,7787.0,100,98.152,XP_016031768.1
NP_524061.1,0.0,2526.0,100,97.787,XP_016031784.1
NP_524062.1,0.0,957.0,80,97.655,XP_044778900.1
NP_524063.1,0.0,1311.0,100,99.064,XP_016031791.1
NP_524065.1,0.0,1891.0,100,96.016,XP_002084833.2
NP_524066.1,0.0,758.0,100,99.738,XP_016031823.1
NP_524071.2,0.0,1592.0,100,99.086,XP_016031879.1
NP_524073.2,7.489999999999999e-119,331.0,100,100.0,XP_016031905.1
NP_524074.1,0.0,998.0,100,99.599,XP_016031908.1
NP_524075.2,0.0,691.0,100,99.099,XP_002084907.1
NP_524076.2,0.0,560.0,100,99.265,XP_002084908.1
NP_524078.2,0.0,723.0,96,95.317,XP_016031941.1
NP_524080.1,0.0,1360.0,100,96.324,XP_016040183.1
NP_524082.1,8.11e-126,353.0,100,76.498,XP_002084954.1
NP_524083.2,1.06e-61,181.0,100,97.778,XP_002084961.1
NP_524088.2,1.52e-66,194.0,100,93.0,XP_016032012.1
NP_524089.2,5.599999999999999e-60,177.0,99,96.809,XP_016032013.1
NP_524090.2,4.22e-72,213.0,84,88.356,XP_002084991.3
NP_524091.1,3.85e-52,157.0,100,90.909,XP_002084992.2
NP_524092.2,0.0,559.0,99,75.26,XP_002084993.3
NP_524093.2,2.57e-66,193.0,100,95.918,XP_002084994.1
NP_524094.2,5.08e-62,182.0,100,88.776,XP_002084995.1
NP_524096.2,0.0,645.0,99,77.262,XP_002085014.2
