Dsim,E_value,Score,query cover,identity,Dmel
XP_016025421.1,0.0,1654.0,100,99.148,NP_609888.2
XP_016025424.1,0.0,582.0,100,99.644,NP_001260541.1
XP_016025425.1,0.0,994.0,100,97.764,NP_609891.1
XP_016025426.1,1.1e-08,50.4,91,29.6,NP_001097349.1
XP_016025428.1,0.0,1712.0,100,98.359,NP_001246080.1
XP_016025430.1,0.0,744.0,100,89.901,NP_001286052.1
XP_016025431.1,0.0,915.0,99,95.137,NP_001163010.1
XP_016025432.1,0.0,910.0,100,91.235,NP_724121.3
XP_016025437.1,0.0,550.0,100,95.44,NP_609895.2
XP_016025438.1,0.0,1616.0,100,98.852,NP_001286055.1
XP_016025440.1,0.0,1078.0,99,97.407,NP_001286059.1
XP_016025441.2,1.3e-86,249.0,100,80.247,NP_001188839.1
XP_016025445.1,3.42e-30,98.6,100,100.0,NP_001286060.1
XP_016025447.2,4.2400000000000004e-29,95.9,100,100.0,NP_001286064.1
XP_016025449.1,0.0,1022.0,98,95.898,NP_609909.1
XP_016025451.1,0.0,1068.0,100,99.037,NP_001246084.1
XP_016025453.1,0.0,1003.0,99,95.127,NP_724134.1
XP_016025455.1,0.0,2000.0,100,93.035,NP_001137839.1
XP_016025456.1,0.0,645.0,99,81.775,NP_724136.3
XP_016025458.1,0.0,1405.0,100,97.823,NP_788073.1
XP_016025459.1,0.0,771.0,100,99.196,NP_001286067.1
XP_016025465.1,0.0,1202.0,100,98.462,NP_609918.1
XP_016025466.1,2.81e-57,169.0,100,100.0,NP_001286070.1
XP_016025467.1,0.0,686.0,100,98.792,NP_001286071.1
XP_016025469.1,0.0,1734.0,100,94.68,NP_609922.2
XP_016025470.1,0.0,1534.0,100,96.325,NP_609924.2
XP_016025473.2,0.0,2643.0,100,97.781,NP_609930.4
XP_016025474.1,6.54e-79,226.0,100,100.0,NP_001260550.2
XP_016025475.1,7.830000000000001e-77,221.0,100,96.522,NP_609931.1
XP_016025476.1,2.86e-65,192.0,100,82.609,NP_001260551.1
XP_016025479.1,0.0,2159.0,100,99.237,NP_609933.1
XP_016025480.1,0.0,850.0,100,97.339,NP_524931.1
XP_016025482.1,0.0,744.0,100,96.477,NP_609934.3
XP_016025484.1,0.0,1623.0,100,98.278,NP_609937.1
XP_016025485.1,3.51e-53,159.0,100,97.619,NP_609940.1
XP_016025487.1,1.5700000000000001e-31,102.0,100,83.333,NP_001260560.1
XP_016025488.1,0.0,1052.0,100,99.412,NP_476592.1
XP_016025489.1,0.0,1005.0,100,96.825,NP_476608.1
XP_016025490.1,0.0,1063.0,100,99.608,NP_724163.1
XP_016025492.1,0.0,556.0,100,100.0,NP_001163012.2
XP_016025498.1,0.0,988.0,100,93.762,NP_609951.2
XP_016025499.1,4.65e-28,93.6,100,98.0,NP_001260564.1
XP_016025500.1,0.0,956.0,100,100.0,NP_001260565.1
XP_016025502.1,0.0,1121.0,100,78.58,NP_724173.1
XP_016025503.1,0.0,657.0,100,96.677,NP_001286084.1
XP_016025504.1,0.0,1212.0,100,99.829,NP_001260567.1
XP_016025506.1,2.59e-114,329.0,100,94.077,NP_001163014.1
XP_016025514.1,0.0,1432.0,100,99.134,NP_724181.1
XP_016025517.1,0.0,1008.0,100,98.574,NP_724182.1
XP_016025518.1,0.0,1209.0,100,99.139,NP_001033913.1
XP_016025527.1,2.47e-171,470.0,100,95.0,NP_609964.1
XP_016025534.1,0.0,1208.0,100,97.148,NP_001260576.1
XP_016025539.1,0.0,1033.0,99,88.264,NP_476712.1
XP_016025540.1,0.0,2657.0,98,96.04,NP_001260580.1
XP_016025541.1,0.0,618.0,100,98.328,NP_609968.3
XP_016025543.1,0.0,712.0,100,94.737,NP_001260583.1
XP_016025544.1,0.0,611.0,100,95.886,NP_995727.1
XP_016025547.1,0.0,1588.0,93,98.44,NP_523602.2
XP_016025549.1,0.0,2691.0,100,99.16,NP_001260588.1
XP_016025552.1,0.0,3444.0,100,98.748,NP_001137842.2
XP_016025555.1,0.0,2810.0,100,99.339,NP_609979.2
XP_016025557.1,0.0,1922.0,100,97.998,NP_609981.1
XP_016025559.1,4.62e-167,458.0,100,97.807,NP_001188851.1
XP_016025560.1,0.0,875.0,99,98.357,NP_788074.1
XP_016025561.1,4.51e-105,295.0,100,94.558,NP_724209.1
XP_016025562.1,0.0,2968.0,100,96.2,NP_001260590.1
XP_016025570.1,2.7200000000000002e-177,485.0,100,99.145,NP_599118.2
XP_016025571.1,0.0,691.0,100,92.6,NP_001260593.1
XP_016025585.1,8.25e-114,318.0,100,99.359,NP_609997.1
XP_016025587.1,0.0,697.0,100,99.417,NP_724223.4
XP_016025590.1,0.0,3766.0,100,98.806,NP_001260600.1
XP_016025597.1,0.0,5487.0,100,98.601,NP_001260607.1
XP_016025602.1,0.0,1304.0,100,97.368,NP_995731.1
XP_016025603.2,1.21e-60,179.0,100,93.407,NP_536780.3
XP_016025605.1,6.309999999999999e-134,371.0,100,97.253,NP_001260613.1
XP_016025608.1,7.79e-31,100.0,100,87.037,NP_001188853.1
XP_016025609.1,1.63e-138,384.0,100,96.985,NP_652666.2
XP_016025611.1,0.0,560.0,100,97.509,NP_724239.1
XP_016025612.1,0.0,1479.0,100,96.875,NP_001286094.1
XP_016025614.1,0.0,739.0,100,96.458,NP_610019.2
XP_016025616.1,0.0,610.0,100,99.0,NP_001260616.1
XP_016025617.1,5.06e-127,352.0,100,100.0,NP_724244.1
XP_016025618.1,0.0,2279.0,100,98.394,NP_476817.1
XP_016025622.1,0.0,1215.0,100,98.173,NP_610025.1
XP_016025624.1,0.0,635.0,100,98.71,NP_001260620.1
XP_016025628.1,0.0,624.0,99,95.146,NP_001286095.1
XP_016025630.1,8.47e-93,263.0,100,95.522,NP_610110.1
XP_016025631.1,2.92e-60,177.0,100,95.506,NP_001286098.1
XP_016025639.1,0.0,2657.0,100,97.786,NP_001097184.2
XP_016025643.1,0.0,828.0,100,99.01,NP_610031.1
XP_016025645.1,1.24e-83,238.0,100,100.0,NP_610034.2
XP_016025648.1,0.0,865.0,100,97.625,NP_001260628.1
XP_016025649.1,1.73e-46,142.0,100,94.444,NP_001246106.1
XP_016025650.2,1.35e-83,241.0,83,94.615,NP_001286105.1
XP_016025652.1,1.37e-101,286.0,100,93.197,NP_724273.1
XP_016025653.1,5.3e-101,286.0,100,87.647,NP_001260631.1
XP_016025656.1,0.0,518.0,100,98.431,NP_610042.1
XP_016025658.1,0.0,2704.0,100,98.636,NP_610044.2
XP_016025661.1,0.0,1496.0,100,99.861,NP_610048.2
XP_016025662.1,0.0,1623.0,100,99.241,NP_610049.1
XP_016025664.1,0.0,855.0,100,94.866,NP_610051.2
XP_016025666.1,0.0,1378.0,100,99.407,NP_610052.1
XP_016025669.1,0.0,1809.0,100,98.19,NP_001246108.1
XP_016025672.1,0.0,1186.0,100,98.783,NP_610055.1
XP_016025673.1,0.0,2259.0,100,99.454,NP_001246113.1
XP_016025676.1,0.0,824.0,100,93.258,NP_001260641.1
XP_016025677.1,0.0,1315.0,100,99.686,NP_724288.3
XP_016025683.2,2.96e-142,394.0,93,94.949,NP_610061.2
XP_016025688.1,0.0,737.0,100,98.093,NP_001286107.1
XP_016025690.1,0.0,654.0,100,97.554,NP_610063.4
XP_016025692.1,1.23e-102,289.0,100,95.918,NP_001260646.1
XP_016025693.1,7.01e-108,302.0,100,97.973,NP_724298.1
XP_016025707.1,5.54e-45,147.0,88,76.0,NP_001286721.1
XP_016025710.1,0.0,2563.0,100,95.824,NP_995741.2
XP_016025714.1,0.0,1618.0,100,97.247,NP_523608.2
XP_016025716.1,0.0,801.0,100,97.995,NP_001260657.1
XP_016025718.2,0.0,1372.0,100,98.978,NP_724308.2
XP_016025719.3,0.0,806.0,99,94.686,NP_001014492.2
XP_016025720.3,0.0,737.0,100,93.573,NP_001014494.1
XP_016025722.1,0.0,2172.0,100,97.386,NP_610086.3
XP_016025732.1,0.0,1410.0,100,70.916,NP_001260666.1
XP_016025733.1,0.0,1332.0,100,93.734,NP_610095.1
XP_016025735.1,0.0,502.0,100,93.916,NP_724314.2
XP_016025737.2,0.0,1394.0,100,99.122,NP_001286120.1
XP_016025738.1,0.0,2498.0,100,97.166,NP_724316.1
XP_016025744.1,0.0,2045.0,100,98.503,NP_001036373.1
XP_016025746.1,0.0,948.0,100,97.877,NP_001260667.1
XP_016025747.3,0.0,1412.0,100,96.591,NP_610099.1
XP_016025749.1,0.0,4145.0,100,94.032,NP_001286123.1
XP_016025752.1,2.1e-134,381.0,100,88.599,NP_724320.1
XP_016025756.1,0.0,1622.0,100,97.284,NP_599123.1
XP_016025766.1,0.0,2060.0,100,94.184,NP_001286124.1
XP_016025770.1,0.0,2246.0,100,97.054,NP_001163034.1
XP_016025771.1,0.0,724.0,100,95.013,NP_724330.1
XP_016025776.1,0.0,713.0,100,91.885,NP_001260672.1
XP_016025777.1,0.0,599.0,100,91.837,NP_001260674.1
XP_016025778.1,2.09e-171,470.0,100,96.596,NP_523612.3
XP_016025781.1,0.0,672.0,100,92.683,NP_724336.1
XP_016025783.1,0.0,657.0,100,100.0,NP_001260675.1
XP_016025792.1,0.0,1074.0,100,92.101,NP_001033932.2
XP_016025797.1,0.0,1556.0,100,99.336,NP_724352.1
XP_016025806.1,0.0,2600.0,99,95.05,NP_001246128.1
XP_016025814.1,0.0,713.0,100,96.893,NP_610121.2
XP_016025815.1,0.0,1917.0,100,98.323,NP_523615.2
XP_016025826.1,0.0,1104.0,100,81.25,NP_001246130.1
XP_016025830.1,1.4699999999999999e-24,84.3,100,95.556,NP_001097187.1
XP_016025831.1,2.34e-96,274.0,99,87.821,NP_001163043.1
XP_016025832.1,0.0,755.0,100,86.105,NP_724376.1
XP_016025838.1,0.0,850.0,100,96.471,NP_610138.4
XP_016025841.1,0.0,1472.0,100,97.131,NP_610140.4
XP_016025843.1,0.0,564.0,100,93.939,NP_001260688.1
XP_016025844.1,1.24e-116,325.0,100,100.0,NP_001260689.1
XP_016025845.1,0.0,1237.0,99,97.705,NP_788084.1
XP_016025847.1,0.0,620.0,100,100.0,NP_001036391.2
XP_016025848.1,4.5100000000000006e-132,366.0,100,100.0,NP_001260693.1
XP_016025850.1,0.0,1641.0,100,91.556,NP_001036399.1
XP_016025854.1,9.37e-59,173.0,100,98.795,NP_001262235.1
XP_016025855.1,0.0,1889.0,100,100.0,NP_524219.1
XP_016025859.1,6.330000000000001e-57,172.0,68,94.444,"NP_001027331.1, NP_001027341.1, NP_001027351.1, NP_001027371.1, NP_001027311.1, NP_001027386.1, NP_001027336.1, NP_001027326.1, NP_001027346.1, NP_001027306.1, NP_001027366.1, NP_001027301.1, NP_001027292.1, NP_001027381.1, NP_001027361.1, NP_001027376.1, NP_001027321.1, NP_001027316.1, NP_001027356.1, NP_724343.1"
XP_016025863.1,1.1999999999999999e-60,178.0,100,97.647,NP_001104407.2
XP_016025867.1,5.0099999999999997e-113,317.0,100,90.058,"NP_001334712.1, NP_001036404.1"
XP_016025870.1,9.61e-111,312.0,97,90.503,NP_001263173.1
XP_016025871.1,0.0,1428.0,100,99.28,NP_001188369.1
XP_016025878.1,5.59e-62,182.0,100,94.565,"NP_001163845.1, NP_001015476.1"
XP_016025893.1,0.0,1608.0,95,98.123,NP_001036415.2
XP_016025900.1,0.0,4430.0,99,92.391,NP_001260697.1
XP_016025907.1,0.0,712.0,100,97.421,NP_001015384.1
XP_016025910.1,0.0,966.0,100,96.436,NP_001036428.1
XP_016025917.2,4.21e-63,185.0,100,93.617,"NP_001163845.1, NP_001015476.1"
XP_016025924.1,0.0,827.0,95,94.537,NP_001263165.1
XP_016025926.1,0.0,2180.0,100,98.408,NP_001036437.1
XP_016025930.1,0.0,664.0,100,93.353,NP_001036442.1
XP_016025945.1,0.0,513.0,95,87.586,NP_001034029.2
XP_016025960.1,1.53e-45,139.0,100,98.571,NP_001260700.1
XP_016025964.1,0.0,1095.0,100,94.326,NP_001036446.2
XP_016025968.1,0.0,758.0,100,91.667,NP_001015174.1
XP_016025987.1,0.0,1408.0,100,94.84,NP_001260704.1
XP_016025988.1,9.460000000000001e-80,229.0,91,95.69,NP_001286137.1
XP_016025992.2,0.0,514.0,95,86.689,NP_001260705.2
XP_016025993.2,0.0,1268.0,99,94.41,NP_995744.4
XP_016025996.1,0.0,2052.0,97,94.981,NP_001286139.1
XP_016026006.1,0.0,1320.0,99,88.652,NP_995745.1
XP_016026009.1,0.0,7769.0,100,98.419,NP_001097192.2
XP_016026010.1,0.0,1038.0,100,98.39,NP_610163.1
XP_016026014.2,0.0,2209.0,100,99.717,NP_724407.1
XP_016026016.1,0.0,535.0,100,91.93,NP_610167.3
XP_016026017.1,5.3299999999999997e-126,350.0,100,94.318,NP_610168.1
XP_016026018.2,0.0,1160.0,95,94.411,NP_610169.1
XP_016026023.1,0.0,1469.0,99,89.117,NP_001260709.1
XP_016026025.2,0.0,1924.0,100,91.313,NP_610172.1
XP_016026028.1,2.54e-108,304.0,100,98.039,NP_610173.2
XP_016026029.1,0.0,1074.0,100,97.519,NP_724418.3
XP_016026030.1,1.0599999999999999e-111,312.0,100,99.351,NP_001137607.1
XP_016026032.1,0.0,1322.0,100,98.784,NP_001286141.1
XP_016026033.1,0.0,1704.0,100,98.12,NP_001260712.1
XP_016026036.1,0.0,692.0,100,96.793,NP_610178.2
XP_016026037.1,0.0,524.0,100,96.212,NP_610179.2
XP_016026039.1,0.0,1231.0,100,95.144,NP_724424.1
XP_016026040.1,0.0,973.0,100,98.954,NP_610181.2
XP_016026042.1,0.0,1123.0,100,95.552,NP_001163056.1
XP_016026049.1,0.0,915.0,100,93.0,NP_724429.1
XP_016026055.1,0.0,674.0,100,100.0,NP_652462.3
XP_016026058.1,0.0,3557.0,100,94.408,NP_610188.2
XP_016026061.1,0.0,3222.0,100,96.762,NP_001400996.1
XP_016026066.1,0.0,1060.0,100,90.636,NP_001015349.2
XP_016026067.1,0.0,787.0,100,100.0,NP_523625.1
XP_016026068.1,0.0,1298.0,100,98.257,NP_724444.3
XP_016026070.1,0.0,671.0,100,96.988,NP_724447.1
XP_016026075.1,2.13e-28,94.0,100,100.0,NP_001188866.1
XP_016026076.2,0.0,970.0,97,98.739,NP_001356958.1
XP_016026078.1,0.0,1157.0,100,91.654,NP_610198.1
XP_016026084.1,0.0,1861.0,100,96.097,NP_724454.1
XP_016026086.2,0.0,1779.0,100,98.077,NP_001163061.1
XP_016026087.1,1.8399999999999998e-168,464.0,93,89.96,NP_001260721.1
XP_016026089.1,0.0,2437.0,100,99.487,NP_001246146.1
XP_016026092.1,0.0,2724.0,100,96.418,NP_001303336.1
XP_016026096.1,0.0,1501.0,100,95.294,NP_001015241.3
XP_016026100.1,2.18e-140,394.0,96,83.936,NP_001287647.1
XP_016026101.1,3.9800000000000003e-72,209.0,100,90.351,NP_001163862.1
XP_016026105.1,0.0,1038.0,100,97.318,NP_001015257.2
XP_016026108.1,0.0,3395.0,100,97.307,NP_001097200.1
XP_016026111.1,1.11e-113,318.0,100,90.361,NP_610214.2
XP_016026112.1,1.8300000000000001e-124,347.0,98,90.811,NP_001027393.1
XP_016026115.1,1.25e-106,300.0,100,100.0,NP_724475.1
XP_016026116.1,0.0,1404.0,100,98.553,NP_477439.2
XP_016026117.1,0.0,3335.0,100,97.222,NP_610216.1
XP_016026120.1,1.79e-137,380.0,100,97.917,NP_610218.1
XP_016026121.2,0.0,530.0,97,99.605,NP_001260730.1
XP_016026122.1,1.8299999999999998e-159,439.0,100,90.083,NP_724484.1
XP_016026125.1,2.3499999999999997e-146,404.0,100,94.66,NP_610227.2
XP_016026126.1,0.0,602.0,100,84.659,NP_610225.1
XP_016026128.1,0.0,1321.0,100,99.53,NP_724489.1
XP_016026129.1,0.0,879.0,100,97.5,NP_610228.1
XP_016026130.1,3.2699999999999995e-176,481.0,100,100.0,NP_001246151.1
XP_016026131.1,0.0,1830.0,100,98.77,NP_001163063.1
XP_016026150.1,0.0,1731.0,100,96.25,NP_610232.1
XP_016026160.1,0.0,2094.0,100,99.901,NP_001097202.2
XP_016026166.1,0.0,1939.0,100,96.995,NP_001260738.1
XP_016026168.1,0.0,1607.0,99,94.782,NP_610241.1
XP_016026170.1,8.989999999999999e-68,197.0,100,88.462,NP_001097204.1
XP_016026171.1,2.0199999999999998e-38,120.0,100,88.571,NP_652314.1
XP_016026175.1,0.0,1111.0,100,100.0,NP_001260744.1
XP_016026178.1,0.0,1255.0,95,94.665,NP_610243.4
XP_016026188.1,0.0,748.0,100,97.581,NP_001163067.1
XP_016026193.1,0.0,570.0,100,99.643,NP_652315.2
XP_016026219.1,3.92e-145,400.0,100,96.939,NP_995764.2
XP_016026220.1,1.0199999999999999e-142,394.0,100,92.929,NP_995765.1
XP_016026221.1,0.0,848.0,100,88.839,NP_995766.1
XP_016026223.1,0.0,942.0,100,94.045,NP_001286150.1
XP_016026225.1,0.0,1267.0,100,98.74,NP_995767.1
XP_016026229.1,0.0,839.0,100,98.337,NP_610253.1
XP_016026230.1,2.02e-152,421.0,100,94.69,NP_525012.2
XP_016026231.1,3.51e-178,488.0,100,98.326,NP_001163069.1
XP_016026232.1,4.01e-143,398.0,100,88.596,NP_523631.1
XP_016026234.1,2.8399999999999997e-89,255.0,98,86.986,NP_001260755.1
XP_016026235.1,5.02e-162,445.0,100,99.091,NP_523632.2
XP_016026236.1,5.2300000000000004e-166,456.0,100,95.671,NP_523634.1
XP_016026239.1,2.35e-148,409.0,100,96.635,NP_523639.1
XP_016026240.1,2.0600000000000002e-156,431.0,100,97.706,NP_001260758.1
XP_016026241.1,1.13e-130,362.0,100,98.851,NP_001286153.2
XP_016026242.1,3.59e-174,479.0,100,87.786,NP_001286154.1
XP_016026243.2,0.0,2310.0,100,98.238,NP_001260760.1
XP_016026244.1,0.0,991.0,100,92.871,NP_523645.1
XP_016026247.1,0.0,792.0,100,96.56,NP_610261.1
XP_016026248.1,0.0,798.0,100,89.353,NP_524851.1
XP_016026250.1,0.0,987.0,100,94.03,NP_724537.1
XP_016026251.1,0.0,746.0,100,98.361,NP_651995.1
XP_016026252.1,1.65e-116,325.0,100,98.773,NP_610264.1
XP_016026253.1,0.0,1477.0,100,97.622,NP_523648.3
XP_016026264.1,0.0,2405.0,100,97.252,NP_477092.1
XP_016026265.1,0.0,1511.0,100,99.04,NP_610269.1
XP_016026269.1,0.0,905.0,100,94.105,NP_001286158.1
XP_016026274.1,1.05e-105,302.0,92,77.143,NP_001097207.1
XP_016026276.1,5.37e-92,261.0,100,94.203,NP_001097208.1
XP_016026277.1,1.59e-151,424.0,100,87.943,NP_001246182.1
XP_016026278.1,2.63e-47,144.0,100,85.366,NP_001246183.1
XP_016026279.1,5.64e-88,251.0,100,91.791,NP_001260767.1
XP_016026280.1,0.0,820.0,100,97.122,NP_476733.1
XP_016026281.1,9.77e-101,284.0,100,91.946,NP_610275.2
XP_016026282.1,6.21e-122,340.0,100,93.642,NP_001137612.1
XP_016026284.1,0.0,1160.0,100,98.761,NP_477405.1
XP_016026297.1,0.0,1122.0,100,95.944,NP_724562.2
XP_016026301.1,0.0,1699.0,100,99.519,NP_724568.1
XP_016026303.1,0.0,1175.0,100,96.928,NP_610287.2
XP_016026304.1,0.0,1790.0,100,99.538,NP_001286160.1
XP_016026308.1,0.0,3711.0,100,99.0,NP_724569.1
XP_016026309.1,0.0,927.0,100,98.026,NP_610288.1
XP_016026310.1,0.0,1148.0,100,94.627,NP_610291.2
XP_016026312.1,0.0,884.0,100,98.387,NP_610293.3
XP_016026314.1,0.0,1483.0,100,99.018,NP_610295.1
XP_016026315.1,0.0,2840.0,100,98.569,NP_995773.1
XP_016026321.2,3.9e-175,483.0,100,92.754,NP_610300.1
XP_016026322.1,0.0,2508.0,100,97.742,NP_724582.1
XP_016026328.1,0.0,972.0,100,99.585,NP_610301.1
XP_016026345.1,2.74e-71,206.0,100,97.087,NP_001246190.1
XP_016026346.1,0.0,890.0,100,100.0,NP_477473.1
XP_016026348.1,0.0,669.0,99,98.176,NP_610310.2
XP_016026349.1,0.0,1059.0,100,98.833,NP_610311.1
XP_016026359.1,0.0,669.0,100,98.466,NP_724594.1
XP_016026360.1,0.0,1213.0,100,96.22,NP_724595.1
XP_016026361.1,0.0,625.0,95,91.617,NP_001097213.2
XP_016026362.1,0.0,1866.0,100,96.75,NP_476762.1
XP_016026365.1,0.0,708.0,100,97.727,NP_001286162.1
XP_016026366.1,0.0,1122.0,100,99.444,NP_724597.1
XP_016026374.1,0.0,1779.0,100,96.857,NP_001356959.1
XP_016026375.1,0.0,938.0,100,96.774,NP_523651.4
XP_016026377.1,6.1399999999999995e-90,256.0,100,91.608,NP_001097214.1
XP_016026378.1,0.0,673.0,100,99.398,NP_525108.2
XP_016026379.1,0.0,4046.0,100,95.073,NP_524881.2
XP_016026382.1,0.0,1202.0,100,98.625,NP_001246193.1
XP_016026385.1,0.0,929.0,100,99.119,NP_001286170.1
XP_016026386.1,0.0,508.0,100,96.429,NP_724612.2
XP_016026387.1,0.0,501.0,100,98.77,"NP_724616.1, NP_524837.2"
XP_016026391.1,0.0,831.0,100,97.573,NP_610327.1
XP_016026394.1,0.0,1586.0,100,99.096,NP_724622.1
XP_016026395.1,0.0,933.0,95,98.495,NP_610332.3
XP_016026397.1,4.88e-171,471.0,87,93.827,NP_001286172.1
XP_016026398.1,0.0,645.0,100,92.793,NP_477315.1
XP_016026399.1,0.0,2695.0,100,97.664,NP_477436.1
XP_016026401.1,5.55e-67,195.0,100,94.118,NP_724625.1
XP_016026402.1,0.0,578.0,100,95.608,NP_724626.2
XP_016026403.1,0.0,887.0,100,97.483,NP_788283.1
XP_016026407.1,1.9799999999999998e-104,293.0,100,96.622,NP_610336.1
XP_016026408.1,6.93e-103,290.0,100,96.622,NP_724628.1
XP_016026414.1,0.0,929.0,100,97.572,NP_724631.1
XP_016026415.1,0.0,874.0,100,99.052,NP_651961.1
XP_016026416.1,0.0,1606.0,100,99.622,NP_724633.1
XP_016026419.1,1.87e-141,390.0,100,99.474,NP_001286176.1
XP_016026425.1,0.0,5138.0,100,99.476,NP_610342.1
XP_016026429.1,0.0,790.0,100,96.947,NP_477053.2
XP_016026431.1,0.0,995.0,100,98.795,NP_001246198.1
XP_016026433.2,0.0,987.0,100,99.384,NP_001260793.1
XP_016026437.2,3.6e-19,77.4,22,80.435,NP_652401.1
XP_016026442.1,0.0,928.0,100,97.065,NP_524731.1
XP_016026445.1,0.0,805.0,100,99.241,NP_610349.1
XP_016026446.2,0.0,716.0,95,87.381,NP_724644.1
XP_016026447.1,0.0,1539.0,100,97.493,NP_610351.1
XP_016026448.1,0.0,1691.0,100,99.391,NP_001163084.1
XP_016026451.1,0.0,2393.0,100,98.463,NP_001014504.1
XP_016026455.1,0.0,1043.0,100,84.252,NP_001014505.1
XP_016026457.1,1.2899999999999999e-108,304.0,100,97.333,NP_001286185.1
XP_016026459.1,3.93e-162,446.0,100,96.07,NP_476902.1
XP_016026461.1,0.0,2204.0,100,97.521,NP_001188884.1
XP_016026473.1,1.3e-99,292.0,97,58.298,NP_647856.2
XP_016026474.1,0.0,789.0,100,100.0,NP_610361.1
XP_016026475.1,0.0,882.0,100,92.842,NP_610362.1
XP_016026477.1,0.0,9699.0,100,98.235,NP_001260800.2
XP_016026481.1,4.2900000000000005e-27,90.5,100,97.727,NP_001286190.1
XP_016026482.2,0.0,1066.0,95,97.164,NP_610366.1
XP_016026483.1,8.49e-80,228.0,100,95.495,NP_610368.1
XP_016026484.1,0.0,811.0,100,97.739,NP_724665.1
XP_016026486.1,0.0,537.0,99,93.31,NP_001097231.1
XP_016026487.1,0.0,512.0,100,96.139,NP_724673.1
XP_016026488.1,2.5700000000000002e-161,446.0,100,94.309,NP_610376.1
XP_016026491.1,0.0,1081.0,100,98.507,NP_001137618.1
XP_016026492.1,3.03e-80,230.0,94,93.913,NP_001246202.1
XP_016026493.2,0.0,571.0,88,99.64,NP_610379.2
XP_016026494.1,8.35e-44,139.0,95,59.231,NP_001260801.1
XP_016026495.1,7.02e-87,247.0,100,95.238,NP_001260802.1
XP_016026496.1,0.0,1049.0,100,98.062,NP_610380.1
XP_016026497.1,0.0,1076.0,100,98.099,NP_001286196.1
XP_016026498.1,0.0,1186.0,100,99.303,NP_476628.2
XP_016026499.1,0.0,1191.0,100,98.273,NP_610381.1
XP_016026500.1,0.0,1227.0,100,98.664,NP_001286198.1
XP_016026502.1,0.0,2152.0,80,97.874,NP_001260806.1
XP_016026506.1,0.0,988.0,100,96.349,NP_610390.1
XP_016026508.1,0.0,2773.0,100,98.765,NP_001286200.1
XP_016026509.1,0.0,689.0,100,95.373,NP_001286201.1
XP_016026510.1,0.0,1574.0,100,92.601,NP_001163089.2
XP_016026511.1,0.0,862.0,100,96.737,NP_610396.2
XP_016026513.1,0.0,769.0,100,96.335,NP_610399.1
XP_016026516.1,0.0,1220.0,100,93.676,NP_610400.1
XP_016026517.1,0.0,2655.0,100,99.611,NP_523661.2
XP_016026524.1,0.0,1504.0,99,99.725,NP_001260810.1
XP_016026534.1,4.49e-58,171.0,100,95.349,NP_001260811.1
XP_016026535.1,0.0,895.0,100,97.297,NP_001286205.1
XP_016026536.1,1.68e-105,307.0,100,94.304,NP_001286205.1
XP_016026538.1,0.0,546.0,100,94.539,NP_610404.1
XP_016026539.1,0.0,1222.0,100,95.786,NP_610405.3
XP_016026549.1,0.0,1193.0,100,96.236,NP_610408.2
XP_016026550.1,0.0,899.0,100,99.769,NP_724706.2
XP_016026553.1,0.0,1190.0,100,99.473,NP_724708.1
XP_016026557.1,0.0,2495.0,100,97.794,NP_001137621.1
XP_016026563.1,0.0,3158.0,100,98.962,NP_001036532.1
XP_016026566.1,0.0,2561.0,100,98.499,NP_001286215.1
XP_016026569.1,0.0,757.0,100,94.774,NP_610415.1
XP_016026572.1,1.6799999999999999e-46,141.0,100,98.571,NP_724718.1
XP_016026573.1,0.0,1176.0,100,95.484,NP_610421.1
XP_016026575.1,0.0,1158.0,100,99.821,NP_523663.1
XP_016026578.2,2.4099999999999998e-147,414.0,61,92.627,NP_610422.2
XP_016026581.1,0.0,1041.0,100,97.889,NP_610424.1
XP_016026582.1,0.0,615.0,100,95.975,NP_610426.2
XP_016026583.1,0.0,2549.0,100,98.147,NP_610427.2
XP_016026585.1,0.0,2965.0,99,95.97,NP_610429.2
XP_016026586.1,2.6e-52,156.0,100,100.0,NP_001246212.1
XP_016026587.1,0.0,566.0,99,86.607,NP_724730.2
XP_016026590.1,0.0,1278.0,100,97.749,NP_476999.1
XP_016026591.1,2.9200000000000002e-179,491.0,100,97.143,NP_610434.1
XP_016026594.1,0.0,1990.0,100,96.459,NP_610437.2
XP_016026597.1,0.0,1153.0,100,99.643,NP_001097235.2
XP_016026602.1,0.0,1399.0,100,98.977,NP_610443.1
XP_016026603.1,0.0,1073.0,100,99.049,NP_610444.2
XP_016026606.1,0.0,783.0,100,97.933,NP_001286225.1
XP_016026608.1,0.0,970.0,100,97.484,NP_001163093.1
XP_016026610.1,0.0,1211.0,100,98.01,NP_610446.1
XP_016026614.1,0.0,1313.0,100,88.066,NP_001260813.1
XP_016026620.1,0.0,2379.0,100,95.783,NP_610452.2
XP_016026621.2,0.0,1207.0,100,99.144,NP_001260819.1
XP_016026622.1,0.0,1291.0,100,98.555,NP_610453.1
XP_016026637.1,0.0,1865.0,100,99.12,NP_665880.2
XP_016026645.1,5.03e-28,92.8,100,100.0,NP_001286232.1
XP_016026647.1,0.0,986.0,100,97.177,NP_724760.2
XP_016026650.1,0.0,4982.0,100,99.419,NP_610467.1
XP_016026653.1,0.0,1362.0,100,97.668,NP_525109.1
XP_016026655.1,0.0,662.0,100,97.826,NP_724769.2
XP_016026656.1,0.0,761.0,100,96.834,NP_610470.1
