NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method	Chromosomes	Nomenclature ID	Ensembl GeneIDs	Annotation Genomic Range Accession 	Annotation Genomic Range Start	Annotation Genomic Range Stop	OMIM IDs	Orientation	Proteins	Synonyms	Taxonomic ID	SwissProt Accessions
6734275	LOC6734275	uncharacterized LOC6734275	Drosophila simulans		PROTEIN_CODING	1	5740793	NCBI Ortholog	2R	LOC6734275		NC_052521.2	10499893	10500664		minus	1	GD25782,GD25782-PB	7240	
6734276	LOC6734276	uncharacterized LOC6734276	Drosophila simulans		PROTEIN_CODING	1	246424	NCBI Ortholog	2R	LOC6734276		NC_052521.2	10500657	10501424		minus	1	GD25783,GD25783-PA,GD25783-PB	7240	
6734277	LOC6734277	uncharacterized LOC6734277	Drosophila simulans		PROTEIN_CODING	1	5740771	NCBI Ortholog	2R	LOC6734277		NC_052521.2	10501371	10502333		minus	1	GD25781,GD25781-PA	7240	
6734278	LOC6734278	transmembrane protein 186	Drosophila simulans		PROTEIN_CODING	1	36457	NCBI Ortholog	2R	LOC6734278		NC_052521.2	10504912	10506029		plus	1	GD10950,GD10950-PA	7240	
6734279	LOC6734279	organic cation transporter protein	Drosophila simulans		PROTEIN_CODING	6	36458	NCBI Ortholog	2R	LOC6734279		NC_052521.2	10505919	10509633		minus	5	GD25780,GD25780-PC,GD25780-PD,GD25780-PE	7240	
6734280	LOC6734280	UPF0587 protein CG4646	Drosophila simulans		PROTEIN_CODING	1	36459	NCBI Ortholog	2R	LOC6734280		NC_052521.2	10509846	10510551		minus	1	GD25779,GD25779-PA	7240	
6734281	LOC6734281	COP9 signalosome complex subunit 9 homolog	Drosophila simulans		PROTEIN_CODING	1	50227	NCBI Ortholog	2R	LOC6734281		NC_052521.2	10510614	10511330		plus	1	GD10951,GD10951-PA	7240	
6734282	LOC6734282	F-box/SPRY domain-containing protein 1	Drosophila simulans		PROTEIN_CODING	1	36460	NCBI Ortholog	2R	LOC6734282		NC_052521.2	10511321	10512794		minus	1	Fsn,GD25778,GD25778-PB	7240	B4QE02
6734283	LOC6734283	transcription factor Dp	Drosophila simulans		PROTEIN_CODING	2	36461	NCBI Ortholog	2R	LOC6734283		NC_052521.2	10513288	10518608		plus	2	GD10952,GD10952-PB,GD10952-PC	7240	
6734284	LOC6734284	probable peroxisomal membrane protein PEX13	Drosophila simulans		PROTEIN_CODING	1	36462	NCBI Ortholog	2R	LOC6734284		NC_052521.2	10518701	10520660		minus	1	GD25777,GD25777-PA	7240	
6734285	LOC6734285	transmembrane protein 183	Drosophila simulans		PROTEIN_CODING	1	36463	NCBI Ortholog	2R	LOC6734285		NC_052521.2	10520831	10522088		plus	1	GD10953,GD10953-PA,GD10953-PB	7240	
6734286	LOC6734286	sulfhydryl oxidase 1	Drosophila simulans		PROTEIN_CODING	1	36464	NCBI Ortholog	2R	LOC6734286		NC_052521.2	10522178	10525375		minus	1	GD25776,GD25776-PA	7240	
6734287	LOC6734287	probable palmitoyltransferase ZDHHC24	Drosophila simulans		PROTEIN_CODING	1	36465	NCBI Ortholog	2R	LOC6734287		NC_052521.2	10526241	10527561		plus	1	GD10954,GD10954-PA	7240	
6734288	LOC6734288	protein PTCD3 homolog, mitochondrial	Drosophila simulans		PROTEIN_CODING	1	36466	NCBI Ortholog	2R	LOC6734288		NC_052521.2	10527541	10529778		minus	1	GD25775,GD25775-PA	7240	
6734289	LOC6734289	glutathione S-transferase E14	Drosophila simulans		PROTEIN_CODING	2	36467	NCBI Ortholog	2R	LOC6734289		NC_052521.2	10530006	10531541		plus	2	GD10955,GD10955-PA,GD10955-PB,GD10955-PD,GD10955-PE	7240	
6734291	LOC6734291	muscle-specific protein 20	Drosophila simulans		PROTEIN_CODING	1	36468	NCBI Ortholog	2R	LOC6734291		NC_052521.2	10537240	10538367		plus	1	GD10956,GD10956-PA	7240	
6734292	LOC6734292	uncharacterized LOC6734292	Drosophila simulans		PROTEIN_CODING	2	36469	NCBI Ortholog	2R	LOC6734292		NC_052521.2	10539469	10542293		minus	2	GD25773,GD25773-PA,GD25773-PB	7240	
6734293	LOC6734293	uncharacterized LOC6734293	Drosophila simulans		PROTEIN_CODING	1	36470	NCBI Ortholog	2R	LOC6734293		NC_052521.2	10542435	10544916		minus	1	GD25772,GD25772-PA	7240	
6734295	LOC6734295	uncharacterized LOC6734295	Drosophila simulans		PROTEIN_CODING	1	36472	NCBI Ortholog	2R	LOC6734295		NC_052521.2	10548292	10549112		plus	1	GD10958,GD10958-PA	7240	
6734296	LOC6734296	PDZ and LIM domain protein 7	Drosophila simulans		PROTEIN_CODING	3	36473	NCBI Ortholog	2R	LOC6734296		NC_052521.2	10550679	10556746		plus	3	GD10959,GD10959-PA,GD10959-PB,GD10959-PC	7240	
6734299	LOC6734299	calcitonin gene-related peptide type 1 receptor	Drosophila simulans		PROTEIN_CODING	1	36475	NCBI Ortholog	2R	LOC6734299		NC_052521.2	10558328	10586614		minus	1	GD25770,GD25770-PB	7240	
6734300	LOC6734300	uncharacterized LOC6734300	Drosophila simulans		PROTEIN_CODING	1	36477	NCBI Ortholog	2R	LOC6734300		NC_052521.2	10588018	10589317		minus	1	GD25769,GD25769-PB	7240	
6734301	LOC6734301	uncharacterized LOC6734301	Drosophila simulans		PROTEIN_CODING	1	36478	NCBI Ortholog	2R	LOC6734301		NC_052521.2	10589362	10592382		plus	1	GD10961,GD10961-PA,GD10961-PB	7240	
6734306	LOC6734306	E3 ubiquitin ligase TRIM40	Drosophila simulans		PROTEIN_CODING	2	36479	NCBI Ortholog	2R	LOC6734306		NC_052521.2	10645472	10646244		minus	2	GD25767,GD25767-PA,GD25767-PB	7240	
6734308	LOC6734308	gamma-butyrobetaine dioxygenase	Drosophila simulans		PROTEIN_CODING	1	36481	NCBI Ortholog	2R	LOC6734308		NC_052521.2	10667633	10669466		minus	1	GD25765,GD25765-PA	7240	
6734309	LOC6734309	uncharacterized LOC6734309	Drosophila simulans		PROTEIN_CODING	1	14462585	NCBI Ortholog	2R	LOC6734309		NC_052521.2	10681096	10684886		minus	1	GD25764,GD25764-PB	7240	
6734311	LOC6734311	N-acetylglucosamine-6-sulfatase	Drosophila simulans		PROTEIN_CODING	1			2R	LOC6734311		NC_052521.2	10699639	10701637		minus	1	GD25763,GD25763-PB	7240	
6734312	LOC6734312	immune-induced peptides	Drosophila simulans		PROTEIN_CODING	2			2R	LOC6734312		NC_052521.2	10698545	10699713		plus	2	GD10965,GD10965-PA	7240	
6734313	LOC6734313	phospholipid-transporting ATPase IA	Drosophila simulans		PROTEIN_CODING	18	36488	NCBI Ortholog	2R	LOC6734313		NC_052521.2	10701846	10726060		minus	16	GD25762,GD25762-PB,GD25762-PC,GD25762-PD,GD25762-PE,GD25762-PF,GD25762-PG,GD25762-PH,GD25762-PI,GD25762-PK,GD25762-PL,GD25762-PN,GD25762-PO,GD25762-PP	7240	
6734319	LOC6734319	centrosomin	Drosophila simulans		PROTEIN_CODING	14	36491	NCBI Ortholog	2R	LOC6734319		NC_052521.2	10726372	10737517		minus	14	GD25761,GD25761-PB,GD25761-PC,GD25761-PD,GD25761-PE,GD25761-PF,GD25761-PG,GD25761-PH,GD25761-PI,GD25761-PJ,GD25761-PK	7240	
6734321	LOC6734321	golgin subfamily A member 1	Drosophila simulans		PROTEIN_CODING	1	36492	NCBI Ortholog	2R	LOC6734321		NC_052521.2	10737576	10740401		plus	1	GD10966,GD10966-PA	7240	
6734322	LOC6734322	low-density lipoprotein receptor-related protein 6	Drosophila simulans		PROTEIN_CODING	1	44279	NCBI Ortholog	2R	LOC6734322		NC_052521.2	10740861	10770674		minus	1	GD25759,GD25759-PA	7240	
6734324	LOC6734324	uncharacterized LOC6734324	Drosophila simulans		PROTEIN_CODING	4	12798442	NCBI Ortholog	2R	LOC6734324		NC_052521.2	10764738	10765582		plus	4	GD10967,GD10967-PB,GD10967-PC	7240	
6734325	LOC6734325	protein CLP1 homolog	Drosophila simulans		PROTEIN_CODING	1	36494	NCBI Ortholog	2R	LOC6734325		NC_052521.2	10771082	10772777		minus	1	cbc,GD25757,GD25757-PA	7240	B4QEE3
6734327	LOC6734327	cholinephosphotransferase 1	Drosophila simulans		PROTEIN_CODING	4	36496	NCBI Ortholog	2R	LOC6734327		NC_052521.2	10774017	10782183		minus	4	GD25756,GD25756-PB,GD25756-PC,GD25756-PD,GD25756-PE	7240	
6734329	LOC6734329	elongation factor Tu, mitochondrial	Drosophila simulans		PROTEIN_CODING	1	44438	NCBI Ortholog	2R	LOC6734329		NC_052521.2	10794697	10796514		plus	1	GD10969,GD10969-PB	7240	
6734330	LOC6734330	protein lin-54 homolog	Drosophila simulans		PROTEIN_CODING	2	36499	NCBI Ortholog	2R	LOC6734330		NC_052521.2	10793836	10802762		plus	2	GD10970,GD10970-PA,GD10970-PB	7240	
6734331	LOC6734331	putative uncharacterized protein DDB_G0271982	Drosophila simulans		PROTEIN_CODING	1	36501	NCBI Ortholog	2R	LOC6734331		NC_052521.2	10802356	10804567		plus	1	GD10971,GD10971-PB	7240	
6734332	LOC6734332	synaptic vesicular amine transporter	Drosophila simulans		PROTEIN_CODING	3	3346192	NCBI Ortholog	2R	LOC6734332		NC_052521.2	10800278	10819847		minus	3	GD25754,GD25754-PA,GD25754-PB,GD25754-PC	7240	
6734333	LOC6734333	uncharacterized LOC6734333	Drosophila simulans		PROTEIN_CODING	1	36503	NCBI Ortholog	2R	LOC6734333		NC_052521.2	10808862	10810525		plus	1	GD10972,GD10972-PB	7240	
6734336	LOC6734336	NAD kinase	Drosophila simulans		PROTEIN_CODING	6	36506	NCBI Ortholog	2R	LOC6734336		NC_052521.2	10825329	10835538		minus	6	GD25753,GD25753-PA,GD25753-PB,GD25753-PC,GD25753-PD,GD25753-PE	7240	
6734339	LOC6734339	NAD kinase	Drosophila simulans		PROTEIN_CODING	5	36507	NCBI Ortholog	2R	LOC6734339		NC_052521.2	10836189	10841112		minus	5	GD25750,GD25750-PB,GD25750-PC,GD25750-PD,GD25750-PE	7240	
6734340	LOC6734340	grpE protein homolog, mitochondrial	Drosophila simulans		PROTEIN_CODING	1	36508	NCBI Ortholog	2R	LOC6734340		NC_052521.2	10841992	10843361		plus	1	GD10974,GD10974-PA	7240	
6734344	LOC6734344	L-lactate dehydrogenase B chain	Drosophila simulans		PROTEIN_CODING	1	36510	NCBI Ortholog	2R	LOC6734344		NC_052521.2	10846237	10847687		plus	1	GD10977,GD10977-PA	7240	
6734345	LOC6734345	uncharacterized LOC6734345	Drosophila simulans		PROTEIN_CODING	1	36511	NCBI Ortholog	2R	LOC6734345		NC_052521.2	10859130	10860183		minus	1	GD25749,GD25749-PB	7240	
6734346	LOC6734346	CDK5 and ABL1 enzyme substrate 1	Drosophila simulans		PROTEIN_CODING	3	36513	NCBI Ortholog	2R	LOC6734346		NC_052521.2	10868215	10880894		minus	3	GD25748,GD25748-PA	7240	
6734347	LOC6734347	cytosol aminopeptidase	Drosophila simulans		PROTEIN_CODING	1	36515	NCBI Ortholog	2R	LOC6734347		NC_052521.2	10884178	10886256		plus	1	GD10979,GD10979-PA	7240	
6734348	LOC6734348	E3 ubiquitin-protein ligase RNF4	Drosophila simulans		PROTEIN_CODING	1	12798445	NCBI Ortholog	2R	LOC6734348		NC_052521.2	10888186	10888655		minus	1	GD25747,GD25747-PA	7240	
6734349	LOC6734349	uncharacterized LOC6734349	Drosophila simulans		PROTEIN_CODING	1	5740183	NCBI Ortholog	2R	LOC6734349		NC_052521.2	10892299	10893188		minus	1	GD25746,GD25746-PB	7240	
6734350	LOC6734350	uncharacterized LOC6734350	Drosophila simulans		PROTEIN_CODING	1	36516	NCBI Ortholog	2R	LOC6734350		NC_052521.2	10896369	10896865		minus	1	GD25745,GD25745-PA	7240	
6734351	LOC6734351	irregular chiasm C-roughest protein	Drosophila simulans		PROTEIN_CODING	1	36521	NCBI Ortholog	2R	LOC6734351		NC_052521.2	10910487	11030243		plus	1	GD10980,GD10980-PA,GD10980-PB	7240	
6734352	LOC6734352	axoneme-associated protein mst101(2)	Drosophila simulans		PROTEIN_CODING	1	36517	NCBI Ortholog	2R	LOC6734352		NC_052521.2	10950135	10952169		minus	1	GD25744,GD25744-PA	7240	
6734353	LOC6734353	parafibromin	Drosophila simulans		PROTEIN_CODING	1	36520	NCBI Ortholog	2R	LOC6734353		NC_052521.2	10980126	10981874		minus	1	GD25743,GD25743-PA	7240	
6734354	LOC6734354	uncharacterized LOC6734354	Drosophila simulans		PROTEIN_CODING	1	36522	NCBI Ortholog	2R	LOC6734354		NC_052521.2	11035267	11040415		plus	1	GD10981,GD10981-PA	7240	
6734355	LOC6734355	uncharacterized LOC6734355	Drosophila simulans		PROTEIN_CODING	2	36523	NCBI Ortholog	2R	LOC6734355		NC_052521.2	11050974	11068796		plus	2	GD10982,GD27513,GD10982-PB,GD27513-PA	7240	
6734357	LOC6734357	cuticle protein 19	Drosophila simulans		PROTEIN_CODING	1	36525	NCBI Ortholog	2R	LOC6734357		NC_052521.2	11075697	11086250		plus	1	GD10983,GD10983-PA	7240	
6734358	LOC6734358	voltage-dependent calcium channel subunit alpha-2/delta-3	Drosophila simulans		PROTEIN_CODING	8	36526	NCBI Ortholog	2R	LOC6734358		NC_052521.2	11088136	11101532		plus	8	GD10984,GD10984-PB,GD10984-PC,GD10984-PD	7240	
6734359	LOC6734359	pre-mRNA-splicing regulator female-lethal(2)D	Drosophila simulans		PROTEIN_CODING	3	36527	NCBI Ortholog	2R	LOC6734359		NC_052521.2	11101586	11106524		minus	3	GD25741,GD25741-PB,GD25741-PC,GD25741-PD	7240	
6734360	LOC6734360	uncharacterized LOC6734360	Drosophila simulans		PROTEIN_CODING	1	36528	NCBI Ortholog	2R	LOC6734360		NC_052521.2	11106790	11107543		plus	1	GD10985,GD10985-PA	7240	
6734361	LOC6734361	uncharacterized LOC6734361	Drosophila simulans		PROTEIN_CODING	3	36529	NCBI Ortholog	2R	LOC6734361		NC_052521.2	11108346	11114330		plus	3	GD10986,GD10986-PA,GD10986-PB,GD10986-PC,GD10986-PD,GD10986-PE,GD10986-PF	7240	
6734362	LOC6734362	zingipain-1	Drosophila simulans		PROTEIN_CODING	1	36530	NCBI Ortholog	2R	LOC6734362		NC_052521.2	11115761	11118281		minus	1	GD25740,GD25740-PA	7240	
6734363	LOC6734363	procathepsin L	Drosophila simulans		PROTEIN_CODING	1	36531	NCBI Ortholog	2R	LOC6734363		NC_052521.2	11119575	11122566		plus	1	GD10987,GD10987-PA,GD10987-PB	7240	
6734364	LOC6734364	uncharacterized LOC6734364	Drosophila simulans		PROTEIN_CODING	1	36532	NCBI Ortholog	2R	LOC6734364		NC_052521.2	11123239	11124956		plus	1	GD10988,GD10988-PB	7240	
6734365	LOC6734365	synaptogyrin	Drosophila simulans		PROTEIN_CODING	2	36533	NCBI Ortholog	2R	LOC6734365		NC_052521.2	11124565	11129247		minus	2	GD25739,GD25739-PA,GD25739-PB	7240	
6734366	LOC6734366	uncharacterized LOC6734366	Drosophila simulans		PROTEIN_CODING	1	36534	NCBI Ortholog	2R	LOC6734366		NC_052521.2	11129389	11132671		plus	1	GD17898,GD17898-PA	7240	
6734367	LOC6734367	uncharacterized LOC6734367	Drosophila simulans		PROTEIN_CODING	1	246644	NCBI Ortholog	2R	LOC6734367		NC_052521.2	11132777	11135973		plus	1	GD10989,GD10989-PB	7240	
6734368	LOC6734368	probable enoyl-CoA hydratase, mitochondrial	Drosophila simulans		PROTEIN_CODING	1	36536	NCBI Ortholog	2R	LOC6734368		NC_052521.2	11135940	11137393		minus	1	GD25738,GD25738-PA	7240	
6734370	LOC6734370	rac GTPase-activating protein 1	Drosophila simulans		PROTEIN_CODING	1	36538	NCBI Ortholog	2R	LOC6734370		NC_052521.2	11139107	11141666		minus	1	GD25736,GD25736-PA	7240	
6734372	LOC6734372	nedd8-activating enzyme E1 catalytic subunit	Drosophila simulans		PROTEIN_CODING	1	36539	NCBI Ortholog	2R	LOC6734372		NC_052521.2	11141887	11143382		plus	1	GD10991,GD10991-PA	7240	
6734373	LOC6734373	enoyl-[acyl-carrier-protein] reductase, mitochondrial	Drosophila simulans		PROTEIN_CODING	1	36540	NCBI Ortholog	2R	LOC6734373		NC_052521.2	11143295	11144886		minus	1	GD25735,GD25735-PB	7240	
6734374	LOC6734374	E3 ubiquitin-protein ligase RNF25	Drosophila simulans		PROTEIN_CODING	2	36541	NCBI Ortholog	2R	LOC6734374		NC_052521.2	11144974	11147136		plus	2	GD10992,GD10992-PA,GD10992-PB	7240	
6734375	LOC6734375	microtubule-actin cross-linking factor 1	Drosophila simulans		PROTEIN_CODING	21	36542	NCBI Ortholog	2R	LOC6734375		NC_052521.2	11147187	11223170		minus	20	GD25734,GD25734-PB,GD25734-PC,GD25734-PD,GD25734-PE,GD25734-PF,GD25734-PG,GD25734-PH,GD25734-PI,GD25734-PJ,GD25734-PK,GD25734-PL,GD25734-PM,GD25734-PN,GD25734-PO,GD25734-PP,GD25734-PQ,GD25734-PR,GD25734-PS,GD25734-PT,GD25734-PU,GD25734-PV,GD25734-PW,GD25734-PX,GD25734-PY	7240	
6734379	LOC6734379	protein DJ-1alpha	Drosophila simulans		PROTEIN_CODING	1	36543	NCBI Ortholog	2R	LOC6734379		NC_052521.2	11223595	11224790		minus	1	GD25730,GD25730-PA	7240	
6734381	LOC6734381	uncharacterized LOC6734381	Drosophila simulans		PROTEIN_CODING	1	3772367	NCBI Ortholog	2R	LOC6734381		NC_052521.2	11235283	11236658		plus	1	GD10994,GD10993-PB	7240	
6734383	LOC6734383	proteasomal ubiquitin receptor ADRM1 homolog	Drosophila simulans		PROTEIN_CODING	2	36545	NCBI Ortholog	2R	LOC6734383		NC_052521.2	11240721	11242635		minus	2	GD25728,GD25728-PA,GD25728-PB,GD25728-PC,GD25728-PD	7240	
6734384	LOC6734384	cathepsin L	Drosophila simulans		PROTEIN_CODING	1	36546	NCBI Ortholog	2R	LOC6734384		NC_052521.2	11242879	11250188		plus	1	GD10995,GD10995-PA	7240	
6734385	LOC6734385	probable phenylalanine--tRNA ligase, mitochondrial	Drosophila simulans		PROTEIN_CODING	1	36547	NCBI Ortholog	2R	LOC6734385		NC_052521.2	11250510	11252118		plus	1	GD10996,GD10996-PB	7240	
6734386	LOC6734386	sulfotransferase family cytosolic 1B member 1	Drosophila simulans		PROTEIN_CODING	1	36548	NCBI Ortholog	2R	LOC6734386		NC_052521.2	11252112	11253643		minus	1	GD25727,GD25727-PA	7240	
6734387	LOC6734387	uncharacterized LOC6734387	Drosophila simulans		PROTEIN_CODING	1	36549	NCBI Ortholog	2R	LOC6734387		NC_052521.2	11253774	11255030		minus	1	GD25726,GD25726-PA	7240	
6734388	LOC6734388	uncharacterized LOC6734388	Drosophila simulans		PROTEIN_CODING	1	36550	NCBI Ortholog	2R	LOC6734388		NC_052521.2	11255167	11261540		minus	1	GD25725,GD25725-PB,GD25725-PC	7240	
6734389	LOC6734389	WD repeat and HMG-box DNA-binding protein 1	Drosophila simulans		PROTEIN_CODING	1	36551	NCBI Ortholog	2R	LOC6734389		NC_052521.2	11261587	11265996		minus	1	GD25724,GD25724-PA	7240	
6734390	LOC6734390	arginine-hydroxylase NDUFAF5, mitochondrial	Drosophila simulans		PROTEIN_CODING	2	36552	NCBI Ortholog	2R	LOC6734390		NC_052521.2	11266049	11267548		plus	2	GD10997,GD10997-PA,GD10997-PB,GD10997-PC	7240	
6734391	LOC6734391	USP6 N-terminal-like protein	Drosophila simulans		PROTEIN_CODING	4	36554	NCBI Ortholog	2R	LOC6734391		NC_052521.2	11267455	11273379		minus	4	GD25722,GD25722-PB,GD25722-PC	7240	
6734396	LOC6734396	neurogenic protein mastermind	Drosophila simulans		PROTEIN_CODING	5	36555	NCBI Ortholog	2R	LOC6734396		NC_052521.2	11273788	11342271		plus	5	GD11001,GD11001-PB,GD11001-PC,GD11001-PD,GD11001-PE,GD11001-PF	7240	
6734397	LOC6734397	SH3 and multiple ankyrin repeat domains protein 1	Drosophila simulans		PROTEIN_CODING	10	50225	NCBI Ortholog	2R	LOC6734397		NC_052521.2	11342363	11414825		minus	10	GD25720,GD25720-PB,GD25720-PC,GD25720-PD,GD25720-PE,GD25720-PF	7240	
6734398	LOC6734398	uncharacterized LOC6734398	Drosophila simulans		PROTEIN_CODING	2	7354427	NCBI Ortholog	2R	LOC6734398		NC_052521.2	11377797	11381201		plus	2	GD11002,GD11002-PB,GD11002-PC,GD11002-PD	7240	
6734399	LOC6734399	probable G-protein coupled receptor Mth-like 14	Drosophila simulans		PROTEIN_CODING	3	318046	NCBI Ortholog	3L	LOC6734399		NC_052522.2	261094	264224		plus	3	GD11003,GD11003-PA,GD11003-PB,GD11003-PC	7240	
6734400	LOC6734400	disco-interacting protein 2	Drosophila simulans		PROTEIN_CODING	4	252479	NCBI Ortholog	3L	LOC6734400		NC_052522.2	264156	271947		minus	4	GD25718,GD25718-PB,GD25718-PC,GD25718-PD,GD25718-PE	7240	
6734401	LOC6734401	augmin complex subunit wac	Drosophila simulans		PROTEIN_CODING	1	38044	NCBI Ortholog	3L	LOC6734401		NC_052522.2	272154	273258		plus	1	GD11004,GD11004-PB	7240	
6734402	LOC6734402	staphylococcal nuclease domain-containing protein 1	Drosophila simulans		PROTEIN_CODING	1	38045	NCBI Ortholog	3L	LOC6734402		NC_052522.2	273269	278425		minus	1	GD25717,GD25717-PA	7240	
6734404	LOC6734404	39S ribosomal protein L17, mitochondrial	Drosophila simulans		PROTEIN_CODING	2	38046	NCBI Ortholog	3L	LOC6734404		NC_052522.2	278743	279901		plus	1	GD11005,GD11005-PA	7240	
6734405	LOC6734405	uncharacterized LOC6734405	Drosophila simulans		PROTEIN_CODING	1	38047	NCBI Ortholog	3L	LOC6734405		NC_052522.2	281631	284221		plus	1	GD11006,GD11006-PA	7240	
6734406	LOC6734406	uncharacterized LOC6734406	Drosophila simulans		PROTEIN_CODING	1	318243	NCBI Ortholog	3L	LOC6734406		NC_052522.2	285980	287370		minus	1	GD25716,GD25716-PA	7240	
6734407	LOC6734407	uncharacterized LOC6734407	Drosophila simulans		PROTEIN_CODING	2	44787	NCBI Ortholog	3L	LOC6734407		NC_052522.2	282781	288903		plus	2	GD11007,GD11007-PA,GD11007-PB	7240	
6734408	LOC6734408	mitochondrial import inner membrane translocase subunit TIM50-B	Drosophila simulans		PROTEIN_CODING	1	38049	NCBI Ortholog	3L	LOC6734408		NC_052522.2	288986	290502		plus	1	GD11008,GD11008-PA	7240	
6734411	LOC6734411	uncharacterized LOC6734411	Drosophila simulans		PROTEIN_CODING	9	38050	NCBI Ortholog	3L	LOC6734411		NC_052522.2	290679	319370		plus	9	GD11011,GD11011-PB,GD11011-PC,GD11011-PD,GD11011-PE,GD11011-PF,GD11011-PG,GD11011-PH,GD11011-PI,GD11011-PJ,GD11011-PK,GD11011-PL	7240	
6734412	LOC6734412	phosphatidylinositol 4-kinase beta	Drosophila simulans		PROTEIN_CODING	3	45374	NCBI Ortholog	3L	LOC6734412		NC_052522.2	319470	334060		minus	3	GD25715,GD25715-PB,GD25715-PC,GD25715-PD	7240	
6734413	LOC6734413	uncharacterized LOC6734413	Drosophila simulans		PROTEIN_CODING	1	5740226	NCBI Ortholog	3L	LOC6734413		NC_052522.2	331268	331977		plus	1	GD11012,GD11012-PB	7240	
6734414	LOC6734414	ATP-dependent RNA helicase DDX54	Drosophila simulans		PROTEIN_CODING	2	326208	NCBI Ortholog	3L	LOC6734414		NC_052522.2	335364	338907		minus	2	GD25714,GD25714-PA,GD25714-PB	7240	
6734415	LOC6734415	caskin-2	Drosophila simulans		PROTEIN_CODING	2	38055	NCBI Ortholog	3L	LOC6734415		NC_052522.2	339102	341710		minus	2	GD25713,GD25713-PA,GD25713-PB	7240	
6734416	LOC6734416	probable G-protein coupled receptor Mth-like 9	Drosophila simulans		PROTEIN_CODING	1	38056	NCBI Ortholog	3L	LOC6734416		NC_052522.2	345794	348322		minus	1	GD25712,GD25712-PA	7240	
6734420	LOC6734420	RING-box protein 1B	Drosophila simulans		PROTEIN_CODING	1	53445	NCBI Ortholog	3L	LOC6734420		NC_052522.2	374100	374710		plus	1	GD11014,GD11014-PA	7240	
6734421	LOC6734421	cell division cycle 5-like protein	Drosophila simulans		PROTEIN_CODING	1	38062	NCBI Ortholog	3L	LOC6734421		NC_052522.2	374662	377490		minus	1	GD25709,GD25709-PA	7240	
6734422	LOC6734422	uncharacterized LOC6734422	Drosophila simulans		PROTEIN_CODING	1	38063	NCBI Ortholog	3L	LOC6734422		NC_052522.2	377683	381800		plus	1	GD11015,GD11015-PB	7240	
6734423	LOC6734423	uncharacterized LOC6734423	Drosophila simulans		PROTEIN_CODING	1	38064	NCBI Ortholog	3L	LOC6734423		NC_052522.2	381768	382595		minus	1	GD25708,GD25708-PA	7240	
6734424	LOC6734424	protein trachealess	Drosophila simulans		PROTEIN_CODING	8	38065	NCBI Ortholog	3L	LOC6734424		NC_052522.2	382667	408978		minus	8	GD25705,GD25707,GD25705-PB,GD25707-PA	7240	
6734427	LOC6734427	uncharacterized LOC6734427	Drosophila simulans		PROTEIN_CODING	1	38066	NCBI Ortholog	3L	LOC6734427		NC_052522.2	442234	443016		minus	1	GD25704,GD25704-PA	7240	
6734429	LOC6734429	uncharacterized LOC6734429	Drosophila simulans		PROTEIN_CODING	1			3L	LOC6734429		NC_052522.2	508904	509385		minus	1	GD11017,GD11017-PA	7240	
6734431	LOC6734431	BLOC-1-related complex subunit 6	Drosophila simulans		PROTEIN_CODING	1	38068	NCBI Ortholog	3L	LOC6734431		NC_052522.2	549446	550713		plus	1	GD11019,GD11019-PA	7240	
6734432	LOC6734432	peptidyl-prolyl cis-trans isomerase-like 1	Drosophila simulans		PROTEIN_CODING	1	38069	NCBI Ortholog	3L	LOC6734432		NC_052522.2	550668	551509		minus	1	GD25702,GD25702-PA	7240	
6734433	LOC6734433	homeodomain-interacting protein kinase 2	Drosophila simulans		PROTEIN_CODING	3	38070	NCBI Ortholog	3L	LOC6734433		NC_052522.2	551595	601076		plus	3	GD11020,GD11020-PB	7240	
