NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
37058,NP_611286.1,359,NM_137442.2,1221
37059,NP_611287.1,271,NM_137443.3,910
5740303,NP_611289.2,503,NM_137445.2,2180
5740303,NP_001097362.1,503,NM_001103892.2,1891
37062,NP_001261065.1,211,NM_001274136.1,992
37062,NP_611290.3,211,NM_137446.4,897
37063,NP_611291.1,1238,NM_137447.4,4842
37063,NP_001097363.1,1328,NM_001103893.2,5166
37063,NP_001261066.1,1339,NM_001274137.1,5154
37063,NP_001303356.1,1324,NM_001316427.1,5154
37064,NP_725747.1,742,NM_166262.3,2666
37064,NP_611292.2,1220,NM_137448.4,4100
5740437,NP_001097364.1,79,NM_001103894.2,510
37065,NP_476751.1,1026,NM_057403.4,5240
37065,NP_725748.1,914,NM_166263.2,4910
37065,NP_001163185.1,1025,NM_001169714.2,3509
49803,NP_524953.1,374,NM_080214.4,1297
53579,NP_525003.2,348,NM_080264.4,1471
37068,NP_476575.1,691,NM_057227.5,2771
37068,NP_001036557.1,715,NM_001043092.3,2843
37068,NP_001036555.1,733,NM_001043090.3,2897
37068,NP_001036556.1,709,NM_001043091.3,2838
37069,NP_001261067.1,1043,NM_001274138.2,4384
37069,NP_476672.1,1043,NM_057324.6,3836
37070,NP_725750.1,634,NM_166265.2,3127
37070,NP_476667.1,634,NM_057319.5,2433
37070,NP_725749.1,634,NM_166264.4,3870
37071,NP_611294.1,97,NM_137450.2,701
37072,NP_001261068.1,543,NM_001274139.2,3060
37072,NP_611295.1,543,NM_137451.4,2947
37072,NP_001261069.1,585,NM_001274140.2,2947
37073,NP_611296.2,628,NM_137452.3,2291
37073,NP_001286563.1,628,NM_001299634.1,2241
44703,NP_524778.1,127,NM_080039.4,1686
44703,NP_001246402.1,127,NM_001259473.2,1384
44703,NP_725756.1,127,NM_166270.2,1079
44703,NP_725757.1,127,NM_166271.3,1032
44703,NP_001286564.1,127,NM_001299635.1,958
44703,NP_725758.1,127,NM_166272.3,996
44703,NP_001246403.1,127,NM_001259474.2,1005
44703,NP_001163186.1,127,NM_001169715.2,1073
37075,NP_611297.3,624,NM_137453.3,2054
37076,NP_001286565.1,609,NM_001299636.1,3360
37076,NP_611299.2,609,NM_137455.5,2823
37078,NP_611300.2,668,NM_137456.3,2146
8674039,NP_001163188.1,85,NM_001169717.1,825
8674039,NP_001163187.1,85,NM_001169716.2,871
37079,NP_788400.1,144,NM_176220.2,871
37080,NP_611302.1,669,NM_137458.3,2799
37080,NP_725760.1,669,NM_166274.2,2561
37081,NP_001261070.1,263,NM_001274141.2,2057
37081,NP_611303.1,263,NM_137459.3,1015
37082,NP_611304.1,766,NM_137460.3,3491
37083,NP_001261071.1,434,NM_001274142.1,1671
37083,NP_611305.1,435,NM_137461.4,1553
37084,NP_611306.1,464,NM_137462.4,1601
37088,NP_001033958.1,710,NM_001038869.3,2676
37086,NP_001261072.4,190,NM_001274143.2,867
37087,NP_611309.1,190,NM_137465.2,677
246465,NP_725765.1,115,NM_166275.2,1224
39877389,NP_001356964.1,192,NM_001370035.1,579
37089,NP_477483.1,583,NM_058135.4,3551
37090,NP_476664.2,424,NM_057316.5,1571
251430,NP_001286566.1,101,NM_001299637.1,1181
251430,NP_788401.2,101,NM_176221.4,543
44027,NP_001163191.1,2312,NM_001169720.2,9824
44027,NP_001163189.1,2302,NM_001169718.3,10397
44027,NP_001261074.1,2330,NM_001274145.1,10039
44027,NP_524678.3,2302,NM_079939.5,8128
44027,NP_995883.1,939,NM_206161.3,4991
44027,NP_001163190.1,929,NM_001169719.2,5159
44027,NP_995884.1,929,NM_206162.4,3080
37092,NP_001163192.1,188,NM_001169721.2,1269
37092,NP_725766.1,188,NM_166276.2,785
37092,NP_611311.1,188,NM_137467.3,2224
37092,NP_001286567.1,188,NM_001299638.1,711
37093,NP_611312.1,191,NM_137468.2,788
37094,NP_611313.1,188,NM_137469.2,607
37095,NP_611314.2,182,NM_137470.2,549
37096,NP_001286568.1,126,NM_001299639.1,590
37096,NP_611315.3,185,NM_137471.4,599
37097,NP_611316.2,190,NM_137472.2,627
37098,NP_001036558.1,119,NM_001043093.2,956
37098,NP_001246404.1,119,NM_001259475.1,1033
50210,NP_652369.1,58,NM_144112.1,177
12798334,NP_001246405.1,63,NM_001259476.2,390
37099,NP_611318.2,117,NM_137474.5,468
37100,NP_611319.1,45,NM_137475.3,361
37101,NP_663309.1,45,NM_145336.3,281
37102,NP_611320.2,154,NM_137476.4,711
37102,NP_001163193.1,154,NM_001169722.2,505
49802,NP_725776.1,45,NM_166277.3,367
50209,NP_001286569.1,39,NM_001299640.1,769
50209,NP_652368.1,39,NM_144111.3,301
50208,NP_652367.1,76,NM_144110.2,383
50207,NP_652366.1,40,NM_144109.2,218
50206,NP_788402.1,40,NM_176222.2,198
37104,NP_611321.3,444,NM_137477.4,1495
37105,NP_001286570.1,240,NM_001299641.1,1134
37105,NP_611322.1,240,NM_137478.2,889
37106,NP_611323.1,224,NM_137479.3,831
37107,NP_611324.1,221,NM_137480.4,890
37108,NP_611325.2,220,NM_137481.4,755
37109,NP_611326.1,222,NM_137482.4,839
37110,NP_611327.1,222,NM_137483.3,734
37111,NP_611328.1,222,NM_137484.4,751
37112,NP_611329.1,223,NM_137485.4,765
37113,NP_001286571.1,222,NM_001299642.1,1122
37113,NP_611330.2,222,NM_137486.5,758
246581,NP_725784.1,221,NM_166279.3,788
44339,NP_001286572.1,273,NM_001299643.1,1518
44339,NP_573394.1,273,NM_133166.4,1320
37116,NP_995885.1,1301,NM_206163.2,5762
37116,NP_725785.1,1301,NM_166280.2,5680
37116,NP_995886.1,1301,NM_206164.2,5377
37116,NP_725787.1,1301,NM_166282.2,5608
37116,NP_725786.1,1301,NM_166281.2,5453
37116,NP_001286573.1,1301,NM_001299644.1,5811
37116,NP_523781.2,1301,NM_079057.3,5456
37117,NP_725790.2,202,NM_166285.5,1514
37117,NP_001246406.1,222,NM_001259477.2,1574
37117,NP_611331.2,208,NM_137487.6,1532
37117,NP_725788.1,186,NM_166283.3,908
37117,NP_725791.1,188,NM_166286.5,1472
37117,NP_725789.1,166,NM_166284.3,848
37117,NP_001163194.1,209,NM_001169723.2,981
37117,NP_001246407.1,369,NM_001259478.2,2237
37117,NP_725793.1,355,NM_166288.5,2195
37117,NP_001286574.1,365,NM_001299645.1,2225
37118,NP_611332.1,1077,NM_137488.3,3594
37119,NP_001097366.1,515,NM_001103896.2,2584
37119,NP_001097365.1,471,NM_001103895.2,2030
37119,NP_611333.1,475,NM_137489.4,2317
37121,NP_523782.1,609,NM_079058.3,3081
37121,NP_725794.2,609,NM_166289.2,2510
246467,NP_725795.2,479,NM_166290.3,2533
37122,NP_001137699.1,125,NM_001144227.2,2533
37122,NP_611334.1,125,NM_137490.3,684
37123,NP_523783.1,505,NM_079059.3,1757
37124,NP_611335.1,446,NM_137491.4,1453
37125,NP_611336.1,540,NM_137492.2,1726
37126,NP_611337.2,1698,NM_137493.3,6705
37126,NP_611338.1,1698,NM_137494.2,6468
37126,NP_725798.1,1701,NM_166291.2,6095
37126,NP_725799.1,1922,NM_166292.2,6721
37128,NP_001286575.1,225,NM_001299646.1,943
37128,NP_611339.1,225,NM_137495.3,762
37129,NP_001246408.1,721,NM_001259479.2,4472
37129,NP_611340.1,675,NM_137496.3,4033
37130,NP_611341.1,638,NM_137497.3,3449
37130,NP_001097367.1,563,NM_001103897.2,2019
19834964,NP_001286576.1,27,NM_001299647.1,2486
37131,NP_523784.2,647,NM_079060.3,2486
37132,NP_611342.1,740,NM_137498.3,4903
37132,NP_001286577.1,742,NM_001299648.1,4522
37134,NP_788403.2,1549,NM_176223.4,5909
37134,NP_001261075.1,878,NM_001274146.2,6170
37134,NP_611343.4,1237,NM_137499.3,5600
10178822,NP_001188967.1,139,NM_001202038.2,818
37135,NP_611345.1,360,NM_137501.3,1166
37136,NP_523785.2,194,NM_079061.4,691
37137,NP_611346.1,146,NM_137502.5,783
37138,NP_725807.1,149,NM_166297.2,2136
37139,NP_001246409.1,238,NM_001259480.2,1161
37139,NP_001246411.1,238,NM_001259482.2,1031
37139,NP_001246410.1,238,NM_001259481.2,1130
37139,NP_611348.1,238,NM_137504.3,1177
37141,NP_725809.1,510,NM_166298.3,1873
37141,NP_611350.1,684,NM_137506.4,2395
37140,NP_611349.2,321,NM_137505.4,1273
37142,NP_611351.1,738,NM_137507.5,2405
37143,NP_001286578.1,393,NM_001299649.1,1478
37143,NP_611352.1,393,NM_137508.4,1362
37144,NP_001286580.1,397,NM_001299651.1,1958
37144,NP_001286581.1,397,NM_001299652.1,1780
37144,NP_611353.1,397,NM_137509.4,1637
37144,NP_001286579.1,397,NM_001299650.1,1642
37146,NP_611354.2,1271,NM_137510.4,4620
37146,NP_001163197.1,1271,NM_001169726.2,4620
37146,NP_001163196.1,1272,NM_001169725.2,4623
3772206,NP_001027438.1,180,NM_001032267.1,543
37147,NP_001163199.1,310,NM_001169728.2,1770
37147,NP_001163200.1,310,NM_001169729.2,1876
37147,NP_611355.2,310,NM_137511.4,1340
37147,NP_725811.1,310,NM_166300.3,1450
7354425,NP_001137700.1,121,NM_001144228.2,2399
7354425,NP_001137701.1,121,NM_001144229.2,2048
7354425,NP_001286582.1,121,NM_001299653.1,1950
37148,NP_611356.1,441,NM_137512.3,2399
37148,NP_725812.1,441,NM_166301.2,2048
37148,NP_725813.1,441,NM_166302.2,1950
318894,NP_001286584.1,180,NM_001299655.1,1235
318894,NP_788404.1,180,NM_176224.3,1001
318894,NP_001286583.1,185,NM_001299654.1,1016
37149,NP_523786.2,177,NM_079062.3,1454
19835622,NP_001286585.1,732,NM_001299656.1,5259
19835622,NP_001286586.1,732,NM_001299657.1,2435
19836171,NP_788406.2,899,NM_176226.2,5259
37150,NP_001137702.1,721,NM_001144230.2,2491
10178866,NP_001188968.1,76,NM_001202039.1,945
37152,NP_001188969.1,1471,NM_001202040.1,6469
37152,NP_001286587.1,1468,NM_001299658.1,6278
37152,NP_001097370.2,1382,NM_001103900.2,6020
37152,NP_001097369.2,1379,NM_001103899.2,6011
37152,NP_611361.4,1471,NM_137517.5,5637
37152,NP_611359.1,702,NM_137515.3,2983
37153,NP_611360.1,206,NM_137516.2,761
37155,NP_611362.2,580,NM_137518.3,2054
37155,NP_001286588.1,551,NM_001299659.1,1967
37156,NP_611363.2,740,NM_137519.3,2418
37161,NP_001286589.1,605,NM_001299660.1,5724
37161,NP_788409.1,605,NM_176229.3,5570
37157,NP_788408.2,387,NM_176228.3,1827
37157,NP_611364.2,564,NM_137520.4,1867
3885594,NP_001033959.1,119,NM_001038870.2,589
37158,NP_611365.2,263,NM_137521.3,989
37159,NP_725820.2,262,NM_166304.3,1073
37163,NP_611370.2,535,NM_137526.3,1782
37164,NP_001261076.1,406,NM_001274147.1,1567
37164,NP_001188971.1,438,NM_001202042.2,1663
37164,NP_001261077.1,388,NM_001274148.1,1667
37164,NP_001137703.1,560,NM_001144231.3,2029
37164,NP_001188970.1,537,NM_001202041.2,1925
37164,NP_001137705.1,438,NM_001144233.2,1628
37164,NP_001137704.1,367,NM_001144232.4,1622
37164,NP_611371.1,320,NM_137527.4,1323
37165,NP_001286590.1,893,NM_001299661.1,4223
37165,NP_001261078.1,982,NM_001274149.1,4123
37165,NP_001303357.1,912,NM_001316428.1,4123
37165,NP_611372.3,893,NM_137528.5,4066
37165,NP_001036559.2,954,NM_001043094.2,4015
37165,NP_001036560.1,596,NM_001043095.3,2824
37166,NP_611373.1,324,NM_137529.4,1243
37166,NP_001188972.1,324,NM_001202043.2,1255
37166,NP_725824.1,324,NM_166306.3,1310
37167,NP_611374.1,1541,NM_137530.2,5546
37168,NP_611375.2,497,NM_137531.2,1826
37168,NP_725828.1,443,NM_166308.2,1896
46085,NP_001286591.1,497,NM_001299662.1,2337
46085,NP_725829.2,497,NM_166309.1,2999
46085,NP_652038.2,497,NM_143781.3,2048
37170,NP_611376.1,491,NM_137532.3,2060
37170,NP_725830.1,475,NM_166310.2,1783
46038,NP_001097372.1,338,NM_001103902.1,1237
46038,NP_001097373.1,299,NM_001103903.2,1614
46038,NP_725831.2,299,NM_166311.3,1554
46038,NP_652030.3,299,NM_143773.4,1518
46038,NP_001097371.1,303,NM_001103901.1,1312
46038,NP_725832.2,299,NM_166312.3,1495
37172,NP_001188973.1,617,NM_001202044.2,3029
37172,NP_788412.2,734,NM_176232.3,3029
37172,NP_001261079.1,743,NM_001274150.1,3029
37172,NP_611377.1,513,NM_137533.4,2792
37173,NP_001261080.1,296,NM_001274151.1,1932
37173,NP_611378.1,296,NM_137534.2,1170
37174,NP_611379.2,186,NM_137535.4,953
37175,NP_611380.1,150,NM_137536.5,669
37176,NP_001261081.1,2683,NM_001274152.1,8469
37176,NP_611381.2,2599,NM_137537.4,8544
37177,NP_611382.1,1022,NM_137538.2,3403
37178,NP_611383.1,316,NM_137539.4,1120
37179,NP_611384.2,248,NM_137540.3,1077
251984,NP_611385.1,474,NM_137541.4,1486
37181,NP_788413.4,463,NM_176233.4,1926
37181,NP_611386.2,463,NM_137542.4,1621
37182,NP_611387.1,468,NM_137543.4,1576
12798338,NP_001246412.1,79,NM_001259483.2,416
12798339,NP_001246413.1,126,NM_001259484.2,502
12798339,NP_001286593.1,85,NM_001299664.1,479
12798340,NP_001286594.1,61,NM_001299665.1,514
12798340,NP_001246414.1,61,NM_001259485.2,316
37183,NP_476808.1,106,NM_057460.4,496
37184,NP_523787.2,120,NM_079063.4,449
12798341,NP_001246415.1,57,NM_001259486.1,261
37185,NP_725839.1,778,NM_166315.3,4661
37185,NP_001137706.1,778,NM_001144234.2,4614
37185,NP_725838.1,778,NM_166314.3,4358
37185,NP_725840.1,778,NM_166316.3,4513
37185,NP_523788.2,778,NM_079064.4,4279
37185,NP_001286595.1,911,NM_001299666.1,4279
246543,NP_725837.1,904,NM_166313.2,2935
37187,NP_725841.1,346,NM_166317.2,1597
59128,NP_660193.1,239,NM_145192.3,1106
59128,NP_001261082.1,243,NM_001274153.1,1118
37188,NP_001261083.1,1038,NM_001274154.1,4298
37188,NP_611388.1,1038,NM_137544.3,4042
37189,NP_001188974.1,415,NM_001202045.2,1589
37190,NP_001286596.1,1248,NM_001299667.1,4668
37190,NP_001137707.1,1517,NM_001144235.2,5170
37190,NP_725843.1,1353,NM_166318.2,4678
37190,NP_001286598.1,827,NM_001299669.1,3182
37190,NP_001286597.1,1277,NM_001299668.1,4308
37190,NP_611390.2,1353,NM_137546.3,4536
37191,NP_001163201.2,562,NM_001169730.3,3861
37191,NP_001137708.2,629,NM_001144236.2,4026
37191,NP_523789.3,617,NM_079065.6,2980
12798343,NP_001246416.1,55,NM_001259487.2,242
37192,NP_611391.2,258,NM_137547.2,777
37194,NP_611393.2,193,NM_137549.2,641
37195,NP_725847.1,378,NM_166320.2,1536
37195,NP_001014534.1,378,NM_001014534.2,1455
37195,NP_611394.3,389,NM_137550.3,1445
37196,NP_001356890.1,846,NM_001369983.1,5019
37196,NP_725849.1,834,NM_166322.2,5019
246471,NP_725850.1,603,NM_166323.1,1812
37197,NP_611395.1,656,NM_137551.3,2487
37197,NP_725851.1,670,NM_166324.2,2338
37197,NP_001014535.1,656,NM_001014535.2,2211
37197,NP_001286599.1,648,NM_001299670.1,2191
37197,NP_001286601.1,623,NM_001299672.1,2707
37197,NP_001286600.1,623,NM_001299671.1,2380
37198,NP_523790.1,972,NM_079066.3,3608
37199,NP_725852.1,637,NM_166325.2,2475
37199,NP_611396.1,637,NM_137552.3,2528
37199,NP_001097374.1,630,NM_001103904.2,2823
37199,NP_725854.1,592,NM_166327.2,2345
37200,NP_725856.1,411,NM_166328.3,1772
37200,NP_611397.1,393,NM_137553.3,1563
37201,NP_001286602.1,664,NM_001299673.1,4417
37201,NP_725858.1,684,NM_166330.2,3806
37201,NP_001014536.1,684,NM_001014536.2,3446
37201,NP_725857.1,684,NM_166329.2,3370
37201,NP_001014537.1,687,NM_001014537.3,2878
37201,NP_001137709.1,980,NM_001144237.2,4107
37201,NP_725859.2,834,NM_166331.3,3669
37202,NP_001137712.1,870,NM_001144240.3,3953
37202,NP_001014538.1,903,NM_001014538.4,3516
37202,NP_001137713.1,893,NM_001144241.2,3204
37202,NP_725862.1,870,NM_166334.3,3159
37202,NP_001137711.1,955,NM_001144239.3,3049
37202,NP_725861.1,944,NM_166333.3,3016
37202,NP_001137715.1,934,NM_001144243.3,2981
37202,NP_001401017.1,379,NM_001414055.1,3664
37202,NP_001401018.1,896,NM_001414053.1,3286
37202,NP_725860.2,852,NM_166332.3,3154
37202,NP_001286603.1,837,NM_001299674.1,3109
37202,NP_001137716.1,944,NM_001144244.3,3430
37202,NP_001401016.1,924,NM_001414054.1,3370
37202,NP_001137714.2,879,NM_001144242.2,3536
37202,NP_001137710.1,812,NM_001144238.3,2771
37202,NP_611398.2,944,NM_137554.5,3167
37202,NP_001137717.1,924,NM_001144245.3,3107
37203,NP_001286604.1,968,NM_001299675.1,4330
37203,NP_725863.1,1218,NM_166335.3,5080
37203,NP_611399.2,947,NM_137555.3,4267
37203,NP_001286605.1,1205,NM_001299676.1,5041
37203,NP_001286606.1,934,NM_001299677.1,4228
37204,NP_611400.1,358,NM_137556.4,1270
37205,NP_725864.1,703,NM_166336.2,2914
37205,NP_725865.1,889,NM_166337.2,3472
37205,NP_001286607.1,1600,NM_001299678.1,5605
37205,NP_523791.2,1698,NM_079067.4,5899
37205,NP_001286608.1,1696,NM_001299679.1,5893
37205,NP_725866.1,699,NM_166338.3,2902
37206,NP_001286609.1,257,NM_001299680.1,1319
37206,NP_725867.1,257,NM_166339.2,953
2768850,NP_995887.1,173,NM_206165.1,522
2768851,NP_001286610.1,174,NM_001299681.1,612
2768851,NP_995888.1,175,NM_206166.2,615
37207,NP_611401.2,674,NM_137557.3,2332
44855,NP_001261084.1,661,NM_001274155.1,4244
44855,NP_536795.1,661,NM_080534.4,3956
44855,NP_001261085.1,680,NM_001274156.2,3956
37209,NP_611402.2,634,NM_137558.3,2289
37210,NP_611403.1,222,NM_137559.1,669
37211,NP_611404.1,341,NM_137560.2,1273
37212,NP_611405.2,222,NM_137561.2,1013
37213,NP_611406.1,224,NM_137562.2,744
37214,NP_523792.2,108,NM_079068.5,633
37215,NP_611407.1,267,NM_137563.4,1092
37216,NP_001261086.1,820,NM_001274157.1,3081
37216,NP_611408.2,831,NM_137564.3,3249
37216,NP_001246417.1,831,NM_001259488.2,3305
37217,NP_001286611.1,627,NM_001299682.1,2274
37217,NP_611409.2,627,NM_137565.3,2013
37218,NP_725873.1,378,NM_166340.3,2190
37218,NP_001097376.1,366,NM_001103906.3,2154
37218,NP_611410.1,390,NM_137566.4,2226
37218,NP_001097375.1,378,NM_001103905.3,2190
14462605,NP_001261087.1,514,NM_001274158.1,3239
14462605,NP_725875.3,1379,NM_166341.3,5443
14462605,NP_611411.2,498,NM_137567.3,1946
3885656,NP_001033961.2,164,NM_001038872.2,581
37220,NP_611412.1,513,NM_137568.3,3245
37220,NP_001188976.1,511,NM_001202047.2,1980
37221,NP_611413.2,867,NM_137569.4,2960
37221,NP_001246418.1,891,NM_001259489.2,3589
37221,NP_725876.1,891,NM_166342.2,2838
37222,NP_611414.1,866,NM_137570.2,2768
37223,NP_001261088.1,861,NM_001274159.1,2936
37223,NP_611415.2,861,NM_137571.2,3076
37224,NP_001261089.1,868,NM_001274160.1,3261
37224,NP_611416.2,862,NM_137572.4,3243
37224,NP_001163202.2,819,NM_001169731.2,2777
37225,NP_001261090.1,881,NM_001274161.1,2747
37225,NP_611417.3,873,NM_137573.4,2751
37226,NP_611418.1,875,NM_137574.3,2738
37226,NP_001261091.1,873,NM_001274162.1,2732
37227,NP_611419.1,535,NM_137575.2,1718
37228,NP_725881.1,661,NM_166343.3,2617
37228,NP_725882.1,661,NM_166344.3,2663
37228,NP_477210.1,661,NM_057862.5,2750
37229,NP_611420.1,79,NM_137576.4,497
37230,NP_001188977.2,739,NM_001202048.3,3977
37230,NP_001246420.1,716,NM_001259491.2,4161
37230,NP_001286612.1,716,NM_001299683.1,3963
37230,NP_001246421.1,739,NM_001259492.2,3723
37230,NP_725887.2,718,NM_166348.3,3854
37230,NP_725888.2,718,NM_166349.3,4100
37230,NP_725886.2,718,NM_166347.3,2643
37230,NP_476877.1,1156,NM_057529.4,4163
37230,NP_001163205.1,1156,NM_001169734.2,4153
37230,NP_001163206.1,1156,NM_001169735.2,4399
37230,NP_001097377.2,1833,NM_001103907.3,6053
37230,NP_725889.1,668,NM_166350.2,2582
37230,NP_001369098.1,675,NM_001382109.1,2745
37230,NP_725890.1,495,NM_166351.2,2531
37230,NP_001163203.1,495,NM_001169732.2,2287
37230,NP_001163204.1,495,NM_001169733.2,1945
37232,NP_001286613.1,843,NM_001299684.1,2934
37232,NP_001097378.1,828,NM_001103908.2,2889
37232,NP_477047.1,828,NM_057699.5,2797
37232,NP_477048.1,565,NM_057700.4,2301
37233,NP_001137719.2,1200,NM_001144247.3,4142
37233,NP_725891.1,1200,NM_166352.3,4499
37233,NP_001163207.1,1198,NM_001169736.2,4707
37233,NP_523793.2,1200,NM_079069.4,4713
37233,NP_001137718.1,1500,NM_001144246.3,5613
37233,NP_725892.1,1200,NM_166353.3,4240
53442,NP_652610.1,1078,NM_144353.4,3460
37235,NP_001286614.1,184,NM_001299685.1,1017
37235,NP_477054.1,184,NM_057706.5,710
37236,NP_611421.1,202,NM_137577.3,709
37236,NP_001286615.1,201,NM_001299686.1,706
37237,NP_725894.1,117,NM_166354.3,576
37237,NP_523794.1,117,NM_079070.4,654
37238,NP_523795.2,447,NM_079071.3,1596
37238,NP_725896.1,456,NM_166356.2,1701
37239,NP_611422.2,680,NM_137578.4,2585
2768852,NP_995899.2,951,NM_206177.3,6079
2768852,NP_995900.1,938,NM_206178.3,4827
2768852,NP_995894.2,1170,NM_206172.3,4827
2768852,NP_001014542.1,833,NM_001014542.3,4858
2768852,NP_001163210.1,827,NM_001169739.2,4840
2768852,NP_001014540.2,832,NM_001014540.3,3863
2768852,NP_995893.1,993,NM_206171.4,4868
2768852,NP_001014539.1,357,NM_001014539.3,3321
2768852,NP_001163211.1,1058,NM_001169740.2,4990
2768852,NP_001163208.1,1141,NM_001169737.2,4849
2768852,NP_001163209.1,1046,NM_001169738.2,3918
2768853,NP_995901.1,331,NM_206179.3,2300
37244,NP_611425.1,244,NM_137581.4,1166
37245,NP_611426.1,1366,NM_137582.3,4322
37246,NP_477420.1,511,NM_058072.4,1923
37247,NP_001261092.1,669,NM_001274163.1,2804
37247,NP_611427.1,669,NM_137583.5,2503
37248,NP_611428.1,308,NM_137584.3,1070
50205,NP_001286616.1,127,NM_001299687.1,979
50205,NP_652364.3,127,NM_144107.4,884
37249,NP_001286617.1,271,NM_001299688.1,1527
37249,NP_611429.1,271,NM_137585.4,1201
37250,NP_001400982.1,425,NM_001414062.1,1487
37250,NP_001401019.1,271,NM_001414063.1,1487
37251,NP_611431.1,567,NM_137587.1,1704
37252,NP_611432.1,632,NM_137588.1,1899
37254,NP_001246434.1,508,NM_001259505.2,15139
37254,NP_001246426.1,497,NM_001259497.2,15106
37254,NP_001246429.1,515,NM_001259500.2,15344
37254,NP_001261093.1,509,NM_001274164.1,14827
37254,NP_001246427.1,494,NM_001259498.2,8932
37254,NP_001246424.1,464,NM_001259495.2,2379
37254,NP_725913.2,434,NM_166368.5,2872
37254,NP_476731.1,475,NM_057383.7,2995
37254,NP_001246423.1,535,NM_001259494.2,3175
37254,NP_001246425.1,492,NM_001259496.2,3046
37254,NP_001246428.1,552,NM_001259499.2,3226
37254,NP_001027439.2,480,NM_001032268.3,3010
37254,NP_001246430.1,540,NM_001259501.2,3190
37254,NP_001027440.1,475,NM_001032269.3,2330
37254,NP_001246433.1,491,NM_001259504.2,2378
37254,NP_001246431.1,260,NM_001259502.2,1179
37254,NP_001036561.1,260,NM_001043096.2,1230
37254,NP_001246432.1,260,NM_001259503.2,1251
37254,NP_001261094.1,301,NM_001274165.1,1299
37254,NP_725914.1,404,NM_166369.5,1783
37254,NP_725915.2,420,NM_166370.5,1831
12798347,NP_001246435.1,141,NM_001259506.1,553
12798348,NP_001356904.1,90,NM_001370015.1,411
37253,NP_611433.3,867,NM_137589.4,2829
10178923,NP_001188978.1,84,NM_001202049.2,663
37255,NP_663311.1,93,NM_145338.2,384
12798350,NP_001246437.1,50,NM_001259508.2,415
37256,NP_611435.1,191,NM_137591.2,752
37257,NP_001261095.1,242,NM_001274166.1,984
37257,NP_611436.2,267,NM_137592.2,987
37258,NP_611437.2,253,NM_137593.5,1071
37258,NP_001286618.1,282,NM_001299689.1,886
37259,NP_611438.1,317,NM_137594.2,1250
49636,NP_536790.1,659,NM_080529.4,3914
49636,NP_001261097.1,827,NM_001274168.2,4043
49636,NP_725919.1,659,NM_166372.3,3607
49636,NP_001036562.1,659,NM_001043097.3,3493
37261,NP_001261098.1,561,NM_001274169.2,2491
37261,NP_611439.2,557,NM_137595.2,2479
37261,NP_725921.1,435,NM_166373.4,1778
50203,NP_663310.1,85,NM_145337.3,624
5740481,NP_001097379.1,59,NM_001103909.2,532
37263,NP_611441.1,580,NM_137597.2,2011
50202,NP_652363.1,53,NM_144106.2,281
37264,NP_611442.1,139,NM_137598.3,547
37265,NP_611443.1,137,NM_137599.2,571
170882,NP_725925.3,235,NM_166374.4,942
170882,NP_995902.1,245,NM_206180.2,972
37266,NP_001286619.1,131,NM_001299690.1,922
37266,NP_611444.2,131,NM_137600.3,591
37267,NP_611445.1,132,NM_137601.4,532
37267,NP_001286620.1,131,NM_001299691.1,529
