NCBI GeneID,Transcript Accession,Transcript_length
34863,NM_135882.4,2110
34877,NM_078844.4,1769
34893,NM_135900.4,1011
34893,NM_001273535.1,666
34894,NM_165106.5,2920
34894,NM_001038822.3,2048
34894,NM_001038821.2,2134
34894,NM_001316396.1,1925
34894,NM_001316397.1,2212
34894,NM_165109.3,2500
34894,NM_165107.3,2555
34894,NM_001169512.1,956
34921,NM_001299034.1,8130
34921,NM_001273537.2,8130
34921,NM_001299033.1,6010
34921,NM_001103693.3,6057
34921,NM_001103694.3,5404
34921,NM_001201888.3,6010
34921,NM_001273538.2,6057
34921,NM_001299035.1,5404
34925,NM_165126.3,992
34925,NM_135921.4,710
34939,NM_078855.4,2603
34939,NM_001169516.2,2611
34945,NM_001299041.1,4924
34945,NM_001299042.1,4695
34945,NM_078856.4,3399
34962,NM_001273565.1,1346
34962,NM_135942.4,1496
34980,NM_135950.3,1881
34980,NM_001299052.1,1727
34985,NM_001273574.1,4576
34985,NM_135952.1,3534
34985,NM_165165.1,3796
34985,NM_001169518.1,2535
34987,NM_001144357.2,7102
34987,NM_001273575.1,7708
34987,NM_135957.5,6365
34987,NM_165168.3,4759
35003,NM_001299056.1,544
35003,NM_135963.4,705
35003,NM_001259116.3,466
35004,NM_001273584.2,6091
35004,NM_001259118.3,6091
35004,NM_001273583.2,6109
35004,NM_001259117.3,4400
35004,NM_001103697.3,2330
35004,NM_001299057.1,3709
35004,NM_135964.3,1612
35029,NM_058061.5,2066
35029,NM_001259124.2,2190
35041,NM_165212.2,3449
35041,NM_135990.3,4427
35041,NM_001299083.1,5650
35052,NM_001259129.2,1463
35052,NM_135998.3,1284
35053,NM_058106.5,2458
35081,NM_136020.3,1553
35099,NM_136033.3,4231
35107,NM_001201909.2,6515
35107,NM_001299115.1,6456
35107,NM_001299116.1,4973
35107,NM_001103707.2,5886
35107,NM_001201908.2,5506
35107,NM_136041.2,5639
35113,NM_136045.3,2427
35123,NM_001299126.1,3046
35123,NM_136052.3,2870
35138,NM_001259155.2,2212
35138,NM_001259153.2,2112
35138,NM_001259154.2,1988
35138,NM_136066.4,1971
35139,NM_165264.3,1903
35139,NM_136067.4,1900
35139,NM_165265.3,1888
35139,NM_165263.3,1807
35146,NM_136072.5,2270
35146,NM_165268.3,2126
35146,NM_165269.3,2172
35152,NM_136076.4,1302
35152,NM_001299143.1,1419
35152,NM_001299142.1,1519
35181,NM_001201912.2,4041
35181,NM_165274.3,3934
35181,NM_165276.3,3893
35181,NM_165275.2,4145
35189,NM_057260.4,2052
35193,NM_136103.3,1821
35195,NM_136105.3,708
35235,NM_001273657.1,4151
35235,NM_136132.5,4005
35235,NM_165304.2,4114
35235,NM_001273658.1,3974
35261,NM_136153.4,928
35261,NM_001299160.1,796
35267,NM_001273671.2,7824
35267,NM_136158.5,7522
35267,NM_001169547.2,6360
35267,NM_001169546.2,6366
35325,NM_136200.3,4892
35330,NM_136205.4,2841
35330,NM_165338.3,2706
35342,NM_136213.4,1092
35349,NM_136220.3,2570
35353,NM_136223.3,1150
35357,NM_001273717.1,1087
35357,NM_136227.2,689
35379,NM_136246.3,1669
35417,NM_001038843.3,2561
35417,NM_001299196.1,2463
35417,NM_165386.3,2010
35417,NM_136271.4,1814
35417,NM_165387.3,2027
35417,NM_001038842.4,1476
35426,NM_136277.3,1644
35426,NM_165398.2,1500
35426,NM_165399.2,1457
35491,NM_001273779.1,672
35491,NM_136324.4,667
35532,NM_136353.2,2144
35532,NM_206025.2,2080
35546,NM_001259217.2,4941
35546,NM_001259216.2,4885
35546,NM_136365.3,4630
35546,NM_001273793.1,1385
35546,NM_001273794.1,1650
35561,NM_136373.4,1663
35564,NM_136375.2,3299
35564,NM_001273799.1,3001
35578,NM_001169592.2,5152
35578,NM_136386.4,5083
35578,NM_001273804.1,4496
35580,NM_136387.3,1278
35615,NM_078908.3,1347
35620,NM_078912.3,1116
35622,NM_078914.3,1062
35634,NM_078921.4,1752
35648,NM_001299226.1,5509
35648,NM_136422.3,5251
35654,NM_136425.3,2747
35654,NM_001273837.1,2610
35656,NM_136426.3,720
35665,NM_001014501.3,897
35665,NM_136433.3,725
35665,NM_165523.3,718
35674,NM_136440.6,1432
35707,NM_001273858.1,1233
35707,NM_136465.4,1204
35708,NM_136466.4,1210
35709,NM_136467.3,1782
35715,NM_001273859.1,6319
35715,NM_001169605.1,2893
35715,NM_001169606.2,5298
35715,NM_001169604.2,5968
35715,NM_136472.6,5468
35715,NM_165549.4,3034
35746,NM_206055.3,1051
35746,NM_057967.5,1108
35751,NM_136492.4,627
35777,NM_136505.3,1978
35783,NM_001169614.2,4980
35783,NM_001299254.1,5028
35783,NM_001014504.3,4210
35786,NM_078935.3,1840
35792,NM_001259272.2,1626
35792,NM_136516.4,1862
35792,NM_165594.3,1674
35796,NM_001273870.1,2068
35796,NM_057674.3,2071
35825,NM_057277.3,2036
35826,NM_057280.4,1795
35827,NM_136537.3,1786
35829,NM_001299269.1,2717
35829,NM_136539.3,1925
35830,NM_136540.3,1814
35834,NM_136544.3,432
35843,NM_001169618.2,4244
35843,NM_165611.3,3088
35853,NM_001299274.1,1397
35853,NM_165618.2,900
35902,NM_136591.5,6439
35902,NM_001299292.1,6637
35902,NM_001144150.2,6171
35904,NM_001259284.2,3822
35904,NM_136593.3,4096
35917,NM_057579.5,1670
35934,NM_136619.3,1196
35939,NM_001299307.1,7768
35939,NM_136623.2,7771
35948,NM_136629.3,1667
35988,NM_165682.2,509
35988,NM_136659.3,577
35988,NM_165683.2,522
36002,NM_001273903.2,6062
36002,NM_165693.4,3214
36002,NM_136670.3,2057
36009,NM_001299324.1,1392
36009,NM_136674.3,1047
36009,NM_165696.2,884
36023,NM_136685.3,2115
36025,NM_001299329.1,4582
36025,NM_136687.5,4648
36025,NM_001299328.1,4951
36099,NM_001273936.2,1218
36099,NM_001273937.1,1068
36099,NM_136739.3,598
36101,NM_136740.4,848
36102,NM_165770.3,4370
36102,NM_001316413.1,4370
36102,NM_001259326.1,4369
36102,NM_001038849.2,4372
36102,NM_136741.3,3855
36102,NM_001273938.1,3617
36105,NM_136744.4,2351
36105,NM_001259327.2,2591
36105,NM_206081.2,2297
36105,NM_165774.3,1656
36135,NM_136766.2,316
36141,NM_136771.3,543
36142,NM_136772.3,724
36145,NM_001299370.1,2719
36145,NM_001299369.1,2731
36145,NM_001299368.1,2831
36145,NM_136775.3,2843
36163,NM_001299373.1,3114
36163,NM_001169645.2,1351
36163,NM_136789.4,1356
36168,NM_001273952.1,2361
36168,NM_001273951.1,2509
36168,NM_136793.1,1557
36176,NM_001299380.1,2635
36176,NM_001144171.2,2752
36176,NM_001144170.2,2665
36176,NM_136798.3,2782
36201,NM_165816.2,3098
36201,NM_165815.2,3375
36201,NM_136821.3,3700
36203,NM_057802.6,1681
36214,NM_136829.4,952
36216,NM_078967.4,947
36217,NM_078968.2,911
36218,NM_078969.5,1047
36242,NM_136843.2,2033
36243,NM_001169647.3,5982
36243,NM_001382201.1,5832
36243,NM_001259338.3,5832
36243,NM_136844.4,5273
36244,NM_001273973.2,3693
36244,NM_001103801.2,3810
36244,NM_001273971.2,2885
36244,NM_001273972.2,2885
36244,NM_001103803.3,2902
36244,NM_001103802.2,2368
36244,NM_136845.3,2703
36246,NM_001169648.2,758
36246,NM_136847.3,584
36250,NM_136851.2,2033
36262,NM_136861.4,2020
36263,NM_136862.2,3918
36278,NM_165856.2,4541
36278,NM_136872.3,3804
36278,NM_001299394.1,3366
36285,NM_138562.3,1757
36285,NM_001299397.1,1784
36285,NM_165861.2,1763
36285,NM_001299398.1,1790
36288,NM_080485.6,1304
36292,NM_136879.3,1799
36292,NM_136878.3,1558
36293,NM_136880.3,1708
36341,NM_136921.2,6284
36351,NM_136930.4,1186
36360,NM_136939.4,2048
36361,NM_165900.2,4024
36361,NM_136940.2,3530
36364,NM_136941.3,2300
36364,NM_001299420.1,2213
36378,NM_136952.3,1940
36380,NM_057404.4,1171
36393,NM_165933.2,2549
36393,NM_136962.3,2534
36399,NM_136968.2,780
36404,NM_136973.2,1340
36417,NM_136979.3,1947
36448,NM_165967.4,1799
36448,NM_165968.4,1769
36448,NM_136998.2,1727
36462,NM_137006.3,1768
36488,NM_001144182.3,4261
36488,NM_137029.4,4365
36488,NM_001144180.3,4655
36488,NM_165984.4,4658
36488,NM_001144177.3,5273
36488,NM_001144179.3,5566
36488,NM_170625.4,4553
36488,NM_001144183.3,4787
36488,NM_170624.4,5080
36488,NM_001259361.1,3980
36488,NM_001144181.3,4552
36488,NM_001144184.3,5460
36488,NM_001144178.3,4974
36488,NM_001201990.1,4930
36492,NM_137031.3,2257
36492,NM_001259368.2,2233
36492,NM_001259369.2,2227
36494,NM_137032.4,1654
36496,NM_001259371.2,2579
36496,NM_165993.3,2579
36496,NM_001274026.1,1899
36496,NM_137033.4,2031
36513,NM_001274028.2,3745
36513,NM_137046.5,3439
36513,NM_001274029.2,3439
36533,NM_137064.3,2710
36547,NM_057935.5,1526
36550,NM_137076.3,4887
36550,NM_001201995.2,5354
36550,NM_001299471.1,5083
36550,NM_001201994.2,4934
36561,NM_137084.3,3898
36573,NM_137093.5,12808
36580,NM_137099.3,3423
36597,NM_137112.2,902
36613,NM_137124.3,651
36651,NM_080377.3,2660
36651,NM_001274052.2,1918
36662,NM_001299505.1,1903
36662,NM_137157.4,1694
36681,NM_001274059.1,2713
36681,NM_057712.5,2514
36681,NM_057713.5,1916
36686,NM_001299512.1,1555
36686,NM_137176.2,1334
36717,NM_137199.3,2697
36717,NM_166099.2,2677
36717,NM_001299532.1,1789
36722,NM_137202.3,1548
36732,NM_176177.2,3395
36743,NM_001299539.1,3074
36743,NM_001259422.2,4110
36743,NM_001259423.2,3446
36743,NM_137217.3,2054
36752,NM_137223.3,2108
36766,NM_166134.3,981
36768,NM_001299543.1,2342
36768,NM_137235.3,2315
36776,NM_057863.4,2283
36776,NM_001169694.2,2046
36778,NM_001274091.1,3518
36778,NM_001259429.2,3986
36778,NM_001259430.2,3197
36778,NM_001259428.2,2783
36778,NM_176185.4,3928
36778,NM_079033.5,3143
36778,NM_166140.4,2729
36778,NM_166141.4,3929
36779,NM_137241.4,1758
36797,NM_166155.3,1986
36797,NM_001274093.1,2274
36797,NM_166156.4,2331
36797,NM_166153.3,2126
36797,NM_001259435.2,2499
36797,NM_166154.3,2143
36797,NM_166152.3,1929
36797,NM_001259434.2,2478
36800,NM_079035.3,2377
36813,NM_057996.5,712
36819,NM_079037.4,1495
36830,NM_137276.2,1452
36830,NM_001299560.1,1345
36848,NM_166179.4,3671
36848,NM_166180.4,3475
36848,NM_176201.3,1888
36848,NM_079038.5,1723
36865,NM_137302.3,2735
36865,NM_001299568.1,2870
36865,NM_001299567.1,2367
36865,NM_166187.2,2333
36883,NM_001259447.2,938
36883,NM_137316.4,926
36886,NM_137318.3,3293
36887,NM_079041.2,1378
36911,NM_137334.4,1770
36911,NM_001259450.2,1696
36912,NM_001144211.2,4152
36912,NM_206144.2,3864
36912,NM_137335.4,3829
36912,NM_206143.3,4361
36913,NM_206145.3,2753
36913,NM_137336.4,2522
36913,NM_001169700.2,2550
36913,NM_001259451.2,2516
36919,NM_058087.5,2475
36937,NM_001299592.1,2279
36937,NM_137351.3,1515
36950,NM_137361.4,1545
36959,NM_079046.3,3130
36959,NM_206151.2,3151
36965,NM_137371.4,3102
36975,NM_137379.5,867
36984,NM_079049.4,986
36989,NM_137388.4,2233
37011,NM_137404.5,1382
37025,NM_137418.3,1998
37029,NM_001299620.1,2198
37029,NM_137421.3,2201
37043,NM_079056.4,2145
37043,NM_166258.3,2073
37043,NM_001169713.2,2379
37043,NM_001103891.3,1402
37078,NM_137456.3,2146
37080,NM_137458.3,2799
37080,NM_166274.2,2561
37081,NM_001274141.2,2057
37081,NM_137459.3,1015
37102,NM_137476.4,711
37102,NM_001169722.2,505
37104,NM_137477.4,1495
37105,NM_001299641.1,1134
37105,NM_137478.2,889
37107,NM_137480.4,890
37109,NM_137482.4,839
37121,NM_079058.3,3081
37121,NM_166289.2,2510
37128,NM_001299646.1,943
37128,NM_137495.3,762
37129,NM_001259479.2,4472
37129,NM_137496.3,4033
37134,NM_176223.4,5909
37134,NM_001274146.2,6170
37134,NM_137499.3,5600
37144,NM_001299651.1,1958
37144,NM_001299652.1,1780
37144,NM_137509.4,1637
37144,NM_001299650.1,1642
37158,NM_137521.3,989
37161,NM_001299660.1,5724
37161,NM_176229.3,5570
37164,NM_001274147.1,1567
37164,NM_001202042.2,1663
37164,NM_001274148.1,1667
37164,NM_001144231.3,2029
37164,NM_001202041.2,1925
37164,NM_001144233.2,1628
37164,NM_001144232.4,1622
37164,NM_137527.4,1323
37170,NM_137532.3,2060
37170,NM_166310.2,1783
37185,NM_166315.3,4661
37185,NM_001144234.2,4614
37185,NM_166314.3,4358
37185,NM_166316.3,4513
37185,NM_079064.4,4279
37185,NM_001299666.1,4279
37188,NM_001274154.1,4298
37188,NM_137544.3,4042
37197,NM_137551.3,2487
37197,NM_166324.2,2338
37197,NM_001014535.2,2211
37197,NM_001299670.1,2191
37197,NM_001299672.1,2707
37197,NM_001299671.1,2380
37199,NM_166325.2,2475
37199,NM_137552.3,2528
37199,NM_001103904.2,2823
37199,NM_166327.2,2345
37223,NM_001274159.1,2936
37223,NM_137571.2,3076
37246,NM_058072.4,1923
37252,NM_137588.1,1899
37270,NM_137603.3,492
37270,NM_206181.3,495
37271,NM_137604.2,593
37271,NM_001202050.1,495
37275,NM_001259513.2,2402
37275,NM_001299695.1,2938
37275,NM_137607.5,2395
37275,NM_001259512.2,2284
37297,NM_137624.2,1385
37297,NM_001299699.1,1339
37297,NM_001299700.1,1265
37300,NM_058059.4,912
37305,NM_153772.2,963
37310,NM_001103912.3,5113
37310,NM_001144248.2,5092
37310,NM_001103913.3,4936
37310,NM_166392.4,3109
37311,NM_137637.3,557
37314,NM_001299704.1,1530
37314,NM_137640.3,808
37322,NM_137647.2,2030
37322,NM_001299706.1,1551
37325,NM_137648.4,682
37342,NM_137662.4,3660
37342,NM_001299711.1,3660
37344,NM_137664.3,2679
37344,NM_166408.2,2486
37377,NM_137689.5,1809
37390,NM_137698.1,1448
37392,NM_137699.5,1161
37393,NM_137700.4,1160
37403,NM_137707.3,5003
37403,NM_001299732.1,4706
37403,NM_001299733.1,4475
37413,NM_137715.4,588
37418,NM_137717.4,1630
37420,NM_137719.4,1754
37422,NM_001274193.1,4796
37422,NM_137721.3,4600
37422,NM_176243.2,4372
37428,NM_137727.3,4426
37430,NM_166437.4,389
37430,NM_057855.6,329
37430,NM_166438.4,304
37444,NM_137740.3,1613
37446,NM_079079.4,2252
37456,NM_001259520.1,2451
37456,NM_137744.2,2350
37458,NM_001299754.1,1945
37458,NM_137746.4,945
37458,NM_166463.3,1112
37471,NM_137757.3,1235
37478,NM_137762.4,691
37478,NM_166474.3,762
37486,NM_137767.4,1510
37502,NM_079084.4,1406
37535,NM_137806.4,2755
37539,NM_137810.1,1762
37542,NM_058026.4,3008
37551,NM_057861.3,1959
37552,NM_137819.4,4703
37552,NM_001299787.1,4809
37552,NM_206200.3,4656
37552,NM_001103944.2,4972
37552,NM_001103945.2,3453
37576,NM_137837.2,1077
37589,NM_137849.4,646
37614,NM_137873.3,7264
37614,NM_001274212.1,6102
37614,NM_001370013.1,5685
37614,NM_137871.4,5685
37631,NM_079090.3,2228
37636,NM_001274213.2,2940
37636,NM_166568.3,2503
37636,NM_001259544.2,2515
37643,NM_001103955.3,2534
37643,NM_001202060.2,2718
37643,NM_001202058.2,2715
37643,NM_001202061.2,2601
37643,NM_001299822.1,1823
37643,NM_166574.3,1469
37643,NM_001202059.2,2755
37643,NM_001299820.1,2641
37643,NM_001299821.1,1863
37643,NM_166576.3,1573
37643,NM_001274215.1,1321
37643,NM_001103956.3,1243
37643,NM_137893.4,1931
37646,NM_137895.3,2509
37646,NM_001202063.2,2068
37651,NM_001299824.1,920
37664,NM_137909.5,2230
37702,NM_137943.3,5084
37707,NM_137947.3,2810
37707,NM_001103963.2,3193
37707,NM_166603.2,3063
3771949,NR_002129.1,110
3771995,NR_001933.1,123
3772154,NM_078826.4,340
3772228,NR_001612.1,131
37725,NM_176251.1,1200
37726,NM_176252.1,1221
3772634,NR_001647.1,127
3772677,NM_164499.2,1251
3772678,NR_001620.1,148
37727,NM_001103966.2,1661
37727,NM_137960.3,1606
37737,NM_176253.2,1138
37737,NM_137967.4,995
37739,NM_137969.3,1048
37739,NM_166615.3,1128
37739,NM_166614.2,1254
37739,NM_166613.2,1138
37739,NM_001259553.1,1183
37739,NM_001274225.1,1271
37770,NM_166625.2,2106
37772,NM_137992.3,6361
37780,NM_166627.3,983
37786,NM_001274230.1,1768
37786,NM_001038879.2,2123
37786,NM_057900.4,1458
37806,NM_138008.4,593
37806,NM_001274231.2,1071
37806,NM_001299870.1,611
37838,NM_001299883.1,2479
37838,NM_166651.2,2228
37838,NM_138029.3,2216
37840,NM_138031.3,6401
37842,NM_058121.4,1117
37850,NM_058054.4,1002
37850,NM_001299887.1,574
37850,NM_001299888.1,660
37857,NM_138040.4,3936
37857,NM_001259558.2,1972
37910,NM_001299915.1,1254
37910,NM_138076.4,1169
37931,NM_138096.3,548
37931,NM_166678.3,591
37956,NM_138117.3,1647
37986,NM_166697.3,1852
37986,NM_001169827.2,2870
37986,NM_001259583.1,1785
37986,NM_138136.4,1806
37986,NM_001169828.1,1739
37986,NM_166698.3,1678
37986,NM_166699.1,1611
37989,NM_138139.4,914
37989,NM_001038885.2,1429
37997,NM_001299941.1,635
37997,NM_001299942.1,718
37997,NM_138146.3,546
37998,NM_138147.4,1726
38020,NM_167796.3,2616
38020,NM_138157.3,2642
38028,NM_167801.3,1739
38028,NM_001299954.1,1736
38028,NM_138164.4,1647
38032,NM_001299957.1,2990
38032,NM_001299956.1,3097
38032,NM_001274257.1,3112
38032,NM_138166.4,3100
38032,NM_001299955.1,3115
38033,NM_138167.1,926
38033,NM_167804.2,929
38055,NM_001259602.2,2233
38055,NM_167828.4,2263
38055,NM_001144394.2,2110
38055,NM_001274275.1,2131
38075,NM_138199.3,883
38100,NM_138221.2,1210
38103,NM_167844.2,6346
38103,NM_001274300.1,7873
38103,NM_001274299.1,4530
38124,NM_138237.4,1212
38130,NM_057481.4,492
38141,NM_138247.2,2138
38141,NM_167863.2,1254
38141,NM_167864.2,957
38144,NM_138249.3,2373
38149,NM_176271.2,3770
38149,NM_176270.2,3702
38151,NM_167868.2,3820
38151,NM_001274320.1,3766
38151,NM_138254.3,3754
38159,NM_167873.2,2576
38159,NM_138260.5,2846
38159,NM_001274323.1,2640
38174,NM_138269.3,2801
38176,NM_139361.2,4642
38176,NM_167888.2,4645
38176,NM_001274331.1,4738
38176,NM_001274330.1,4762
38176,NM_167889.2,4861
38182,NM_139367.4,1487
38182,NM_001274336.1,1028
38206,NM_167909.4,3859
38206,NM_001414146.1,3894
38206,NM_001259619.2,4204
38206,NM_001414147.1,3889
38206,NM_001104005.3,5503
38206,NM_139385.4,3652
38206,NM_001414144.1,3682
38206,NM_001414145.1,3821
38206,NM_001299974.1,936
38206,NM_167910.3,1187
38209,NM_139387.3,922
38219,NM_139396.4,4131
38219,NM_001274349.1,3878
38221,NM_001299975.1,2483
38221,NM_167913.3,2336
38221,NM_167915.3,2332
38221,NM_167914.2,2260
38221,NM_167912.2,2251
38221,NM_139398.3,2318
38226,NM_206236.3,12090
38229,NM_139403.2,402
38254,NM_139420.4,2488
38256,NM_139422.3,1682
38261,NM_167928.2,1966
38261,NM_001274372.1,2006
38261,NM_139426.3,1768
38294,NM_079164.3,1344
38295,NM_139453.2,1431
38337,NM_001274411.1,6995
38337,NM_001274409.2,7459
38337,NM_139485.2,5125
38337,NM_001274410.1,5131
38346,NM_167966.2,2817
38346,NM_001274413.1,2758
38346,NM_139492.3,2675
38372,NM_001259658.3,4812
38372,NM_167987.4,4763
38372,NM_139513.3,3828
38372,NM_001274424.1,4046
38372,NM_167986.1,4106
38372,NM_001274422.1,3491
38372,NM_001382193.1,3377
38376,NM_139517.3,3943
38376,NM_001274427.2,4042
38376,NM_001274426.1,3336
38376,NM_001259661.2,3321
38376,NM_001144408.3,3321
38376,NM_079172.4,3906
38376,NM_001259662.1,4752
38376,NM_167990.3,4016
38391,NM_139528.3,4593
38398,NM_139535.4,681
38400,NM_168008.3,1694
38400,NM_139537.4,1577
38416,NM_168028.2,387
38420,NM_139554.4,3452
38420,NM_168029.2,2502
38428,NM_079179.3,1478
38428,NM_206267.2,1471
38443,NM_139572.3,1572
38448,NM_079182.3,401
38448,NM_001316457.1,316
38471,NM_001259680.2,1414
38471,NM_079188.3,1372
38473,NM_168046.3,2895
38473,NM_168047.2,1944
38473,NM_001274462.1,2123
38473,NM_139591.4,1879
38528,NM_168076.2,2211
38528,NM_168077.3,2069
38528,NM_079200.5,2007
38528,NM_168075.2,2113
38543,NM_001104033.2,1906
38543,NM_168084.2,2450
38543,NM_001259695.1,2158
38543,NM_168083.3,2311
38543,NM_001259696.2,2019
38543,NM_139643.3,2022
38543,NM_168085.2,1040
38543,NM_001104034.1,1255
38586,NM_139680.3,13807
38586,NM_001144413.2,1656
38593,NM_079207.4,2015
38597,NM_139688.4,1597
38597,NM_001300010.1,1511
38597,NM_001274508.1,1594
38614,NM_139703.4,858
38633,NM_001300015.1,1881
38633,NM_139720.3,1796
38661,NM_139738.2,1688
38668,NM_001259713.3,2672
38668,NM_001014569.4,2574
38668,NM_001274528.2,2574
38668,NM_001014566.1,1508
38668,NM_001014567.2,1656
38668,NM_001014568.1,1360
38680,NM_079220.2,904
38702,NM_057924.3,543
38703,NM_057925.3,517
38710,NM_057934.3,615
38718,NM_057956.4,3233
38720,NM_139780.3,920
38725,NM_139783.2,4620
38725,NM_001274544.1,3921
38727,NM_168162.2,3547
38735,NM_139791.3,3885
38743,NM_139795.3,1031
38748,NM_139799.4,6318
38748,NM_206286.2,6333
38748,NM_176292.2,2691
38748,NM_001300027.1,2490
38786,NM_001274567.1,5246
38786,NM_168193.3,5264
38786,NM_001274568.1,5383
38786,NM_079230.3,4234
38793,NM_139833.2,1557
38806,NM_139844.3,2132
38806,NM_168199.2,1933
38812,NM_139849.3,3654
38812,NM_168201.2,3485
38823,NM_139857.3,2591
38839,NM_176295.2,1621
38841,NM_079237.3,1591
3885598,NM_001038867.4,3283
3885598,NM_001299626.1,3119
3885603,NM_001038873.2,223
3885616,NM_001038808.1,2398
3885616,NM_001038807.1,1263
38878,NM_139903.2,1020
38885,NM_079242.3,1663
38887,NM_139909.3,643
38887,NM_168247.3,717
38910,NM_176297.1,1429
38910,NM_139924.3,1477
38916,NM_001274639.1,1729
38916,NM_139930.2,913
38916,NM_001274638.1,916
38928,NM_139942.5,2557
38928,NM_001300049.1,2394
38928,NM_001274644.1,1825
38936,NM_139948.4,1107
38936,NM_168262.3,1247
38941,NM_139953.4,1051
38952,NM_168271.2,838
38953,NM_139960.2,830
38969,NM_139974.4,2770
38986,NM_139987.3,2121
38990,NM_168288.3,1104
38994,NM_139994.2,1443
38994,NM_001144442.1,1391
39017,NM_168298.1,2155
39017,NM_168299.2,2287
39017,NM_079261.5,2261
39028,NM_140016.3,2132
39050,NM_079266.5,1261
39050,NM_001014580.3,1087
39050,NM_001014579.2,880
39066,NM_206309.3,1590
39074,NM_140047.2,864
39079,NM_001259766.2,3453
39079,NM_140048.3,2771
39081,NM_140049.3,1010
39083,NM_001043132.3,1375
39083,NM_140051.3,2225
39086,NM_140053.2,2561
39086,NM_170630.2,2196
39086,NM_170631.1,2142
39086,NM_140052.2,2238
39086,NM_170632.2,1931
39086,NM_001274699.1,1485
39090,NM_140055.4,1125
39124,NM_140083.3,870
39127,NM_001031951.3,2704
39133,NM_001300085.1,1709
39133,NM_001300084.1,1473
39133,NM_079286.3,1107
39141,NM_140095.4,3227
39142,NM_206310.3,2294
39142,NM_140096.5,2231
39142,NM_001144457.3,1378
39148,NM_001274726.1,2982
39148,NM_001300086.1,2511
39148,NM_140101.2,2655
39148,NM_001274725.1,2114
39161,NM_168386.3,3160
39161,NM_140110.4,3138
39179,NM_168396.2,1752
39221,NM_140159.2,629
39226,NM_168426.3,2744
39226,NM_140164.4,2565
39226,NM_168425.3,2364
39232,NM_168434.3,2125
39232,NM_168433.2,2113
39232,NM_140168.1,1827
39237,NM_140172.2,690
39240,NM_140174.5,3714
39244,NM_140178.4,1867
39244,NM_001274770.1,1650
39252,NM_001274773.2,3379
39252,NM_001274772.2,3382
39252,NM_168443.3,3364
39252,NM_168446.2,3338
39252,NM_168444.2,3463
39252,NM_001274774.2,3278
39252,NM_140183.3,3281
39252,NM_168445.3,3159
39255,NM_140184.4,3715
39255,NM_001274775.1,2953
39262,NM_001259785.2,3161
39262,NM_001259784.2,3654
39262,NM_001014581.3,3266
39262,NM_140191.3,3755
39262,NM_168451.4,3427
39269,NM_001300102.1,2440
39269,NM_140198.3,2443
39317,NM_140239.4,1725
39317,NM_001274793.1,1720
