NCBI GeneID,Transcript Accession,Transcript_length
3772640,NM_001032273.4,1245
3772655,NM_001032246.2,942
3772658,NM_001300301.1,3544
3772662,NM_142423.4,1449
3772666,NM_001032117.2,412
3772670,NM_001031917.2,5450
3772676,NM_001274109.1,2251
3772692,NM_001032253.2,4198
3772719,NM_001038852.1,2245
37736,NM_137966.2,938
37738,NM_137968.3,902
37743,NM_001274226.1,2062
37751,NM_166622.2,1950
37761,NM_001299852.1,703
37763,NM_137984.3,614
37768,NM_137988.3,2163
37783,NM_137996.4,774
37793,NM_138001.4,1875
37794,NM_138002.4,1239
37801,NM_138006.2,1325
37803,NM_001299868.1,2566
37808,NM_138010.4,1450
37809,NM_138011.4,1340
37825,NM_001299873.1,2113
37830,NM_138024.3,1748
37831,NM_138025.3,2284
37832,NM_138026.4,1739
37836,NM_138028.2,1239
37854,NM_138037.3,1963
37856,NM_001299893.1,2931
37861,NM_001259559.1,1788
37864,NM_166664.1,4162
37866,NM_138047.3,2539
37869,NM_138048.3,1472
37872,NM_080380.3,713
37874,NM_138050.4,7033
37876,NM_138052.3,3956
37879,NM_138055.3,3812
37881,NM_138057.1,2151
37897,NM_079123.2,1177
37898,NM_138066.4,1007
37901,NM_138069.3,1766
37917,NM_138083.3,1719
37924,NM_138089.4,2351
37930,NM_138095.1,975
37932,NM_138097.4,2218
37933,NM_138098.2,899
37942,NM_138106.2,994
37943,NM_138107.3,1557
37944,NM_138108.3,780
37957,NM_138118.4,1451
37974,NM_138127.2,1207
37977,NM_138129.4,3322
37980,NM_133164.4,2116
37983,NM_001259582.2,2769
37987,NM_001259584.2,1240
37988,NM_138138.5,720
37990,NM_001299934.1,1563
38011,NM_001274250.1,3550
38019,NM_001144387.3,2294
38022,NM_138159.4,1117
38027,NM_206222.3,11796
38031,NM_138165.2,1337
38034,NM_138168.3,3605
38049,NM_138179.3,1513
38063,NM_167833.2,4064
38069,NM_079150.4,718
38074,NM_138198.4,2198
38077,NM_138201.4,1035
38083,NM_138207.3,1480
38086,NM_138210.2,2193
38087,NM_001274291.1,1945
38088,NM_001299961.1,1540
38094,NM_138216.3,1251
38095,NM_001274295.1,919
38102,NM_001299964.1,3735
38104,NM_138225.3,4723
38106,NM_001038890.2,1303
38107,NM_138228.3,913
38113,NM_138231.2,1105
38142,NM_001274317.1,6339
38152,NM_167869.2,966
38156,NM_138257.3,840
38157,NM_138258.3,1941
38161,NM_138261.3,1618
38163,NM_138262.3,1983
38164,NM_138263.2,1647
38181,NM_139366.3,2935
38184,NM_139369.2,3804
38187,NM_001274338.1,1398
38192,NM_139376.4,726
38197,NM_139379.4,1240
38200,NM_139380.2,517
38201,NM_139381.2,1534
38204,NM_139383.2,1257
38205,NM_001316449.1,1270
38207,NM_001274344.1,1348
38211,NM_139389.3,1724
38214,NM_001202089.1,4073
38216,NM_139394.2,2538
38220,NM_001274350.1,2200
38233,NM_139405.1,1242
38235,NM_058055.5,849
38240,NM_001144397.2,992
38241,NM_139411.2,1134
38243,NM_139413.4,1822
38246,NM_001299978.1,2839
38249,NM_167923.2,1949
38251,NM_139417.3,1453
38255,NM_001299981.1,3115
38262,NM_139427.4,1198
38264,NM_139429.2,1578
38273,NM_001144400.2,4664
38277,NM_139439.2,1183
38280,NM_139441.3,1016
38283,NM_139444.2,1395
38287,NM_001274393.1,1284
38292,NM_139451.2,1175
38299,NM_139457.2,2130
38300,NM_139458.4,3869
38303,NM_139460.2,2708
38310,NM_139465.2,885
38313,NM_139468.2,1903
38322,NM_139472.3,1162
38323,NM_139473.4,641
38324,NM_001299993.1,3493
38325,NM_139475.3,769
38331,NM_001274408.1,1517
38341,NM_139488.4,1320
38343,NM_139490.2,1296
38358,NM_167970.2,1040
38360,NM_139503.3,2580
38364,NM_206259.2,2057
38373,NM_001104019.2,3911
38383,NM_139521.2,932
38384,NM_139522.3,5079
38388,NM_139526.4,1870
38390,NM_139527.3,587
38392,NM_168001.2,925
38399,NM_139536.4,9562
38401,NM_139538.3,954
38402,NM_206264.2,1340
38404,NM_001259666.2,2667
38405,NM_139542.3,3274
38406,NM_168014.2,1053
38410,NM_139547.2,1103
38411,NM_139548.4,2326
38421,NM_168030.2,2255
38422,NM_001300000.1,1185
38430,NM_139562.3,5716
38435,NM_139564.2,1111
38437,NM_139566.2,1201
38440,NM_139569.2,1381
38445,NM_139574.4,1051
38454,NM_139577.3,543
38461,NM_001300002.1,1874
38462,NM_139582.3,1075
38468,NM_001274458.1,7025
38470,NM_139589.3,2808
38479,NM_139596.3,2704
38480,NM_139597.2,550
38485,NM_001259683.1,2917
38486,NM_139599.2,1072
38501,NM_139609.2,2732
38503,NM_139611.3,848
38505,NM_001259684.1,10170
38508,NM_139615.3,1014
38509,NM_139616.3,552
38510,NM_139617.2,890
38511,NM_139618.4,961
38514,NM_168071.1,1676
38519,NM_139623.3,1859
38520,NM_139624.3,1115
38522,NM_139626.2,4187
38523,NM_139627.2,2487
38529,NM_001169876.2,858
38530,NM_139632.3,863
38533,NM_139635.2,1155
38538,NM_139639.2,965
38544,NM_139644.3,2744
38553,NM_139652.2,1126
38560,NM_139658.4,3115
38571,NM_139666.2,1188
38573,NM_139668.4,641
38576,NM_139671.2,826
38582,NM_139676.2,4357
38601,NM_139692.3,2248
38602,NM_139693.2,478
38619,NM_139708.3,3735
38624,NM_001144415.3,4234
38628,NM_139715.6,1380
38630,NM_139717.3,6602
38634,NM_139721.2,1075
38651,NM_079215.3,1604
38659,NM_001274524.1,2020
38660,NM_139737.2,1787
38666,NM_139743.4,2238
38667,NM_168147.2,1377
38677,NM_168153.2,2919
38681,NM_139754.2,1078
38687,NM_139759.2,1605
38691,NM_139763.3,1401
38692,NM_139764.3,1638
38693,NM_139765.4,586
38695,NM_001274534.2,4462
38696,NM_139768.2,1067
38709,NM_057932.3,500
38713,NM_139775.2,1428
38714,NM_001274540.1,8082
38715,NM_001274542.1,4157
38728,NM_139785.2,1220
38732,NM_139788.3,2857
38734,NM_139790.3,2170
38745,NM_139797.4,1303
38755,NM_001274559.1,2654
38758,NM_139807.4,924
38771,NM_001274565.1,3264
38774,NM_139819.3,1004
38775,NM_139820.2,566
38780,NM_139823.3,2069
38781,NM_139824.3,352
38782,NM_001300034.1,697
38795,NM_079231.4,1449
38796,NM_139835.3,739
38800,NM_001259724.2,2038
38805,NM_139843.3,1008
38810,NM_139848.4,1430
38828,NM_139861.3,1483
38829,NM_139862.3,1480
38837,NM_139869.2,801
38838,NM_139870.2,956
38840,NM_139872.2,1455
38842,NM_001274591.1,1538
38843,NM_139874.2,678
38847,NM_139877.1,777
38848,NM_168222.1,900
38850,NM_139880.4,5438
38851,NM_139881.2,3512
3885569,NM_001298128.1,747
3885570,NM_001038759.2,594
3885584,NM_001170207.1,637
3885587,NM_001038861.3,1610
3885588,NM_001038860.2,946
3885602,NM_001038848.2,566
3885607,NM_001038786.2,2691
3885611,NM_001038816.3,466
3885637,NM_001038902.3,2404
3885639,NM_001038929.3,860
3885640,NM_001038910.3,587
3885642,NM_001038895.3,1163
3885643,NM_001038923.3,699
3885645,NM_001038891.2,1276
3885646,NM_001258478.1,7548
3885668,NM_001038894.2,1026
38857,NM_139887.5,793
38859,NM_139889.2,2674
38865,NM_001316447.1,6335
38868,NM_001274610.1,2837
38881,NM_139905.4,1340
38883,NM_139906.3,821
38886,NM_139908.3,2173
38889,NM_139911.3,846
38893,NM_139914.4,3722
38901,NM_139919.2,920
38904,NM_001144435.2,5627
38906,NM_139922.3,3575
38911,NM_139925.3,2093
38929,NM_001274645.1,1662
38933,NM_139946.2,1365
38938,NM_139950.3,960
38940,NM_139952.3,1001
38943,NM_139954.2,2029
38944,NM_001300050.1,1962
38954,NM_001259738.2,2779
38955,NM_001300052.1,3058
38956,NM_139963.2,1880
38966,NM_001259744.1,7970
38968,NM_139973.3,2042
38971,NM_001274653.1,3451
38979,NM_139982.5,1514
38981,NM_001300057.1,10607
38985,NM_176302.2,3611
38997,NM_001274668.1,4498
39005,NM_139998.4,337
39007,NM_140000.3,1380
39022,NM_140010.2,1394
39023,NM_001300059.1,3254
39024,NM_140012.2,1463
39025,NM_001169919.2,1088
39029,NM_140017.1,1712
39032,NM_001274680.1,1845
39033,NM_140021.2,986
39035,NM_140022.2,3945
39044,NM_140029.4,1306
39058,NM_140038.1,983
39067,NM_140045.3,891
39082,NM_001259768.2,4262
39092,NM_001300075.1,820
39093,NM_140058.3,2120
39094,NM_140059.3,1028
39096,NM_140061.3,1126
39097,NM_001144454.3,1573
39098,NM_140063.5,1372
39105,NM_168348.3,709
39111,NM_168353.2,3902
39129,NM_140086.3,1427
39131,NM_140087.2,1080
39134,NM_140089.1,2854
39138,NM_140093.2,1310
39144,NM_140097.1,1834
39145,NM_001382084.1,6055
39159,NM_001169932.2,2233
39172,NM_001274742.1,1534
39177,NM_140123.3,2112
39178,NM_168394.3,1618
39183,NM_140129.2,1096
39188,NM_168402.1,1605
39194,NM_140136.1,2295
39204,NM_140143.3,863
39205,NM_140144.3,334
39219,NM_140157.3,1050
39220,NM_001300094.1,1544
39223,NM_140161.3,554
39224,NM_140162.2,565
39233,NM_140169.4,1594
39235,NM_168435.2,356
39250,NM_140182.3,1891
39257,NM_206320.2,1073
39261,NM_001169944.1,2651
39263,NM_140192.3,668
39267,NM_140196.4,3255
39271,NM_001274779.1,3956
39279,NM_140208.2,1395
39280,NM_140209.1,1136
39282,NM_168459.2,595
39301,NM_001043134.2,2831
39305,NM_140228.2,1308
39308,NM_140231.2,2926
39310,NM_001274791.1,1628
39314,NM_206335.3,3349
39315,NM_140237.2,952
39320,NM_206340.4,1529
39326,NM_140247.3,4802
39327,NM_140248.2,442
39331,NM_140251.3,1610
39333,NM_140252.2,1431
39335,NM_140254.3,1067
39337,NM_001169952.2,1806
39339,NM_140258.3,1700
39343,NM_140261.2,849
39345,NM_140263.1,1845
39346,NM_001370038.1,1700
39348,NM_140266.2,2148
39352,NM_140269.3,1146
39353,NM_140270.4,1514
39354,NM_140271.2,2329
39356,NM_140273.3,2611
39360,NM_001300111.1,6617
39362,NM_140278.3,4246
39363,NM_140279.3,1075
39367,NM_001274805.1,2445
39375,NM_140289.3,1412
39378,NM_140291.1,1908
39382,NM_140293.3,2745
39388,NM_140297.4,2039
39413,NM_140316.3,3768
39422,NM_001274835.2,2310
39425,NM_001274837.1,1027
39426,NM_140324.3,1377
39437,NM_140333.3,1709
39438,NM_001144471.3,2749
39446,NM_168510.1,2321
39447,NM_001038913.2,1032
39457,NM_140347.4,8603
39462,NM_140352.3,1150
39463,NM_140353.3,4206
39469,NM_140358.2,1146
39471,NM_140360.2,2284
39474,NM_140363.3,2215
39478,NM_140366.3,1227
39487,NM_140372.2,810
39489,NM_140374.1,699
39497,NM_140379.3,792
39498,NM_140380.4,925
39500,NM_140381.3,1085
39501,NM_168542.3,1845
39504,NM_001300131.1,1332
39507,NM_140387.2,666
39509,NM_140389.3,1165
39511,NM_140391.4,969
39515,NM_140395.2,918
39522,NM_140402.5,8007
39525,NM_140405.2,2637
39528,NM_140407.2,1878
39535,NM_140412.2,3002
39548,NM_140421.3,865
39549,NM_140422.3,1352
39558,NM_140431.3,5722
39559,NM_140432.5,1264
39565,NM_001316450.1,2708
39574,NM_140441.3,1079
39577,NM_140443.2,540
39579,NM_001274908.1,783
39580,NM_140445.3,1181
39582,NM_001274911.1,1406
39586,NM_001274912.1,1241
39593,NM_140453.3,1125
39598,NM_140455.2,964
39599,NM_140456.2,616
39603,NM_140460.2,584
39613,NM_206362.2,8497
39624,NM_001259831.2,1500
39634,NM_140480.3,544
39637,NM_140483.4,789
39646,NM_140491.2,2188
39648,NM_140493.4,2292
39656,NM_140500.3,531
39657,NM_140501.3,1343
39658,NM_140502.3,743
39660,NM_001104139.2,1662
39661,NM_168618.2,1694
39668,NM_206370.2,620
39670,NM_140511.4,1191
39671,NM_140512.2,1234
39672,NM_001274947.1,1628
39681,NM_001038931.2,915
39685,NM_140520.4,1601
39687,NM_140522.3,2046
39689,NM_140524.4,2515
39694,NM_140529.3,1680
39696,NM_001300143.1,2055
39697,NM_140532.3,4172
39710,NM_001274960.1,530
39711,NM_140539.1,403
39712,NM_140540.3,445
39713,NM_206376.1,1692
39721,NM_079372.4,1585
39724,NM_140549.3,1351
39725,NM_001259848.1,886
39726,NM_001259849.3,969
39738,NM_140562.2,1329
39740,NM_001274979.1,1167
39741,NM_140565.2,1140
39742,NM_001274980.1,1558
39756,NM_140574.2,1149
39760,NM_140578.2,1533
39762,NM_140580.2,2900
39772,NM_001259861.2,5725
39774,NM_001275001.1,2323
39783,NM_001275005.1,2360
39785,NM_140600.3,564
39788,NM_168657.3,736
39791,NM_140606.4,781
39793,NM_140608.3,774
39796,NM_140611.4,646
39797,NM_140612.2,544
39798,NM_140613.2,571
39801,NM_140615.3,513
39802,NM_140616.3,539
39809,NM_079380.3,709
39810,NM_140622.3,2559
39825,NM_168665.2,2750
39828,NM_140637.3,1700
39854,NM_145191.2,1154
39863,NM_140654.2,2187
39876,NM_140664.4,2010
39882,NM_140668.3,367
39883,NM_140669.4,5454
39886,NM_140671.2,1047
39888,NM_140672.3,1826
39894,NM_001300161.1,2216
39902,NM_001275048.1,6001
39903,NM_168710.3,2603
39905,NM_140689.4,2244
39908,NM_176343.3,2123
39910,NM_140693.3,1198
39914,NM_140697.4,1551
39915,NM_140698.3,530
39918,NM_140700.3,1418
39923,NM_140705.3,1138
39926,NM_140708.3,843
39930,NM_140711.3,1861
39941,NM_176344.2,719
39944,NM_168733.2,1928
39945,NM_140723.1,1960
39947,NM_001275055.2,8180
39948,NM_140726.3,762
39971,NM_140745.3,5243
39974,NM_140748.2,1688
39985,NM_001316440.1,2162
39991,NM_140763.2,3171
39993,NM_140765.3,698
39994,NM_140766.3,1894
39998,NM_140769.3,2917
40000,NM_140770.3,2418
40004,NM_168763.2,1455
40007,NM_001275080.1,1166
40013,NM_001275084.1,1944
40021,NM_140784.3,1407
40025,NM_140787.2,1548
40026,NM_140788.2,1548
40028,NM_168770.2,1692
40046,NM_140803.2,7804
40050,NM_001259896.2,1025
40057,NM_140811.2,741
40062,NM_140815.3,1281
40066,NM_140818.3,3077
40067,NM_140819.2,1325
40069,NM_001275098.1,1422
40070,NM_140822.3,1309
40072,NM_140824.2,2419
40079,NM_001300182.1,3154
40080,NM_140829.3,2062
40083,NM_001275104.1,1791
40084,NM_140832.4,1328
40085,NM_140833.3,1233
40091,NM_001300183.1,1696
40098,NM_140843.2,871
40099,NM_140844.3,2948
40112,NM_140855.4,641
40117,NM_001275119.1,2589
40119,NM_140862.2,1652
40120,NM_140863.2,781
40121,NM_140864.2,771
40122,NM_001275122.1,1838
40124,NM_168801.2,5537
40130,NM_001300191.1,847
40132,NM_140873.4,1393
40147,NM_140884.3,3082
40153,NM_001007095.3,6363
40158,NM_001275136.1,1221
40178,NM_140904.2,1242
40181,NM_001300194.1,1032
40184,NM_140909.2,1917
40190,NM_168830.2,1736
40192,NM_140915.4,2712
40196,NM_140917.2,3522
40200,NM_140921.3,1670
40204,NM_140924.3,1398
40211,NM_001275164.1,1667
40212,NM_001275165.1,1828
40215,NM_001275169.1,1323
40216,NM_001275170.1,1136
40220,NM_001259911.1,5327
40222,NM_168838.3,1062
40226,NM_170639.2,1947
40231,NM_168842.2,1947
40241,NM_001275177.1,2230
40242,NM_140955.4,1453
40243,NM_001259915.1,1188
40247,NM_140958.2,1305
40252,NM_001038945.2,1665
40256,NM_140964.3,1543
40257,NM_140965.3,1374
40258,NM_001275180.1,2033
40262,NM_001300200.1,1866
40265,NM_140970.4,1643
40274,NM_140979.1,1665
40275,NM_140980.1,1515
40276,NM_140981.2,1344
40280,NM_140984.3,787
40282,NM_140986.3,950
40288,NM_001104181.3,2737
40289,NM_140991.3,2532
40290,NM_001300202.2,1175
40291,NM_001275192.1,990
40296,NM_140998.3,1601
40301,NM_141003.3,2315
40302,NM_141004.3,3369
40303,NM_141005.3,2589
40309,NM_001170013.2,1806
40310,NM_141009.3,4487
40316,NM_001300206.1,3727
40319,NM_001144519.3,3696
40324,NM_141021.2,1081
40326,NM_141022.4,587
40330,NM_079469.3,4710
40339,NM_141032.3,2010
40340,NM_176376.2,706
40342,NM_001259930.2,2986
40343,NM_141036.4,627
40347,NM_141038.3,2043
40353,NM_001275215.1,2124
40355,NM_141043.3,522
40356,NM_001300212.1,2125
40357,NM_141045.3,1442
40375,NM_141059.3,1308
40377,NM_141061.4,710
40392,NM_141073.4,2439
40394,NM_141075.2,1892
40395,NM_141076.5,840
40400,NM_168928.3,1495
40401,NM_141082.2,3466
40409,NM_141089.1,2110
40420,NM_141100.3,725
40432,NM_141109.2,1594
40441,NM_141117.2,2166
40450,NM_141123.3,701
40458,NM_141129.3,874
40467,NM_141133.1,1617
40477,NM_141142.2,758
40479,NM_141144.2,1557
40490,NM_001275290.1,1506
40491,NM_141155.4,1796
40492,NM_001316460.1,3149
40501,NM_141163.2,1103
40504,NM_176390.1,633
40507,NM_141168.3,1445
40522,NM_164313.2,5393
40524,NM_164315.4,3100
40535,NM_001300226.1,2165
40537,NM_141189.2,1067
40538,NM_164325.3,1492
40540,NM_141192.3,2182
40545,NM_001014604.2,2825
40546,NM_141198.4,4135
40547,NM_141199.4,1343
40556,NM_001275324.1,1718
40557,NM_001104210.1,1818
40558,NM_141208.5,1178
40560,NM_001300228.1,2652
40564,NM_141214.5,1687
40565,NM_141215.2,1108
40566,NM_141216.4,3630
40579,NM_079500.4,903
40590,NM_001300231.1,4187
40594,NM_141237.2,2137
40595,NM_141238.2,3093
40600,NM_141242.4,1228
40611,NM_141250.3,1083
40621,NM_141258.4,1319
40623,NM_169029.3,1636
40632,NM_141267.3,991
40635,NM_141269.3,785
40638,NM_001014606.2,1241
40643,NM_001014607.2,1260
40647,NM_001275351.2,4339
40649,NM_141278.3,1645
40651,NM_141279.2,1889
40652,NM_001275352.2,4442
40661,NM_001316566.1,3357
40666,NM_001275357.1,5863
40669,NM_141291.4,2589
40673,NM_141295.4,1114
40676,NM_001275360.1,8284
40685,NM_169081.4,1748
40686,NM_141302.3,974
40689,NM_169083.1,1130
40692,NM_141308.3,1424
40702,NM_001275370.1,2396
40707,NM_001170041.2,1597
40711,NM_141325.3,1335
40719,NM_141333.3,893
40720,NM_001275372.1,4660
40726,NM_141340.3,1118
40727,NM_001104222.2,2286
40728,NM_169114.2,2092
40743,NM_141353.3,2371
40751,NM_141360.2,2302
40758,NM_001275376.1,1522
40759,NM_141367.3,892
40764,NM_001382154.1,967
40765,NM_141373.2,1167
40766,NM_141374.1,1755
40769,NM_141377.2,1518
40774,NM_001275379.1,4068
40778,NM_141385.2,706
40779,NM_141386.2,745
40782,NM_141389.4,1409
40786,NM_141392.3,2151
40789,NM_001275386.1,2570
40791,NM_169139.2,3378
40794,NM_001275389.1,6313
40804,NM_169148.5,1358
40806,NM_169150.2,792
40807,NM_001275392.2,2336
40809,NM_141414.2,830
40810,NM_141415.2,1013
40814,NM_001300273.1,1159
40839,NM_141429.3,1098
40841,NM_141431.2,1796
40846,NM_141435.3,914
40851,NM_141437.4,1532
40852,NM_141438.4,1657
40853,NM_141439.3,977
40866,NM_141449.2,1925
40867,NM_169178.2,1532
40871,NM_001300277.1,982
40873,NM_141456.4,1894
40892,NM_141464.2,1878
40894,NM_176415.3,911
40898,NM_141468.1,1426
40900,NM_079536.3,637
40915,NM_001300283.1,1820
40920,NM_141479.3,1864
40921,NM_141480.2,1510
40928,NM_001275421.1,6187
40929,NM_001275422.1,2748
40938,NM_001260045.1,3399
40942,NM_001170072.2,604
40945,NM_001260046.1,3377
40948,NM_141502.3,1822
40953,NM_001316540.1,1880
40956,NM_141508.2,1976
40963,NM_141513.3,1778
40964,NM_141514.3,2022
40967,NM_141517.4,2815
40995,NM_141536.3,587
41001,NM_141541.3,1069
41006,NM_001347742.1,543
41010,NM_001300304.1,2464
41021,NM_141551.2,410
41023,NM_001275448.1,801
41029,NM_141556.5,1021
41035,NM_001170082.2,2812
41036,NM_141562.3,1908
41043,NM_141569.4,3092
41044,NM_141570.3,3476
41048,NM_141574.4,1271
41052,NM_141576.2,2139
41056,NM_141580.3,1207
41060,NM_206463.3,2450
41068,NM_141590.4,1885
41072,NM_001300314.1,5607
41075,NM_169249.2,2578
41080,NM_141602.4,1575
41081,NM_141603.3,1813
41083,NM_141605.2,1262
41089,NM_058128.5,1352
41100,NM_141615.2,1393
41109,NM_001170096.2,2682
41121,NM_141631.3,1069
41122,NM_141632.1,1578
41123,NM_141633.2,2767
41134,NM_001300325.1,12444
41139,NM_057751.4,1444
41148,NM_141647.5,1652
41152,NM_001275493.1,1589
41154,NM_141653.5,2734
41155,NM_141654.2,1028
41156,NM_141655.2,681
41160,NM_141658.5,3094
41164,NM_141662.3,847
41165,NM_141663.4,1295
41172,NM_141667.3,2197
41174,NM_141669.3,1392
41184,NM_001275503.1,4429
41187,NM_001300334.1,1519
41192,NM_141683.3,1410
41194,NM_141684.4,2266
41195,NM_001014612.3,1506
41198,NM_001043234.2,2175
41203,NM_141691.2,3431
41207,NM_141695.3,3180
41227,NM_141713.4,770
41229,NM_141715.3,1002
41230,NM_141716.3,2061
41235,NM_079576.3,2454
41236,NM_141721.2,1486
41246,NM_001043235.3,2507
41249,NM_141728.4,855
41252,NM_141731.3,10201
41261,NM_141739.2,1001
41263,NM_169340.2,2407
41268,NM_141743.3,3628
41271,NM_141745.4,1829
41274,NM_141747.3,1377
41278,NM_176455.2,1507
41280,NM_169352.3,1704
41282,NM_001300344.1,883
41283,NM_141752.3,1661
41285,NM_141754.3,681
41291,NM_169361.3,1020
41298,NM_141762.6,8671
41299,NM_001300348.1,2195
41300,NM_141764.4,2022
41304,NM_001104272.2,1017
41305,NM_141769.4,1452
41306,NM_141770.3,1260
41307,NM_141771.3,1369
41308,NM_141772.3,1962
41312,NM_141774.4,2357
41314,NM_141775.2,1116
41317,NM_141778.2,1642
41321,NM_141781.2,1408
41324,NM_141784.2,983
41349,NM_141797.4,1409
41351,NM_141799.2,1263
41352,NM_141800.2,487
41355,NM_001260113.1,1562
41368,NM_141812.3,1990
41370,NM_169389.3,7465
41371,NM_001300357.1,528
41373,NM_141817.3,1752
41375,NM_141819.2,1613
41376,NM_001300360.1,3470
41384,NM_141826.4,1969
41388,NM_141830.3,2783
41391,NM_141833.3,4338
41396,NM_169413.2,1251
41397,NM_141839.3,4250
41401,NM_001043241.3,5541
41404,NM_169419.3,2946
41408,NM_141846.3,2781
41409,NM_141847.3,2886
41412,NM_001275552.1,1819
41413,NM_141850.2,2107
41417,NM_141853.3,1248
41419,NM_141854.4,2063
41420,NM_141855.4,4798
41425,NM_141858.2,5206
41434,NM_001144565.2,3050
41436,NM_141867.4,2492
41442,NM_141873.3,2062
41447,NM_001275560.1,2640
41449,NM_141878.3,1086
41450,NM_001316533.1,3673
41451,NM_141880.4,1055
41468,NM_141895.3,1600
41475,NM_169456.1,2232
41482,NM_141908.2,914
41484,NM_141910.2,953
41486,NM_141911.3,1561
41489,NM_141914.2,2406
41495,NM_141919.4,1212
41496,NM_141920.3,976
41500,NM_141923.2,1014
41513,NM_001104286.2,2110
41521,NM_141933.2,1576
41542,NM_001202283.1,1650
41555,NM_141960.3,1330
41556,NM_141961.4,1379
41557,NM_141962.4,1774
41560,NM_001275574.1,4224
41568,NM_001104291.2,969
41570,NM_141970.2,601
41576,NM_169480.2,984
41578,NM_001275581.1,3196
41580,NM_141978.3,1095
41583,NM_169481.1,1826
41589,NM_169486.2,3098
41590,NM_141986.4,1880
41597,NM_141991.3,1249
41598,NM_001275590.1,851
41599,NM_141993.5,8273
41601,NM_141995.4,1318
41606,NM_141997.2,1349
41608,NM_001382016.1,1418
41619,NM_142003.2,795
41626,NM_169498.3,1269
41630,NM_001038961.2,1100
41631,NM_142013.3,863
41632,NM_169501.2,1157
41635,NM_169502.2,3089
41642,NM_142023.4,643
41644,NM_169514.2,2826
41645,NM_169517.2,1535
41651,NM_142031.4,1319
41652,NM_142032.3,1571
41654,NM_142033.2,2415
41665,NM_142042.3,2406
41676,NM_142048.2,1204
41686,NM_142056.3,807
41688,NM_001275626.1,4134
41689,NM_142059.3,1117
41690,NM_142060.4,999
41698,NM_142064.4,1110
41699,NM_142065.2,1101
41712,NM_142076.3,714
41722,NM_142082.3,740
41723,NM_142083.4,3292
41724,NM_142084.2,945
41731,NM_142090.2,550
41744,NM_001260173.2,5111
41758,NM_142110.5,883
41768,NM_169587.2,4416
41775,NM_142121.2,3436
41776,NM_001300399.1,6007
41778,NM_169595.3,1548
41787,NM_142131.2,2654
41789,NM_142133.4,1973
41790,NM_142134.2,1999
41791,NM_142135.4,2071
41802,NM_142145.4,1510
41803,NM_142146.3,1603
41805,NM_142148.4,879
41806,NM_142149.3,672
41820,NM_142162.3,1428
41821,NM_142163.3,1731
41822,NM_142164.4,1483
41831,NM_142172.3,2262
41849,NM_142184.2,953
41854,NM_142187.3,1759
41855,NM_142188.3,1806
41857,NM_142189.4,2416
41859,NM_079639.5,794
41865,NM_142192.4,1520
41867,NM_142194.3,2702
41872,NM_142198.3,1001
41873,NM_142200.4,2890
41877,NM_142203.4,2177
41882,NM_001300409.1,2406
41884,NM_001104336.2,4505
41890,NM_142214.2,551
41892,NM_142216.3,1019
41895,NM_169665.3,3950
41896,NM_001316510.1,4562
41897,NM_142221.2,3832
41900,NM_001275682.1,1546
