NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
37348,NP_611510.1,220,NM_137666.2,834
2768858,NP_995908.2,367,NM_206186.4,3598
37349,NP_611511.3,425,NM_137667.4,1633
5740368,NP_001097385.1,369,NM_001103915.2,1155
5740498,NP_001097386.1,339,NM_001103916.2,1091
37351,NP_611513.1,436,NM_137669.3,1604
14462611,NP_001261104.1,154,NM_001274175.2,615
14462612,NP_001261105.1,340,NM_001274176.1,1023
14462613,NP_001261106.1,412,NM_001274177.1,1239
19835738,NP_001356965.1,1040,NM_001370028.1,3123
14462614,NP_001261107.1,284,NM_001274178.2,1023
14462615,NP_001261108.1,207,NM_001274179.2,907
14462616,NP_001261109.1,184,NM_001274180.2,903
14462617,NP_001261110.1,180,NM_001274181.2,676
37354,NP_611516.2,225,NM_137672.2,814
37355,NP_477024.1,859,NM_057676.4,3887
37356,NP_477206.1,792,NM_057858.4,3747
37357,NP_611517.1,545,NM_137673.3,1691
37358,NP_611518.1,543,NM_137674.2,1802
37359,NP_611519.2,295,NM_137675.3,1294
50126,NP_001286648.1,42,NM_001299719.1,767
3885603,NP_001033962.1,46,NM_001038873.2,223
37360,NP_001097387.1,716,NM_001103917.3,2636
37363,NP_611523.3,189,NM_137679.3,947
37364,NP_001286654.1,416,NM_001299725.1,2982
37366,NP_611525.1,332,NM_137681.3,1098
37367,NP_726006.3,904,NM_166413.3,3267
37368,NP_523800.1,376,NM_079076.4,1724
3772359,NP_001027445.1,63,NM_001032274.2,723
47894,NP_788420.1,409,NM_176240.2,1798
37371,NP_001163220.1,119,NM_001169749.2,766
4379880,NP_001036564.1,77,NM_001043099.4,418
37372,NP_611528.1,79,NM_137684.2,474
37373,NP_001286655.1,145,NM_001299726.1,1152
37374,NP_001286657.1,740,NM_001299728.1,2652
37375,NP_611531.2,572,NM_137687.3,2547
37376,NP_726013.2,1161,NM_166415.2,3486
37377,NP_611533.2,565,NM_137689.5,1809
37378,NP_476691.1,264,NM_057343.5,973
37379,NP_001369100.1,1666,NM_001382009.1,7070
246534,NP_726016.1,509,NM_166417.2,1655
45871,NP_788422.1,570,NM_176242.3,1894
37381,NP_611535.1,957,NM_137691.3,2998
37382,NP_611536.1,432,NM_137692.3,1853
37384,NP_611537.2,505,NM_137693.4,2516
37385,NP_611538.1,170,NM_137694.4,712
37386,NP_476722.1,1507,NM_057374.3,6400
37387,NP_611539.1,286,NM_137695.4,1918
37388,NP_611540.1,170,NM_137696.3,711
37389,NP_611541.1,132,NM_137697.4,682
37390,NP_611542.2,476,NM_137698.1,1448
246535,NP_726022.1,470,NM_166420.2,1648
49815,NP_524962.2,462,NM_080223.3,1473
37392,NP_611543.3,368,NM_137699.5,1161
37393,NP_611544.1,296,NM_137700.4,1160
45368,NP_726025.1,596,NM_166423.3,2928
37395,NP_611545.1,647,NM_137701.3,2319
37398,NP_611547.2,975,NM_137703.3,3484
37397,NP_477043.1,237,NM_057695.4,957
37400,NP_611549.2,469,NM_137705.3,2523
37399,NP_611548.1,679,NM_137704.3,2312
37401,NP_726030.1,926,NM_166426.2,3463
37402,NP_476636.1,147,NM_057288.4,1103
37403,NP_611551.1,1202,NM_137707.3,5003
37405,NP_611552.1,186,NM_137708.2,732
44226,NP_726032.4,498,NM_166427.4,2119
37407,NP_611553.1,376,NM_137709.4,1347
37408,NP_611554.1,113,NM_137710.3,617
37410,NP_001261116.1,1037,NM_001274187.1,4193
37411,NP_001097394.1,1306,NM_001103924.2,4662
37412,NP_611558.2,315,NM_137714.4,1081
37413,NP_611559.1,137,NM_137715.4,588
37414,NP_726036.2,769,NM_166429.3,2797
37415,NP_726038.1,324,NM_166431.4,1793
37416,NP_611560.1,219,NM_137716.3,821
37417,NP_476773.1,2515,NM_057425.3,8830
37418,NP_611561.1,343,NM_137717.4,1630
19835749,NP_001286669.1,440,NM_001299740.1,2123
37419,NP_001286666.1,699,NM_001299737.1,2504
37420,NP_611563.1,532,NM_137719.4,1754
37421,NP_001036565.1,530,NM_001043100.3,1899
37422,NP_788423.1,1069,NM_176243.2,4372
5740446,NP_001286670.1,486,NM_001299741.1,2651
37423,NP_611566.2,338,NM_137722.6,1538
246588,NP_726044.1,354,NM_166433.2,1216
5740243,NP_001097397.1,114,NM_001103927.1,535
37427,NP_726048.1,566,NM_166434.2,2399
37428,NP_611571.2,1312,NM_137727.3,4426
246587,NP_611572.2,223,NM_137728.3,1141
37429,NP_001286673.1,289,NM_001299744.1,1150
37430,NP_726053.1,76,NM_166437.4,389
37431,NP_611573.1,343,NM_137729.3,1131
37433,NP_726059.5,1642,NM_166441.4,5826
37434,NP_611576.1,541,NM_137732.4,1987
37435,NP_726062.2,1629,NM_166444.2,5146
8674081,NP_001163236.1,107,NM_001169765.2,2164
37437,NP_611579.1,831,NM_137735.3,3055
45655,NP_001286676.1,3233,NM_001299747.1,10626
37439,NP_001137727.2,957,NM_001144255.3,2947
37440,NP_611581.1,263,NM_137737.3,883
37441,NP_611582.1,259,NM_137738.3,1033
45280,NP_524809.2,751,NM_080070.4,4329
37443,NP_001356967.1,203,NM_001369962.1,1100
37444,NP_611584.1,511,NM_137740.3,1613
37445,NP_523802.1,677,NM_079078.3,2552
37446,NP_523803.1,677,NM_079079.4,2252
37447,NP_001163238.2,495,NM_001169767.3,2770
44263,NP_524729.2,1343,NM_079990.3,4621
37449,NP_001246448.1,220,NM_001259519.2,1311
54520428,NP_001369107.1,60,NM_001382134.1,238
37450,NP_611585.1,842,NM_137741.5,2753
37451,NP_995914.1,485,NM_206192.2,2798
37453,NP_726079.1,523,NM_166457.2,1794
246531,NP_001097398.1,282,NM_001103928.2,965
246532,NP_726081.1,316,NM_166459.2,1164
37455,NP_476759.1,1426,NM_057411.4,6124
246529,NP_726082.3,277,NM_166460.3,904
246530,NP_726083.1,284,NM_166461.2,955
2768859,NP_995917.3,292,NM_206195.3,879
37454,NP_611587.2,273,NM_137743.3,822
37456,NP_001246449.1,367,NM_001259520.1,2451
50129,NP_001286681.1,375,NM_001299752.1,1584
2768860,NP_001286682.1,307,NM_001299753.1,1074
37458,NP_001286683.1,127,NM_001299754.1,1945
37459,NP_611591.3,204,NM_137747.3,1143
59218,NP_001286684.1,335,NM_001299755.1,2937
117300,NP_536784.1,562,NM_080523.4,1844
37461,NP_726092.1,1377,NM_166465.2,5069
37462,NP_001246451.1,1544,NM_001259522.2,5346
37463,NP_611593.1,445,NM_137749.2,1809
37464,NP_001261124.1,855,NM_001274195.2,3322
37465,NP_726095.2,902,NM_166466.3,4001
246527,NP_726097.1,353,NM_166468.3,1180
37466,NP_001163240.1,110,NM_001169769.2,525
37467,NP_611597.1,346,NM_137753.3,1189
37468,NP_001286686.1,197,NM_001299757.1,1846
7354407,NP_001286687.1,152,NM_001299758.1,1930
7354406,NP_001286688.1,154,NM_001299759.1,1930
7354408,NP_001137732.2,202,NM_001144260.2,640
37469,NP_726099.1,208,NM_166469.2,908
7354410,NP_001137735.1,84,NM_001144263.2,2320
7354411,NP_001137737.1,65,NM_001144265.2,2320
7354409,NP_001137733.1,76,NM_001144261.2,2259
37470,NP_726100.1,466,NM_166470.3,2320
37471,NP_611601.2,341,NM_137757.3,1235
37472,NP_001286689.1,182,NM_001299760.1,1146
37473,NP_611603.3,1870,NM_137759.5,6387
37475,NP_611604.1,222,NM_137760.3,853
37476,NP_523805.1,353,NM_079081.4,1387
246528,NP_726103.1,112,NM_166473.2,575
37477,NP_611605.1,341,NM_137761.3,1362
8674071,NP_001163242.1,65,NM_001169771.2,691
37478,NP_726104.1,92,NM_166474.3,762
8674001,NP_001286692.1,94,NM_001299763.1,1117
246533,NP_001286691.1,191,NM_001299762.1,1117
37479,NP_611607.2,1040,NM_137763.4,3356
37480,NP_001286694.1,111,NM_001299765.1,1188
37481,NP_001286696.1,112,NM_001299767.1,1495
246595,NP_726108.3,302,NM_166478.4,1268
246596,NP_726112.1,277,NM_166482.2,1682
246591,NP_726113.1,267,NM_166483.3,1029
37482,NP_726114.1,741,NM_166484.2,2792
37483,NP_611609.1,116,NM_137765.3,569
14462620,NP_001261126.1,86,NM_001274197.1,701
246589,NP_726116.2,906,NM_166486.3,2870
37484,NP_611610.2,319,NM_137766.3,1201
37485,NP_523806.2,511,NM_079082.4,1729
5740630,NP_001097401.1,83,NM_001103931.3,486
59137,NP_652645.1,364,NM_144388.2,1179
37486,NP_611611.1,372,NM_137767.4,1510
37487,NP_726121.3,2979,NM_166487.4,9183
3885655,NP_001033963.1,281,NM_001038874.3,980
37488,NP_611613.1,199,NM_137769.4,687
37489,NP_611614.1,231,NM_137770.4,788
37490,NP_611615.1,397,NM_137771.1,1194
37491,NP_995920.1,352,NM_206198.2,1115
37492,NP_611617.1,600,NM_137773.2,1990
5740472,NP_001369108.1,789,NM_001382077.1,4859
37493,NP_477384.1,324,NM_058036.4,1182
14462622,NP_001261130.1,474,NM_001274201.1,1508
37496,NP_001286699.1,234,NM_001299770.1,898
19836027,NP_001369109.1,89,NM_001382107.1,423
37497,NP_611621.2,120,NM_137777.2,604
37498,NP_611622.2,599,NM_137778.2,1800
3885592,NP_001033964.1,114,NM_001038875.4,460
37500,NP_001286701.1,637,NM_001299772.1,2785
37501,NP_726133.2,412,NM_166489.2,1239
37502,NP_523808.2,408,NM_079084.4,1406
117344,NP_726135.2,395,NM_166491.2,1188
246593,NP_726138.1,275,NM_166494.3,1258
5740565,NP_001097404.2,952,NM_001103934.2,4377
37507,NP_611629.1,203,NM_137785.3,823
44148,NP_524707.1,346,NM_079968.3,1279
37509,NP_611630.1,404,NM_137786.1,1215
37510,NP_611631.1,413,NM_137787.3,1583
37511,NP_611632.3,281,NM_137788.4,1899
19834761,NP_001286703.1,407,NM_001299774.1,1490
37513,NP_611633.2,464,NM_137789.3,1562
37514,NP_726153.2,436,NM_166504.2,1776
37515,NP_611635.1,478,NM_137791.4,1597
37516,NP_611636.1,440,NM_137792.3,3394
37517,NP_001246454.1,1218,NM_001259525.1,4638
37518,NP_611637.1,410,NM_137793.2,1478
12798138,NP_001246456.1,127,NM_001259527.2,1138
14462623,NP_001261131.1,118,NM_001274202.1,491
37519,NP_611638.2,1056,NM_137794.4,3770
37520,NP_611639.1,720,NM_137795.3,2412
37521,NP_001097406.1,852,NM_001103936.2,4017
37522,NP_611641.6,288,NM_137797.5,1075
246525,NP_726164.1,291,NM_166512.2,1007
37523,NP_001286705.1,401,NM_001299776.1,1594
37524,NP_611642.2,795,NM_137798.4,2721
43935,NP_651958.2,585,NM_143701.4,1876
37526,NP_001097407.1,217,NM_001103937.3,960
43852,NP_524641.1,1329,NM_079902.3,5173
37527,NP_611644.1,107,NM_137800.2,401
43934,NP_524659.1,305,NM_079920.3,1313
5740129,NP_001097408.1,275,NM_001103938.2,857
37531,NP_611646.1,499,NM_137802.4,1663
37532,NP_611647.1,667,NM_137803.3,2392
37533,NP_726172.1,348,NM_166516.3,1195
37534,NP_611649.1,417,NM_137805.3,1664
37535,NP_611650.2,818,NM_137806.4,2755
37536,NP_726175.3,822,NM_166518.3,3369
37537,NP_611652.2,431,NM_137808.3,2049
37538,NP_611653.1,543,NM_137809.2,1713
37539,NP_611654.1,538,NM_137810.1,1762
37540,NP_001286709.1,533,NM_001299780.1,2182
37541,NP_611656.2,308,NM_137812.3,1280
37542,NP_477374.1,509,NM_058026.4,3008
246523,NP_001286711.1,275,NM_001299782.1,1164
37543,NP_611657.2,684,NM_137813.5,2163
37544,NP_611658.3,680,NM_137814.4,2090
37545,NP_611659.2,789,NM_137815.3,3056
37546,NP_477242.1,1024,NM_057894.4,4903
37547,NP_726186.1,915,NM_166523.3,3344
37548,NP_611661.1,677,NM_137817.3,3087
37549,NP_477049.2,1076,NM_057701.4,4190
5740143,NP_001097410.1,101,NM_001103940.2,526
37551,NP_477209.2,464,NM_057861.3,1959
5740599,NP_001097412.1,71,NM_001103942.2,1211
5740805,NP_001097413.1,50,NM_001103943.1,380
37552,NP_001097414.1,1152,NM_001103944.2,4972
37553,NP_611664.1,152,NM_137820.2,569
37554,NP_001286717.1,775,NM_001299788.1,3161
37555,NP_477404.1,500,NM_058056.4,1977
37556,NP_001286718.1,503,NM_001299789.1,2977
37557,NP_001286719.1,196,NM_001299790.1,1303
37558,NP_001163252.2,229,NM_001169781.2,1652
117331,NP_001246459.1,81,NM_001259530.2,635
37559,NP_001286721.1,317,NM_001299792.1,1729
37560,NP_001163253.1,155,NM_001169782.2,740
37561,NP_523809.2,396,NM_079085.5,1592
37562,NP_001286725.1,416,NM_001299796.1,2947
37563,NP_523811.1,392,NM_079087.4,1440
37564,NP_726199.3,1318,NM_166533.4,4068
54520445,NP_001369110.1,115,NM_001382159.1,348
37565,NP_611671.1,278,NM_137827.3,1190
37566,NP_611672.1,569,NM_137828.1,1710
37567,NP_001163254.2,492,NM_001169783.2,3849
19835139,NP_001286727.1,794,NM_001299798.1,2728
19835490,NP_001286728.1,252,NM_001299799.1,857
37569,NP_611675.2,1294,NM_137831.3,3995
37570,NP_611676.1,2733,NM_137832.2,8425
37571,NP_611677.1,661,NM_137833.2,2099
37573,NP_726208.1,1995,NM_166535.2,6842
37572,NP_611678.1,566,NM_137834.3,1955
37574,NP_611679.1,111,NM_137835.2,765
37575,NP_001261137.1,696,NM_001274208.2,3553
37576,NP_611681.1,270,NM_137837.2,1077
37578,NP_001286730.1,102,NM_001299801.1,898
37579,NP_611684.3,1333,NM_137840.4,4704
37580,NP_001286731.1,148,NM_001299802.1,754
37581,NP_611686.2,212,NM_137842.3,899
37582,NP_611687.1,1171,NM_137843.3,3781
37583,NP_001368934.1,813,NM_001382063.1,5719
37585,NP_611690.2,615,NM_137846.3,1924
37586,NP_477226.2,404,NM_057878.4,1476
37587,NP_611691.1,280,NM_137847.3,981
37588,NP_611692.1,282,NM_137848.3,1262
37589,NP_611693.1,131,NM_137849.4,646
37590,NP_001286734.1,529,NM_001299805.1,1864
37591,NP_726217.2,205,NM_166539.2,1177
37592,NP_611696.2,153,NM_137852.5,575
5740549,NP_001097419.1,61,NM_001103949.2,350
5740761,NP_001097420.1,134,NM_001103950.3,527
37593,NP_001286735.1,151,NM_001299806.1,692
37577,NP_001286736.1,340,NM_001299807.1,2523
37594,NP_611698.1,512,NM_137854.3,1759
37595,NP_726220.1,147,NM_166541.4,496
246515,NP_611699.1,157,NM_137855.4,1229
12798140,NP_001246464.1,123,NM_001259535.2,1229
37596,NP_001286739.1,129,NM_001299810.1,2577
37597,NP_001246466.1,122,NM_001259537.2,2577
37598,NP_001286738.1,135,NM_001299809.1,2577
8674120,NP_001286740.1,77,NM_001299811.1,873
37599,NP_001246468.1,134,NM_001259539.2,655
10178781,NP_001188983.1,67,NM_001202054.2,438
37600,NP_001303360.1,144,NM_001316431.1,1234
246520,NP_726223.1,128,NM_166542.4,1234
3885599,NP_001286741.1,168,NM_001299812.1,1319
37601,NP_001286742.1,150,NM_001299813.1,2242
37602,NP_001261138.1,562,NM_001274209.2,3463
37603,NP_726224.3,1395,NM_166543.2,6698
37606,NP_611708.2,540,NM_137864.3,1771
37605,NP_788429.1,202,NM_176249.3,1011
37607,NP_611709.1,203,NM_137865.3,689
37608,NP_611710.1,199,NM_137866.2,691
37609,NP_611711.1,218,NM_137867.2,729
246522,NP_788430.3,1298,NM_176250.4,4010
37610,NP_611712.2,1240,NM_137868.2,3761
43997,NP_001261140.1,2990,NM_001274211.1,9391
37614,NP_001356969.1,1269,NM_001370013.1,5685
37613,NP_611714.1,154,NM_137870.3,678
37615,NP_001286744.1,292,NM_001299815.1,1519
251324,NP_001356893.1,146,NM_001369993.1,573
37617,NP_726243.1,552,NM_166554.3,2252
37618,NP_726244.1,530,NM_166555.3,2633
37619,NP_001246469.1,1136,NM_001259540.1,4559
246518,NP_001188986.2,501,NM_001202057.3,2185
37621,NP_611720.3,657,NM_137876.4,2174
246521,NP_726252.1,468,NM_166563.3,2879
246519,NP_726254.1,497,NM_166564.2,1699
37622,NP_611721.2,485,NM_137877.3,1771
37623,NP_611722.2,479,NM_137878.2,1647
37624,NP_611723.3,485,NM_137879.4,1543
37625,NP_995924.2,495,NM_206202.2,2096
37626,NP_611725.2,486,NM_137881.3,1569
37627,NP_001286748.1,1815,NM_001299819.1,5665
37628,NP_523813.1,140,NM_079089.4,542
37629,NP_001246470.1,686,NM_001259541.1,2331
37631,NP_523814.1,456,NM_079090.3,2228
37632,NP_611728.1,263,NM_137884.4,1918
37633,NP_001369113.1,891,NM_001382080.1,4407
37635,NP_611731.1,203,NM_137887.4,888
37636,NP_001246473.1,740,NM_001259544.2,2515
37637,NP_001261143.1,258,NM_001274214.1,904
37638,NP_611734.1,321,NM_137890.3,1116
37639,NP_611735.1,1439,NM_137891.3,4682
37640,NP_611736.1,360,NM_137892.4,1183
37641,NP_523815.2,1335,NM_079091.4,5535
246509,NP_001246475.2,500,NM_001259546.2,1606
46091,NP_652039.2,1711,NM_143782.3,5334
37643,NP_001188988.1,716,NM_001202059.2,2755
37644,NP_001188991.1,378,NM_001202062.2,1758
37646,NP_611739.1,165,NM_137895.3,2509
37647,NP_611740.1,196,NM_137896.3,986
37648,NP_001261146.1,451,NM_001274217.2,1492
10178792,NP_001261147.1,512,NM_001274218.2,2918
318238,NP_001188996.1,556,NM_001202067.2,1752
37650,NP_726278.1,268,NM_166581.4,1062
37655,NP_001286752.1,490,NM_001299823.1,2368
37651,NP_001286753.2,265,NM_001299824.1,920
37652,NP_611745.1,253,NM_137901.2,2043
37654,NP_611747.2,362,NM_137903.4,3453
37657,NP_995925.2,714,NM_206203.2,2745
19835865,NP_001163261.1,78,NM_001169790.3,468
46074,NP_652036.1,192,NM_143779.4,1174
37659,NP_611750.1,452,NM_137906.4,1460
44513,NP_524760.1,683,NM_080021.4,2228
37661,NP_611751.1,389,NM_137907.3,1944
37662,NP_523817.1,344,NM_079093.4,1318
37663,NP_001261149.1,432,NM_001274220.2,1749
37664,NP_611753.4,690,NM_137909.5,2230
14462625,NP_001261150.1,86,NM_001274221.1,336
117485,NP_726287.2,367,NM_166585.2,1104
117484,NP_523818.2,366,NM_079094.3,1101
37666,NP_611754.1,88,NM_137910.3,388
37667,NP_611755.2,190,NM_137911.3,989
37668,NP_611756.1,275,NM_137912.2,1384
37669,NP_611757.1,89,NM_137913.3,422
10178828,NP_001188997.1,78,NM_001202068.2,488
192481,NP_726292.1,397,NM_166586.1,1194
117343,NP_611758.2,390,NM_137914.2,1173
37671,NP_611759.1,626,NM_137915.4,2120
37672,NP_611760.2,358,NM_137916.3,1209
246510,NP_726294.1,70,NM_166587.2,373
37673,NP_611761.1,367,NM_137917.3,1262
37674,NP_611762.1,729,NM_137918.3,2499
12798144,NP_001246476.1,73,NM_001259547.3,455
37676,NP_611764.1,922,NM_137920.3,2988
37675,NP_611763.2,98,NM_137919.3,505
37679,NP_611765.2,1174,NM_137921.3,5760
37680,NP_001286759.1,260,NM_001299830.1,1099
37681,NP_611769.2,449,NM_137925.3,1410
37682,NP_611770.1,347,NM_137926.3,1302
37683,NP_726300.1,193,NM_166588.3,1249
37684,NP_611771.1,312,NM_137927.3,1232
37685,NP_611772.2,336,NM_137928.3,1219
37686,NP_611773.2,135,NM_137929.2,528
37687,NP_726303.1,479,NM_166589.2,3915
37688,NP_611774.1,283,NM_137930.4,1179
37689,NP_001286762.1,172,NM_001299833.1,1528
37690,NP_611776.1,315,NM_137932.2,1107
12798145,NP_001246478.1,83,NM_001259549.1,338
37691,NP_726305.1,301,NM_166590.2,1160
246603,NP_001286764.1,539,NM_001299835.1,1852
37692,NP_611778.1,898,NM_137934.3,2848
246604,NP_726307.1,268,NM_166592.2,843
246601,NP_726308.1,122,NM_166593.3,526
37695,NP_611781.3,912,NM_137937.4,3171
37694,NP_611780.3,267,NM_137936.3,1134
5740490,NP_001097430.1,94,NM_001103960.2,565
246599,NP_001246480.1,241,NM_001259551.1,1259
37697,NP_611783.1,198,NM_137939.3,948
37698,NP_001163262.1,157,NM_001169791.2,730
5740313,NP_001163263.1,85,NM_001169792.3,468
37699,NP_001097432.1,201,NM_001103962.4,915
47869,NP_524900.1,1854,NM_080161.2,5867
37701,NP_611786.1,1395,NM_137942.2,4537
37702,NP_611787.2,1489,NM_137943.3,5084
50133,NP_726315.1,107,NM_166597.2,637
37703,NP_523820.2,432,NM_079096.3,1751
37704,NP_611788.1,412,NM_137944.4,1341
37705,NP_001163264.1,305,NM_001169793.2,1094
246602,NP_726319.1,82,NM_166600.3,929
37706,NP_611790.1,626,NM_137946.4,2071
37707,NP_726322.1,761,NM_166603.2,3063
37708,NP_611792.1,1204,NM_137948.2,3990
37709,NP_726324.3,332,NM_166604.3,1574
246600,NP_726325.1,141,NM_166605.2,1237
37710,NP_001097434.1,232,NM_001103964.2,979
37711,NP_523821.1,379,NM_079097.1,1140
5740629,NP_001097435.2,1420,NM_001103965.3,5891
37713,NP_611796.1,171,NM_137952.3,695
37715,NP_523822.1,398,NM_079098.2,1499
37716,NP_523823.1,411,NM_079099.2,1399
37717,NP_611798.1,103,NM_137954.2,436
37719,NP_611800.1,195,NM_137956.2,1052
37720,NP_611801.1,114,NM_137957.2,870
37721,NP_611802.1,240,NM_137958.3,849
44172,NP_524713.1,261,NM_079974.3,1648
37723,NP_611803.1,941,NM_137959.2,3845
37724,NP_523824.1,675,NM_079100.3,2738
246504,NP_726336.1,535,NM_166606.1,1608
37725,NP_788431.1,399,NM_176251.1,1200
37726,NP_788432.1,406,NM_176252.1,1221
246507,NP_660194.1,179,NM_145193.2,739
37727,NP_001097436.1,328,NM_001103966.2,1661
37728,NP_611805.1,109,NM_137961.3,593
37730,NP_611806.3,683,NM_137962.3,2472
37729,NP_476974.1,323,NM_057626.4,1749
37731,NP_611807.1,298,NM_137963.2,1137
37732,NP_611808.2,1018,NM_137964.2,3207
37733,NP_477133.1,949,NM_057785.5,3164
246506,NP_726341.1,223,NM_166608.3,808
37734,NP_001261153.1,499,NM_001274224.1,2655
8674067,NP_001163266.1,93,NM_001169795.2,880
246505,NP_001163269.1,152,NM_001169798.2,942
37735,NP_611809.2,111,NM_137965.2,739
3772138,NP_001027447.1,71,NM_001032276.1,739
12797860,NP_001246481.1,106,NM_001259552.1,370
37736,NP_611810.1,238,NM_137966.2,938
37737,NP_788433.2,290,NM_176253.2,1138
37738,NP_611812.2,270,NM_137968.3,902
37739,NP_001261154.1,297,NM_001274225.1,1271
45976,NP_788434.1,911,NM_176254.2,4306
37741,NP_001163275.2,1050,NM_001169804.2,4895
37742,NP_611815.3,338,NM_137971.3,1206
37743,NP_001261155.1,526,NM_001274226.1,2062
37744,NP_001261156.1,187,NM_001274227.1,741
37746,NP_001286776.1,406,NM_001299847.1,2304
37749,NP_001137745.2,1555,NM_001144273.2,5461
37748,NP_477204.1,354,NM_057856.5,1230
37750,NP_523828.1,192,NM_079104.3,783
37751,NP_726358.2,210,NM_166622.2,1950
46326,NP_524871.1,769,NM_080132.3,2653
37754,NP_523829.2,510,NM_079105.4,1704
48844,NP_995932.1,520,NM_206210.3,1804
37755,NP_001097438.1,497,NM_001103968.2,4745
54520437,NP_001369114.1,53,NM_001382145.1,3097
37756,NP_611822.1,339,NM_137978.2,1139
37757,NP_726360.3,1004,NM_166623.3,4428
37758,NP_001286780.1,181,NM_001299851.1,918
4379881,NP_001036567.1,157,NM_001043102.3,574
37759,NP_611824.1,157,NM_137980.5,580
37760,NP_611825.1,157,NM_137981.2,581
37761,NP_001286781.1,112,NM_001299852.1,703
37762,NP_001137746.1,1102,NM_001144274.3,5497
37763,NP_611828.1,157,NM_137984.3,614
246500,NP_726366.1,206,NM_166624.2,1529
37765,NP_611830.3,176,NM_137986.3,531
37766,NP_001286782.1,296,NM_001299853.1,1334
37767,NP_523830.2,723,NM_079106.3,2507
37768,NP_611832.1,655,NM_137988.3,2163
37769,NP_611833.1,133,NM_137989.3,527
37770,NP_726368.2,533,NM_166625.2,2106
37772,NP_611836.2,1188,NM_137992.3,6361
37771,NP_611835.1,344,NM_137991.1,1035
54520431,NP_001369115.1,110,NM_001382137.1,456
45360,NP_611837.1,455,NM_137993.4,1694
37774,NP_523831.1,284,NM_079107.4,1212
37775,NP_001286784.1,330,NM_001299855.1,1586
47457,NP_611839.1,194,NM_137995.3,2076
37776,NP_659573.1,245,NM_145105.3,1056
37778,NP_477340.1,455,NM_057992.3,1686
47873,NP_523832.2,1215,NM_079108.3,4159
37780,NP_726372.1,207,NM_166627.3,983
37781,NP_599145.1,531,NM_134318.3,3222
37782,NP_477376.1,392,NM_058028.5,1734
37783,NP_611840.1,196,NM_137996.4,774
37784,NP_477378.1,469,NM_058030.4,1593
37785,NP_523833.1,601,NM_079109.3,3070
37786,NP_001261159.1,292,NM_001274230.1,1768
37787,NP_001286791.1,406,NM_001299862.1,1626
37788,NP_523834.1,220,NM_079110.3,942
37789,NP_611841.1,260,NM_137997.3,920
37790,NP_611842.1,372,NM_137998.3,1513
37791,NP_611843.2,747,NM_137999.3,2386
37792,NP_726375.1,492,NM_166629.2,1809
37793,NP_611845.2,478,NM_138001.4,1875
37794,NP_611846.1,305,NM_138002.4,1239
37795,NP_611847.2,1482,NM_138003.3,4608
37797,NP_001246484.1,342,NM_001259555.2,1284
37798,NP_001246485.1,370,NM_001259556.1,1393
37800,NP_001286795.1,1077,NM_001299866.1,3675
49297,NP_726387.1,1020,NM_166639.2,5028
37801,NP_611850.1,348,NM_138006.2,1325
37803,NP_001286797.1,700,NM_001299868.1,2566
37804,NP_523835.2,331,NM_079111.3,1116
37805,NP_477505.1,385,NM_058157.5,1859
37806,NP_611852.2,133,NM_138008.4,593
37807,NP_611853.2,366,NM_138009.3,1354
37808,NP_611854.1,451,NM_138010.4,1450
37809,NP_611855.1,393,NM_138011.4,1340
