NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
6727202,XP_002102594.2,235,XM_002102558.3,924
6727208,XP_039150529.1,1109,XM_039294595.2,6122
6727209,XP_039151808.1,762,XM_039295874.2,5107
6727210,XP_002102602.1,95,XM_002102566.3,520
6727211,XP_002102603.1,250,XM_002102567.4,933
6727212,XP_002102604.2,319,XM_002102568.4,2100
6727213,XP_002102605.1,256,XM_002102569.4,848
6727214,XP_002102606.1,142,XM_002102570.4,770
6727215,XP_002102607.1,205,XM_002102571.4,1720
6727217,XP_016033711.1,471,XM_016175800.3,2651
6727218,XP_002102610.2,738,XM_002102574.4,3002
6727219,XP_016033714.1,879,XM_016176314.3,3156
6727220,XP_016033716.1,1246,XM_016175798.3,4722
6727221,XP_002102613.2,204,XM_002102577.4,764
6727222,XP_002102614.1,1019,XM_002102578.4,3435
6727223,XP_002102615.1,391,XM_002102579.4,1364
6727224,XP_016033718.1,383,XM_016176316.3,1320
6727225,XP_039151673.1,309,XM_039295739.2,1128
6727226,XP_016033724.1,1393,XM_016175787.3,4807
6727228,XP_002102620.3,551,XM_002102584.4,2310
27208185,XP_016033734.1,428,XM_016183792.3,2423
27206458,XP_016033735.2,553,XM_016176320.3,1864
6727230,XP_002102622.1,339,XM_002102586.4,1513
6727231,XP_002102623.1,896,XM_002102587.4,3863
27207966,XP_016033737.1,314,XM_016183591.3,1099
6727232,XP_039151672.1,684,XM_039295738.2,2287
6727233,XP_002102625.1,196,XM_002102589.4,1177
6727234,XP_016033739.1,229,XM_016175782.3,888
6727235,XP_002102627.3,510,XM_002102591.4,2530
27208103,XP_016033740.1,286,XM_016183728.2,1026
6727236,XP_016033741.1,460,XM_016175781.3,1504
6727237,XP_016033742.1,214,XM_016175780.3,1429
6727238,XP_002102630.1,477,XM_002102594.4,1736
6727239,XP_002102631.1,766,XM_002102595.3,2864
6727240,XP_002102632.1,547,XM_002102596.4,1858
6727241,XP_002102633.2,974,XM_002102597.4,3188
6727242,XP_016033743.1,1329,XM_016176321.3,5474
6727243,XP_002102635.1,318,XM_002102599.4,1525
6727244,XP_002102636.1,325,XM_002102600.4,1070
6727245,XP_002102637.1,493,XM_002102601.4,2082
6727246,XP_016033747.1,324,XM_016175778.3,1486
6727247,XP_044779203.1,549,XM_044923268.1,2416
6727248,XP_039150960.1,607,XM_039295026.2,2118
27208395,XP_016033755.1,245,XM_016183978.3,923
6727249,XP_016033756.1,255,XM_016176327.3,958
6727250,XP_002102642.1,258,XM_002102606.4,869
6727251,XP_016033758.1,258,XM_016176329.3,994
6727252,XP_002102644.1,227,XM_002102608.4,1121
6727253,XP_016033760.1,4496,XM_016176331.3,13755
6727254,XP_002102646.1,80,XM_002102610.4,1989
6727255,XP_016033761.1,625,XM_016175774.3,2569
6727256,XP_016033762.1,129,XM_016175773.3,995
6727257,XP_016033772.1,973,XM_016175772.3,6591
6727258,XP_016033773.1,522,XM_016176332.3,1737
27207745,XP_016033774.1,268,XM_016183421.3,2822
6727259,XP_002102651.2,1041,XM_002102615.4,4549
6727260,XP_039151385.1,486,XM_039295451.2,4031
6727261,XP_016033788.1,454,XM_016175749.3,1601
6727262,XP_039150747.1,920,XM_039294813.2,3143
6727263,XP_002102655.1,150,XM_002102619.4,603
27206459,XP_016033794.1,228,XM_016176334.3,2911
6727268,XP_002102657.2,171,XM_002102621.4,554
6727269,XP_002102658.1,139,XM_002102622.4,544
6727270,XP_002102659.1,129,XM_002102623.4,567
6727271,XP_002102660.1,129,XM_002102624.3,681
6727272,XP_002102661.1,129,XM_002102625.4,619
6727273,XP_002102662.2,853,XM_002102626.4,3640
6727275,XP_016033795.1,868,XM_016176335.3,2838
6727276,XP_016033796.1,132,XM_016175744.3,644
27206451,XP_016033797.2,179,XM_016175743.3,2590
6727278,XP_002102667.2,725,XM_002102631.4,2734
6727279,XP_016033799.1,495,XM_016175742.2,2333
6727280,XP_002102669.2,418,XM_002102633.4,1406
6727281,XP_039150422.1,447,XM_039294488.2,1978
6727283,XP_002102672.1,149,XM_002102636.4,726
6727284,XP_002102673.1,120,XM_002102637.4,594
6727287,XP_016033802.1,283,XM_016176338.2,1588
6727289,XP_002102676.1,169,XM_002102640.4,1383
6727290,XP_002102677.1,1478,XM_002102641.4,4618
6727291,XP_016033820.1,761,XM_016175732.3,6956
6727292,XP_002102679.1,393,XM_002102643.4,1518
6727293,XP_002102680.1,807,XM_002102644.4,4093
6727295,XP_016033838.1,743,XM_016175712.3,3708
6727296,XP_002102683.1,251,XM_002102647.4,1033
6727297,XP_002102684.1,284,XM_002102648.4,960
6727298,XP_002102685.1,293,XM_002102649.4,943
6727299,XP_002102686.1,363,XM_002102650.4,1142
6727300,XP_039150423.1,314,XM_039294489.2,1283
6727301,XP_002102688.1,276,XM_002102652.4,2995
6727302,XP_002102689.1,262,XM_002102653.3,789
6727303,XP_016033841.2,282,XM_016175703.3,965
6727306,XP_044779123.1,645,XM_044923188.1,4164
6727307,XP_039150843.1,261,XM_039294909.2,1071
6727308,XP_002102695.1,381,XM_002102659.4,1887
6727309,XP_016033844.1,1040,XM_016176342.3,3639
6727310,XP_044779315.1,1798,XM_044923380.1,5606
6727313,XP_016033847.1,2447,XM_016175702.3,7824
6727314,XP_016033848.1,1088,XM_016176344.3,4431
6727315,XP_016033850.1,1060,XM_016175699.3,5384
6727316,XP_002102703.1,594,XM_002102667.4,2924
6727317,XP_002102704.2,963,XM_002102668.4,4336
6727318,XP_039151095.1,1133,XM_039295161.2,5752
6727320,XP_016033854.1,443,XM_016176346.3,1652
6727321,XP_002102707.1,650,XM_002102671.4,2167
6727322,XP_002102708.1,419,XM_002102672.4,1584
6727323,XP_002102709.1,575,XM_002102673.4,2863
6727324,XP_002102710.1,212,XM_002102674.4,772
6727325,XP_002102711.2,109,XM_002102675.4,534
6727326,XP_002102712.1,118,XM_002102676.4,1244
6727327,XP_002102713.1,279,XM_002102677.4,1060
6727328,XP_016033856.1,284,XM_016176348.2,1274
6727330,XP_016033858.1,552,XM_016175696.3,2667
27206460,XP_016033859.1,441,XM_016176349.3,1689
6727332,XP_002102717.1,67,XM_002102681.3,375
6727333,XP_002102718.3,355,XM_002102682.4,1387
6727334,XP_016033860.1,371,XM_016176350.3,1954
6727335,XP_016033865.1,818,XM_016176355.3,4636
6727336,XP_002102721.1,44,XM_002102685.3,1570
27209416,XP_016033871.1,41,XM_016184850.3,448
6727337,XP_016033872.1,502,XM_016176361.3,1864
6727338,XP_002102723.1,408,XM_002102687.4,1808
6727339,XP_002102724.1,43,XM_002102688.4,334
27206791,XP_016033874.1,96,XM_016182599.3,596
6727340,XP_039150842.1,304,XM_039294908.2,1145
6727349,XP_039151951.1,1282,XM_039296017.2,7139
6727345,XP_002102730.1,273,XM_002102694.4,1014
6727346,XP_002102731.1,364,XM_002102695.3,1213
6739688,XP_002076583.1,43,XM_002076547.4,359
6727352,XP_016033883.1,684,XM_016175693.2,2615
6727353,XP_044779396.1,391,XM_044923461.1,1454
6727354,XP_002102739.1,548,XM_002102703.4,3509
6727355,XP_044779395.1,989,XM_044923460.1,4353
27208740,XP_016033896.2,233,XM_016184295.3,842
6727357,XP_002102742.2,417,XM_002102706.2,1254
6727358,XP_002102743.2,230,XM_002102707.3,829
6727359,XP_039151705.1,2365,XM_039295771.2,10956
6727365,XP_039150381.1,1434,XM_039294447.1,6527
6727366,XP_002102751.1,455,XM_002102715.4,1644
6727367,XP_016033907.1,169,XM_016175671.3,807
27208071,XP_016033908.1,346,XM_016183704.3,1216
6727369,XP_002102754.1,662,XM_002102718.4,2189
6727370,XP_016033909.2,197,XM_016176372.3,865
6727371,XP_002102756.3,326,XM_002102720.4,1209
123327273,XP_044779174.1,55,XM_044923239.1,384
27206951,XP_016033911.1,192,XM_016182723.3,1127
6727373,XP_002102758.1,328,XM_002102722.4,1157
6727374,XP_002102759.1,356,XM_002102723.4,1531
6727375,XP_016033914.1,68,XM_016176376.3,3945
6727376,XP_016033915.1,556,XM_016175670.3,2120
6727377,XP_002102762.1,562,XM_002102726.4,1933
6727378,XP_016033916.2,538,XM_016176377.3,2326
6727379,XP_002102764.2,519,XM_002102728.3,1853
6727380,XP_016033917.1,435,XM_016176378.3,1530
6727381,XP_002102766.1,323,XM_002102730.4,1185
6727382,XP_016033918.1,342,XM_016176379.3,1403
6727383,XP_016033919.1,948,XM_016175669.3,3513
6727384,XP_002102769.1,367,XM_002102733.4,2302
6727385,XP_016033920.1,1215,XM_016175665.1,3986
6727387,XP_016033924.1,255,XM_016176380.3,1070
27206450,XP_016033925.1,856,XM_016175664.3,2740
6727390,XP_016033926.1,462,XM_016176381.3,2693
6727391,XP_016033933.1,1803,XM_016175660.3,5955
6727392,XP_002102777.1,86,XM_002102741.4,578
120285002,XP_039151033.1,98,XM_039295099.2,486
27208189,XP_016033941.1,830,XM_016183798.3,3001
6727393,XP_002102778.2,632,XM_002102742.4,2239
6727394,XP_016033943.1,573,XM_016176384.3,2235
6727395,XP_016033944.1,490,XM_016175653.3,1969
6727396,XP_002102781.1,577,XM_002102745.4,2413
27206461,XP_016033945.2,116,XM_016176385.3,963
123327023,XP_044779384.1,113,XM_044923449.1,438
6727400,XP_016033946.1,740,XM_016175652.3,3150
6739753,XP_002076646.2,324,XM_002076610.4,1195
6727401,XP_016033949.1,679,XM_016176388.3,3254
6727402,XP_016033951.1,891,XM_016175651.3,3612
6727403,XP_002102788.1,373,XM_002102752.4,1599
6727404,XP_016033952.1,1367,XM_016175649.3,4745
6727405,XP_002102790.1,405,XM_002102754.4,1443
6727406,XP_002102791.2,385,XM_002102755.4,1647
6727407,XP_016033953.2,1362,XM_016176389.3,4967
6727408,XP_002102793.1,180,XM_002102757.4,916
6727409,XP_016033955.1,482,XM_016176391.3,1807
6727410,XP_002102795.1,250,XM_002102759.4,947
6727411,XP_016033956.1,1074,XM_016176392.3,4110
6727412,XP_016033964.1,524,XM_016175643.3,1911
6727413,XP_002102798.1,246,XM_002102762.4,935
6727415,XP_016033974.1,762,XM_016176397.3,3619
120285090,XP_039151945.1,303,XM_039296011.2,1136
6727419,XP_002102801.1,539,XM_002102765.3,1989
6727420,XP_002102802.1,538,XM_002102766.3,1828
6727422,XP_002102804.2,542,XM_002102768.3,1809
6727423,XP_016033975.1,537,XM_016176398.3,1717
6727424,XP_039151790.1,474,XM_039295856.2,5577
6727425,XP_002102807.1,88,XM_002102771.4,544
6727426,XP_016033994.1,357,XM_016175617.2,1968
6727428,XP_002102809.2,720,XM_002102773.4,2936
6727429,XP_016033997.1,485,XM_016175613.2,2169
6727430,XP_002102811.1,1029,XM_002102775.4,3482
6727431,XP_016033998.1,345,XM_016175612.3,1353
6727432,XP_016033999.1,367,XM_016175611.3,1156
6727433,XP_002102814.1,363,XM_002102778.4,1283
6727434,XP_002102815.1,546,XM_002102779.4,1838
6727435,XP_002102816.1,117,XM_002102780.4,998
6727436,XP_016034002.1,1108,XM_016176401.3,4227
27208462,XP_016034007.1,195,XM_016184021.3,1226
6727437,XP_016034010.1,585,XM_016176407.2,3050
6727438,XP_002102819.2,545,XM_002102783.4,2017
6727439,XP_016034014.1,538,XM_016175610.3,1740
6727440,XP_002102821.1,531,XM_002102785.4,1702
6727441,XP_002102822.1,540,XM_002102786.4,2512
6727442,XP_016034016.1,541,XM_016175608.2,2729
6727443,XP_016034017.1,245,XM_016176411.3,1151
6727447,XP_016034029.1,3598,XM_016175594.3,11313
6727448,XP_016034046.1,347,XM_016176412.3,1456
27208006,XP_016034047.1,342,XM_016183630.2,1345
6727449,XP_016034049.1,223,XM_016175579.2,4331
6727450,XP_002102830.1,382,XM_002102794.2,1454
6727451,XP_016034051.1,486,XM_016175578.3,4268
120285052,XP_039151567.1,349,XM_039295633.2,1322
6727453,XP_016034052.1,611,XM_016175577.3,2508
6727454,XP_016034053.2,1632,XM_016176413.3,5100
6727455,XP_002102835.1,321,XM_002102799.4,1256
6727457,XP_016034054.1,485,XM_016175576.3,1558
6727458,XP_039151565.1,480,XM_039295631.2,1618
6727460,XP_016034056.1,473,XM_016175574.3,1593
27209092,XP_016034057.1,445,XM_016184601.3,1423
6727462,XP_002102842.1,236,XM_002102806.4,1011
6727463,XP_016034059.1,274,XM_016176415.3,1398
6727464,XP_002102844.1,253,XM_002102808.4,1027
27207427,XP_016034060.1,61,XM_016183114.3,803
6727467,XP_016034061.1,834,XM_016176416.3,4491
27209256,XP_016034062.1,43,XM_016184712.3,577
123327262,XP_044779147.1,134,XM_044923212.1,1906
6727470,XP_002102850.1,555,XM_002102814.4,2441
120284983,XP_039150864.1,168,XM_039294930.2,740
6727472,XP_002102852.1,216,XM_002102816.2,989
6727473,XP_039151761.1,3028,XM_039295827.2,9381
6727474,XP_002102854.1,368,XM_002102818.4,1287
6727475,XP_002102855.1,311,XM_002102819.4,1137
6727476,XP_002102856.1,347,XM_002102820.4,1293
6727477,XP_016034066.1,273,XM_016176420.1,1615
6727478,XP_002102858.1,542,XM_002102822.4,2123
6727479,XP_016034068.1,418,XM_016175573.3,2481
6727480,XP_016034069.2,558,XM_016176421.3,2035
6727481,XP_002102861.1,293,XM_002102825.4,1124
6727482,XP_016034071.1,534,XM_016175571.2,3274
6727483,XP_016034072.1,433,XM_016176423.3,1502
27207651,XP_039150454.1,133,XM_039294520.1,538
6727484,XP_016034074.1,497,XM_016176424.3,2691
6727485,XP_016034076.1,404,XM_016175570.3,2126
6727487,XP_002102867.1,237,XM_002102831.4,1363
6727488,XP_002102868.3,313,XM_002102832.4,4103
6727490,XP_002102870.2,536,XM_002102834.4,1987
6727491,XP_002102871.2,536,XM_002102835.3,1837
6727492,XP_016034077.1,1786,XM_016175569.3,6781
27206449,XP_016034079.2,216,XM_016175567.3,794
6727494,XP_002102874.1,107,XM_002102838.4,395
6727495,XP_016034081.1,1223,XM_016176426.3,5753
6727496,XP_016034084.1,1549,XM_016175565.2,5405
6727497,XP_002102877.1,213,XM_002102841.4,915
6727498,XP_002102878.1,340,XM_002102842.4,1163
6727499,XP_002102879.2,280,XM_002102843.4,1244
6727501,XP_039150716.1,508,XM_039294782.2,1665
6727502,XP_002102882.1,150,XM_002102846.4,684
6727503,XP_002102883.1,293,XM_002102847.4,1026
6727504,XP_002102884.1,200,XM_002102848.4,819
6727505,XP_002102885.1,320,XM_002102849.4,1307
6727500,XP_039150710.1,1785,XM_039294776.2,6297
6727507,XP_002102887.1,145,XM_002102851.4,707
6727508,XP_016034088.1,272,XM_016175562.3,1312
6727509,XP_016034089.1,509,XM_016176430.2,1755
6727510,XP_016034090.1,112,XM_016176431.3,622
6727511,XP_039150713.1,1185,XM_039294779.2,6508
27207436,XP_039150719.1,36,XM_039294785.2,566
6727513,XP_016034098.1,107,XM_016176432.3,1065
6727514,XP_016034099.1,668,XM_016175555.3,3248
6727516,XP_039150604.1,524,XM_039294670.2,1765
6727518,XP_016034101.1,369,XM_016175554.3,3578
6727519,XP_002102899.2,168,XM_002102863.4,690
6727520,XP_002102900.1,124,XM_002102864.4,629
6727521,XP_002102901.1,139,XM_002102865.4,612
6727522,XP_002102902.1,381,XM_002102866.4,1382
6727523,XP_002102903.1,250,XM_002102867.4,992
6727524,XP_002102904.1,111,XM_002102868.4,866
6727526,XP_016034102.1,52,XM_016176434.3,469
6727527,XP_016034103.2,699,XM_016176435.3,10081
6727528,XP_016034105.1,680,XM_016176437.3,3414
6727529,XP_016034108.1,2456,XM_016176440.2,7644
6727531,XP_016034109.1,846,XM_016175552.3,3132
6727532,XP_002102912.1,494,XM_002102876.4,1916
6727533,XP_016034111.1,1573,XM_016176441.3,5346
6727534,XP_002102914.1,71,XM_002102878.4,425
6727535,XP_044779327.1,786,XM_044923392.1,2388
27209119,XP_016034114.1,252,XM_016184613.2,927
27208081,XP_039151675.1,224,XM_039295741.1,872
27208491,XP_016034116.1,576,XM_016184041.3,6016
6727536,XP_002102916.1,94,XM_002102880.3,576
6727537,XP_002102917.1,94,XM_002102881.4,473
27209013,XP_039151676.1,944,XM_039295742.2,3071
6727538,XP_016034117.1,614,XM_016175550.2,4724
6727539,XP_002102919.2,726,XM_002102883.4,2435
6727540,XP_002102920.1,592,XM_002102884.4,2111
6727541,XP_002102921.1,537,XM_002102885.4,2440
27207310,XP_016034120.1,93,XM_016183026.3,411
6727542,XP_002102922.1,195,XM_002102886.4,777
6727543,XP_002102923.1,679,XM_002102887.4,2294
6727544,XP_002102924.1,232,XM_002102888.4,931
6727545,XP_002102925.1,684,XM_002102889.4,2201
6727546,XP_002102926.1,419,XM_002102890.4,1495
6727548,XP_039150876.1,1783,XM_039294942.2,6711
6727549,XP_016034123.1,1851,XM_016175547.3,5814
6727550,XP_016034124.1,196,XM_016176444.3,1391
6727554,XP_016034125.1,1126,XM_016176445.3,3750
6727552,XP_002102931.1,145,XM_002102895.4,719
6727553,XP_016034130.1,302,XM_016175545.3,1463
6727555,XP_039150879.1,147,XM_039294945.2,659
123327025,XP_016034136.1,705,XM_016175541.3,3406
27207242,XP_039150789.1,88,XM_039294855.2,467
27206934,XP_016034138.1,59,XM_016182706.3,264
6727557,XP_002102936.1,283,XM_002102900.4,1356
6727559,XP_016034141.1,957,XM_016176451.3,3090
27208488,XP_016034152.1,525,XM_016184038.3,1789
27206424,XP_016034153.1,389,XM_016174504.2,2922
27206462,XP_016034154.1,127,XM_016176459.3,1656
6727561,XP_002102940.1,213,XM_002102904.4,857
27208040,XP_016034159.1,259,XM_016183664.3,1223
6727563,XP_016034161.1,487,XM_016176460.1,2334
6727562,XP_002102941.2,122,XM_002102905.4,618
6727564,XP_016034162.1,834,XM_016176461.3,3079
6727565,XP_016034164.1,844,XM_016176463.3,2768
6727566,XP_016034166.1,213,XM_016175537.3,883
6727568,XP_002102947.1,964,XM_002102911.4,3246
6727569,XP_016034167.1,336,XM_016176465.3,1290
6727571,XP_039150707.1,604,XM_039294773.2,3069
6727573,XP_002102952.1,358,XM_002102916.3,1245
6727574,XP_002102953.1,354,XM_002102917.4,1526
6727575,XP_002102954.1,608,XM_002102918.4,2191
6727576,XP_039150631.1,899,XM_039294697.1,5487
6727577,XP_016034171.1,406,XM_016176469.3,1574
6727578,XP_016034172.2,836,XM_016176470.3,3781
6727579,XP_039150905.1,224,XM_039294971.2,739
6727580,XP_002102959.1,384,XM_002102923.3,1486
27206448,XP_016034173.1,111,XM_016175536.3,857
6727582,XP_016034175.1,599,XM_016176472.2,3321
6727583,XP_002102962.2,494,XM_002102926.4,2076
6727584,XP_016034177.1,922,XM_016175535.3,2927
27208791,XP_016034178.1,108,XM_016184346.3,808
6727585,XP_016034180.1,148,XM_016175534.3,1701
6727586,XP_002102965.1,334,XM_002102929.4,1799
6727587,XP_002102966.1,876,XM_002102930.4,2994
6727588,XP_016034181.1,492,XM_016175531.3,1829
6727589,XP_016034183.1,488,XM_016175530.3,1692
6727590,XP_016034185.1,547,XM_016176489.3,1958
6727591,XP_016034187.1,379,XM_016176491.3,4268
6727592,XP_002102971.1,89,XM_002102935.4,333
6739744,XP_016034190.1,262,XM_016172082.3,3218
6727593,XP_002102972.2,719,XM_002102936.4,2656
6727594,XP_002102973.1,610,XM_002102937.3,2832
6727595,XP_016034192.1,336,XM_016175529.3,1317
6727596,XP_039151895.1,233,XM_039295961.2,1094
6727597,XP_002102976.1,320,XM_002102940.4,1137
6727598,XP_002102977.2,560,XM_002102941.3,1925
6727600,XP_002102979.2,276,XM_002102943.4,848
6727601,XP_016034194.1,569,XM_016176493.3,2287
6727602,XP_002102981.2,439,XM_002102945.4,2385
6727603,XP_016034196.1,710,XM_016175526.3,2782
6727604,XP_002102983.2,101,XM_002102947.4,1102
6727606,XP_002102985.3,445,XM_002102949.4,5407
6727607,XP_002102986.1,139,XM_002102950.4,1063
6727608,XP_016034199.1,642,XM_016175525.3,2103
6727610,XP_002102989.1,247,XM_002102953.4,1020
6727611,XP_002102990.1,651,XM_002102954.4,2114
6727612,XP_016034200.1,449,XM_016176495.3,1565
6727613,XP_016034202.1,971,XM_016176497.3,3251
6727615,XP_039151009.1,986,XM_039295075.2,3592
6727616,XP_002102995.1,130,XM_002102959.4,678
6727617,XP_016034212.1,190,XM_016176499.2,754
6727618,XP_002102997.1,154,XM_002102961.4,644
27207843,XP_016034213.2,675,XM_016183488.3,2384
6727619,XP_002102998.1,217,XM_002102962.4,737
6727620,XP_002102999.2,434,XM_002102963.4,1457
6727621,XP_044779359.1,1170,XM_044923424.1,6705
6727624,XP_016034215.1,447,XM_016175516.3,1509
6727626,XP_016034228.1,727,XM_016176501.3,3811
6727627,XP_002103004.1,455,XM_002102968.4,1515
6727628,XP_002103005.2,302,XM_002102969.4,1669
6727629,XP_002103006.2,366,XM_002102970.4,1250
6727631,XP_039151427.1,966,XM_039295493.2,2953
6727632,XP_039151875.1,2775,XM_039295941.2,12512
27207056,XP_039151428.1,50,XM_039295494.1,153
27206446,XP_016034232.1,108,XM_016175512.2,962
6727635,XP_016034234.1,1506,XM_016175511.3,8303
6727637,XP_002103014.1,446,XM_002102978.4,1618
6727638,XP_002103015.1,427,XM_002102979.4,1596
6727639,XP_002103016.2,396,XM_002102980.4,1548
6727640,XP_016034235.1,432,XM_016176512.3,1541
6727641,XP_002103018.1,420,XM_002102982.4,1555
6727642,XP_002103019.1,575,XM_002102983.4,2285
6727643,XP_002103020.1,433,XM_002102984.4,1977
6727644,XP_016034236.1,169,XM_016175508.3,882
6727647,XP_039150521.1,2501,XM_039294587.2,9458
6727648,XP_016034240.1,630,XM_016176515.3,5694
6727649,XP_039150460.1,577,XM_039294526.2,3775
6727650,XP_002103027.1,123,XM_002102991.3,739
6727651,XP_016034243.1,831,XM_016175504.3,3223
6727652,XP_002103029.2,120,XM_002102993.3,638
6727653,XP_002103030.1,809,XM_002102994.4,2722
6727654,XP_044779260.1,2722,XM_044923325.1,10787
6739742,XP_002076635.1,249,XM_002076599.4,985
6739743,XP_002076634.1,98,XM_002076598.4,495
6739740,XP_002076633.2,306,XM_002076597.4,1131
6727655,XP_016034246.1,253,XM_016175502.2,1071
6727656,XP_016034253.1,874,XM_016176522.3,3460
6727657,XP_016034254.1,632,XM_016175501.3,2150
6727658,XP_002103035.1,260,XM_002102999.4,1152
6727659,XP_039150426.1,1602,XM_039294492.2,5053
120284931,XP_039150428.1,42,XM_039294494.2,164
6727670,XP_016034257.1,460,XM_016175498.2,1454
6727671,XP_002103039.1,181,XM_002103003.4,733
6727675,XP_002103040.1,196,XM_002103004.3,1054
6727677,XP_002103041.1,137,XM_002103005.4,553
6727678,XP_002103042.1,131,XM_002103006.4,561
6727681,XP_002103043.1,153,XM_002103007.4,904
6727682,XP_002103044.3,107,XM_002103008.3,459
6740493,XP_002077328.2,159,XM_002077292.4,607
6727683,XP_002103045.1,299,XM_002103009.4,1457
6727684,XP_016034259.1,464,XM_016175497.3,2026
27207413,XP_016034260.1,66,XM_016183101.3,358
6727687,XP_002103049.1,169,XM_002103013.4,667
6727688,XP_016034261.1,142,XM_016175495.3,1140
120284221,XP_039150957.1,113,XM_039295023.2,1115
6727690,XP_039150956.1,589,XM_039295022.2,2234
6727692,XP_002103054.1,234,XM_002103018.4,1032
27208500,XP_039151786.1,783,XM_039295852.2,2775
6727693,XP_002103055.2,852,XM_002103019.4,2764
6727694,XP_002103056.2,273,XM_002103020.4,1127
6727695,XP_016034268.1,283,XM_016176524.3,1855
6727697,XP_039150721.1,2100,XM_039294787.1,7767
