Dsim,E_value,Score,query cover,identity,Dmel
XM_016179880.3,0.0,789.0,45,95.714,NM_164877.2
XM_016179881.3,0.0,3803.0,99,97.698,NM_001298860.1
XM_016179883.2,0.0,1351.0,87,99.199,NM_001273383.2
XM_016179884.3,0.0,5155.0,99,95.188,NM_001273384.2
XM_016179885.3,0.0,5173.0,99,96.362,NM_001201838.2
XM_016179887.3,0.0,1925.0,92,97.043,NM_135495.3
XM_016179888.3,0.0,2025.0,99,90.891,NM_001298864.1
XM_016179889.3,0.0,3760.0,100,93.58,NM_057693.5
XM_016179891.3,0.0,2100.0,93,93.227,NM_135497.3
XM_016179899.3,0.0,1572.0,95,87.5,NM_135506.2
XM_016179900.3,0.0,1694.0,99,97.955,NM_001298865.1
XM_016179901.3,0.0,3539.0,98,96.539,NM_001347805.1
XM_016179903.3,0.0,2621.0,100,95.296,NM_164892.2
XM_016179906.2,0.0,843.0,93,96.484,NM_135519.3
XM_016179908.3,0.0,2366.0,99,96.569,NM_164914.2
XM_016179909.3,0.0,1999.0,100,97.051,NM_057875.5
XM_016179910.3,0.0,2039.0,99,95.279,NM_058130.6
XM_016179912.3,0.0,2204.0,97,97.736,NM_001201846.2
XM_016179913.3,0.0,4124.0,99,98.063,NM_135548.3
XM_016179917.3,0.0,3277.0,99,94.259,NM_135549.4
XM_016179925.3,0.0,6000.0,100,96.324,NM_001273414.1
XM_016179928.3,0.0,3430.0,99,94.979,NM_001273417.1
XM_016179929.3,0.0,1825.0,99,96.798,NM_001273418.1
XM_016179931.3,0.0,1062.0,89,98.99,NM_057430.4
XM_016179932.3,0.0,5989.0,99,95.448,NM_135554.3
XM_016179934.3,0.0,1818.0,84,97.732,NM_164928.3
XM_016179935.3,0.0,2076.0,94,98.074,NM_001273420.1
XM_016179936.2,0.0,1533.0,95,93.52,NM_135561.3
XM_016179937.3,0.0,4850.0,96,94.968,NM_135562.4
XM_016179939.3,0.0,5380.0,99,94.514,NM_135564.4
XM_016179942.3,0.0,2505.0,99,92.49,NM_135567.4
XM_016179944.3,0.0,3328.0,98,94.828,NM_135568.4
XM_016179945.3,0.0,1980.0,92,93.665,NM_135575.2
XM_016179947.3,0.0,6213.0,97,96.094,NM_001201857.2
XM_016179950.3,0.0,2815.0,87,89.173,NM_001298877.1
XM_016179952.3,0.0,2811.0,100,92.022,NM_001273429.1
XM_016179953.3,0.0,1956.0,95,96.306,NM_001201861.2
XM_016179955.2,0.0,1615.0,99,96.425,NM_164941.2
XM_016179956.2,0.0,5265.0,99,95.342,NM_135604.3
XM_016179957.3,0.0,3803.0,99,93.331,NM_135607.3
XM_016179958.2,0.0,773.0,85,98.19,NM_001144341.3
XM_016179960.3,0.0,1799.0,99,93.487,NM_135614.3
XM_016179961.3,0.0,2822.0,99,96.753,NM_001273437.1
XM_016179966.3,0.0,4802.0,99,97.386,NM_001273439.2
XM_016179977.3,0.0,6959.0,99,95.347,NM_001298898.1
XM_016179978.3,0.0,1092.0,98,96.386,NR_133078.1
XM_016179979.3,0.0,1395.0,99,95.1,NM_057980.5
XM_016179981.3,0.0,2449.0,96,92.861,NM_001103676.3
XM_016179982.3,0.0,4872.0,97,95.571,NM_001298902.1
XM_016179983.3,0.0,4977.0,99,96.189,NM_001259047.2
XM_016179985.3,0.0,7101.0,99,95.719,NM_135649.2
XM_016179992.2,0.0,4154.0,95,90.921,NM_001032076.2
XM_016179996.3,0.0,8656.0,99,96.79,NM_001259054.2
XM_016180000.3,0.0,3225.0,98,92.995,NM_001032082.3
XM_016180001.3,0.0,2665.0,90,94.897,NM_001103679.3
XM_016180009.3,0.0,11267.0,97,96.331,NM_078827.3
XM_016180010.3,0.0,1940.0,97,92.721,NM_001298917.1
XM_016180011.2,0.0,4392.0,99,96.201,NM_001273459.1
XM_016180012.3,0.0,1472.0,90,94.637,NM_001273460.1
XM_016180013.3,0.0,693.0,82,86.901,NM_001169485.3
XM_016180015.3,0.0,1203.0,97,93.62,NM_001382140.1
XM_016180017.3,0.0,1740.0,75,95.264,NM_078831.1
XM_016180019.3,0.0,734.0,95,93.028,NM_001298926.1
XM_016180020.3,0.0,3489.0,98,94.049,NM_135684.5
XM_016180021.3,0.0,2542.0,98,96.741,NM_135689.2
XM_016180026.3,0.0,7989.0,99,94.721,NM_135708.2
XM_016180027.2,0.0,4905.0,97,96.744,NM_164996.3
XM_016180038.3,0.0,4285.0,99,96.155,NM_135726.3
XM_016180040.2,0.0,7180.0,100,96.502,NM_001103683.2
XM_016180043.3,0.0,6962.0,86,96.263,NM_001298949.1
XM_016180049.2,0.0,9293.0,99,96.969,NM_205980.2
XM_016180060.3,0.0,5463.0,85,94.886,NM_138989.3
XM_016180069.3,0.0,5365.0,98,94.972,NM_144344.3
XM_016180071.3,0.0,3851.0,100,95.483,NM_135751.3
XM_016180072.3,0.0,13119.0,99,96.402,NM_001273498.1
XM_016180073.3,0.0,3539.0,95,97.228,NM_001273501.1
XM_016180074.3,0.0,6083.0,99,96.968,NM_135767.2
XM_016180077.3,0.0,2881.0,98,93.25,NM_165028.2
XM_016180080.3,0.0,2433.0,99,94.875,NM_135775.3
XM_016180081.3,0.0,1112.0,97,93.919,NM_001273509.2
XM_016180083.3,0.0,4229.0,99,95.659,NM_165031.3
XM_016180088.3,0.0,8148.0,63,96.594,NM_135790.4
XM_016180090.3,0.0,996.0,92,91.2,NM_001144350.2
XM_016180091.3,0.0,2896.0,97,93.779,NM_135802.4
XM_016180095.2,0.0,9790.0,94,96.082,NM_135804.3
XM_016180096.3,0.0,4848.0,99,96.318,NM_135808.5
XM_016180100.3,0.0,8693.0,100,97.191,NM_001201869.3
XM_016180103.3,0.0,881.0,26,96.276,NM_001032084.2
XM_016180104.3,0.0,865.0,60,94.035,NM_001032089.3
XM_016180111.3,0.0,4069.0,100,96.407,NM_001298978.1
XM_016180113.3,3.2200000000000003e-129,460.0,54,94.079,NM_001259095.2
XM_016180114.3,0.0,3049.0,95,96.831,NM_058013.5
XM_016180115.3,0.0,7629.0,96,95.146,NM_001042895.3
XM_016180116.3,0.0,9672.0,99,96.678,NM_135831.3
XM_016180118.3,0.0,1604.0,99,96.403,NM_001298984.1
XM_016180122.3,0.0,3253.0,95,97.098,NM_165070.3
XM_016180125.3,0.0,4924.0,99,96.419,NM_001298988.1
XM_016180126.3,0.0,3090.0,91,91.034,NM_135847.6
XM_016180138.2,0.0,18414.0,99,96.052,NM_165086.3
XM_016180139.3,0.0,7526.0,99,94.927,NM_135861.2
XM_016180144.3,0.0,4649.0,97,96.324,NM_001259102.2
XM_016180148.3,0.0,1592.0,95,98.242,"NM_058147.4, NM_001032098.2"
XM_016180151.3,3.6700000000000005e-157,553.0,92,93.247,NM_135872.4
XM_016180152.3,4.27e-132,470.0,85,92.492,NM_001299013.1
XM_016180154.3,0.0,2008.0,66,95.538,NM_135877.3
XM_016180155.3,0.0,931.0,96,87.249,NM_205994.3
XM_016180158.3,0.0,1184.0,81,90.776,NM_205995.3
XM_016180160.3,0.0,6626.0,98,92.952,NM_135887.3
XM_016180163.3,0.0,1720.0,87,84.707,NM_001273529.2
XM_016180174.3,0.0,6087.0,99,93.263,NM_057251.4
XM_016180177.3,0.0,1820.0,100,94.565,NM_165114.2
XM_016180178.3,0.0,2490.0,99,94.366,NM_001299026.1
XM_016180179.2,0.0,996.0,88,93.949,NM_001299027.1
XM_016180181.3,0.0,1070.0,100,93.897,NM_001259107.2
XM_016180184.2,0.0,2501.0,99,95.191,NM_001259109.2
XM_016180185.3,0.0,3090.0,99,95.38,NM_001273547.1
XM_016180188.3,0.0,1437.0,96,90.674,NM_165139.3
XM_016180190.3,0.0,1133.0,99,96.126,"NM_001273550.1, NM_001273548.1"
XM_016180191.2,0.0,5727.0,99,94.973,NM_001299041.1
XM_016180198.3,0.0,5378.0,97,97.645,"NM_001299045.1, NM_057517.3"
XM_016180200.3,0.0,4796.0,99,97.0,NM_001299046.1
XM_016180206.3,0.0,12877.0,94,97.064,NM_165146.2
XM_016180210.1,0.0,2521.0,99,93.665,NM_165148.2
XM_016180215.3,0.0,3061.0,97,91.492,NM_135944.3
XM_016180221.3,0.0,11847.0,87,96.761,NM_001144357.2
XM_016180222.3,0.0,1310.0,85,89.209,NM_206000.4
XM_016180225.3,0.0,3068.0,99,96.897,NM_057663.4
XM_016180226.3,0.0,1122.0,99,97.849,NM_057816.5
XM_016180227.3,0.0,1201.0,84,98.673,NM_057828.4
XM_016180228.3,0.0,2536.0,98,95.435,NM_001299058.1
XM_016180241.2,0.0,12043.0,99,99.354,NM_001169520.3
XM_016180264.3,0.0,2263.0,94,94.719,NM_135966.4
XM_016180265.3,0.0,4519.0,91,95.151,NM_135967.3
XM_016180266.2,0.0,3190.0,99,96.118,NM_165195.3
XM_016180270.2,0.0,2597.0,98,96.847,"NM_001103699.2, NM_135976.3"
XM_016180280.3,0.0,5293.0,98,96.103,NM_176057.3
XM_016180283.2,0.0,1022.0,99,93.333,NM_001103701.3
XM_016180305.3,0.0,2795.0,96,96.675,NM_135993.4
XM_016180308.3,0.0,857.0,63,99.16,NM_001259133.2
XM_016180310.2,0.0,1653.0,80,96.59,NM_078868.3
XM_016180314.3,0.0,4698.0,99,93.921,NM_136012.5
XM_016180316.3,0.0,723.0,99,89.171,NM_144325.3
XM_016180318.3,0.0,946.0,52,92.25,"NM_001169531.1, NM_136015.2"
XM_016180319.3,0.0,3448.0,99,97.079,NM_001299095.1
XM_016180321.3,0.0,2274.0,86,97.037,NM_165238.3
XM_016180326.3,0.0,5251.0,96,97.744,NM_165239.3
XM_016180327.3,0.0,876.0,87,94.982,NM_136024.4
XM_016180329.3,0.0,5254.0,99,96.085,NM_001103704.3
XM_016180334.3,0.0,3099.0,98,93.271,NM_001273609.1
XM_016180337.2,0.0,4900.0,84,97.396,NM_001299118.1
XM_016180339.3,0.0,4331.0,99,96.121,NM_136044.3
XM_016180341.3,0.0,3548.0,99,97.116,NM_001273612.2
XM_016180342.3,1.04e-24,113.0,11,98.438,NM_001259151.2
XM_016180349.3,0.0,1158.0,98,97.093,"NM_001299135.1, NM_001299136.1"
XM_016180350.3,0.0,1727.0,99,91.284,NM_132708.4
XM_016180352.3,0.0,2595.0,71,95.779,NM_136065.4
XM_016180354.3,0.0,2968.0,95,97.104,NM_001259155.2
XM_016180356.3,0.0,2534.0,94,94.058,NM_165264.3
XM_016180357.3,0.0,4000.0,99,97.373,NM_001299138.1
XM_016180358.3,0.0,3160.0,99,96.356,NM_136074.4
XM_016180359.3,0.0,4453.0,99,94.816,NM_136078.4
XM_016180360.3,0.0,4632.0,96,94.854,NM_136080.3
XM_016180362.3,0.0,7088.0,99,95.73,NM_136086.6
XM_016180363.2,8.250000000000001e-166,582.0,73,87.572,NM_001273622.1
XM_016180366.3,0.0,6008.0,95,97.29,NM_136089.3
XM_016180367.3,0.0,2410.0,99,95.422,NM_080192.3
XM_016180369.3,0.0,7422.0,99,96.402,NM_136093.3
XM_016180370.3,0.0,857.0,86,94.035,NM_136096.3
XM_016180371.2,0.0,3016.0,98,97.042,NM_057244.4
XM_016180372.3,0.0,3062.0,99,93.53,NM_057260.4
XM_016180377.3,0.0,1825.0,99,95.23,NM_001299155.1
XM_016180378.3,0.0,2538.0,95,96.311,NM_165292.3
XM_016180382.3,0.0,3164.0,87,95.089,NM_001273647.1
XM_016180385.3,0.0,1319.0,86,94.601,NM_136120.3
XM_016180389.3,0.0,2121.0,97,96.083,NM_136124.3
XM_016180391.3,0.0,1711.0,97,93.728,NM_206005.2
XM_016180394.3,0.0,5068.0,99,94.371,NM_078878.3
XM_016180396.3,0.0,8072.0,99,97.801,NM_136135.4
XM_016180398.2,0.0,3109.0,98,97.281,NM_136137.3
XM_016180399.3,0.0,4141.0,99,96.43,NM_176060.2
XM_016180400.3,0.0,7637.0,99,96.006,NM_001273661.1
XM_016180414.3,0.0,1391.0,97,93.797,NM_136153.4
XM_016180419.3,0.0,14011.0,99,96.531,NM_001273678.1
XM_016180425.2,0.0,1166.0,87,97.644,NM_001273684.1
XM_016180427.3,0.0,3637.0,99,93.72,NM_165316.2
XM_016180430.2,0.0,2507.0,98,96.106,NM_001273687.2
XM_016180431.3,0.0,6008.0,97,96.905,NM_057469.4
XM_016180432.3,0.0,3415.0,98,95.97,NM_136181.2
XM_016180434.2,0.0,2651.0,83,93.421,NM_001273691.1
XM_016180436.3,0.0,846.0,90,95.018,NM_001299169.1
XM_016180443.3,0.0,6023.0,89,97.477,NM_001103714.3
XM_016180446.3,0.0,2348.0,56,95.482,NM_136198.4
XM_016180448.2,0.0,3971.0,99,97.19,NM_136204.3
XM_016180449.2,0.0,3144.0,99,96.672,NM_136211.4
XM_016180450.3,0.0,6383.0,90,97.051,NM_001259184.1
XM_016180453.3,0.0,1980.0,99,96.373,NM_001273712.1
XM_016180459.3,0.0,2132.0,99,95.407,NM_001299178.1
XM_016180461.3,0.0,1629.0,56,96.096,NM_136219.6
XM_016180462.3,0.0,4473.0,99,97.064,NM_165354.2
XM_016180463.2,0.0,1821.0,79,95.411,NM_165347.2
XM_016180465.3,7.250000000000001e-117,420.0,54,87.534,NM_001299792.1
XM_016180472.3,0.0,3829.0,98,95.61,NM_136251.4
XM_016180473.3,0.0,1402.0,88,94.807,NM_165357.3
XM_016180478.3,0.0,5472.0,86,96.394,NM_001042908.2
XM_016180480.3,0.0,13880.0,99,94.939,NM_001299194.1
XM_016180483.3,0.0,7391.0,99,94.274,NM_134296.3
XM_016180493.3,0.0,4835.0,98,95.438,NM_001299195.1
XM_016180494.3,0.0,1857.0,76,95.899,NM_165371.1
XM_016180498.1,0.0,2599.0,99,93.7,NM_001273743.1
XM_016180499.3,0.0,2477.0,74,93.15,NM_001273745.1
XM_016180500.2,0.0,1616.0,65,89.395,NM_078888.4
XM_016180507.3,0.0,4793.0,99,96.1,NM_165390.2
XM_016180515.3,0.0,7036.0,92,95.259,NM_001259199.2
XM_016180522.3,0.0,2213.0,98,95.347,NM_136277.3
XM_016180523.3,0.0,7989.0,99,97.169,NM_078891.3
XM_016180526.3,0.0,2185.0,85,93.271,NM_165407.2
XM_016180528.3,0.0,2156.0,89,94.916,NM_136294.5
XM_016180530.3,0.0,1046.0,87,96.524,NM_001273760.1
XM_016180532.3,0.0,3786.0,98,95.709,NM_136296.4
XM_016180535.3,0.0,2289.0,100,98.242,NM_001038717.2
XM_016180542.3,0.0,5919.0,96,95.625,NM_001272157.1
XM_016180544.3,0.0,2963.0,91,95.626,NM_166819.3
XM_016180552.3,0.0,15614.0,99,94.195,NM_001258498.2
XM_016180567.3,0.0,4259.0,99,94.791,NM_001014695.2
XM_016180574.3,0.0,6312.0,97,92.464,NM_080103.3
XM_016180576.3,0.0,10565.0,95,94.53,NM_001297786.2
XM_016180582.3,0.0,7795.0,98,95.251,NM_143665.4
XM_016180587.3,0.0,7496.0,99,95.449,NM_001258492.3
XM_016180597.3,0.0,4085.0,98,93.988,NM_166751.6
XM_016180604.3,0.0,4410.0,85,94.766,NM_205870.3
XM_016180605.2,0.0,1862.0,85,95.92,NM_001103380.3
XM_016180608.3,0.0,4041.0,92,95.405,NM_166736.4
XM_016180611.3,0.0,1666.0,97,94.511,NM_001258479.3
XM_016180640.3,0.0,2346.0,99,95.161,NM_001272123.1
XM_016180644.3,0.0,1170.0,80,96.353,NM_166753.3
XM_016180667.3,0.0,6508.0,97,96.169,NM_079886.5
XM_016180674.3,0.0,5627.0,99,95.937,NM_001014693.2
XM_016180703.3,0.0,37303.0,99,96.702,NM_001169354.2
XM_016180731.3,0.0,4608.0,97,95.199,NM_001382011.1
XM_016180732.3,0.0,2861.0,99,96.054,NM_001272152.1
XM_016180733.3,0.0,16654.0,99,95.899,NM_001272156.1
XM_016180737.3,0.0,4525.0,96,95.448,NM_079894.4
XM_016180743.3,0.0,3382.0,87,96.971,NM_166825.3
XM_016180757.3,0.0,4614.0,93,93.006,NM_001298597.1
XM_016180759.3,0.0,2292.0,99,89.575,NM_001298596.1
XM_016180761.3,0.0,2433.0,98,92.878,NM_134605.3
XM_016180763.3,0.0,773.0,86,88.45,NM_134586.2
XM_016180764.3,0.0,3005.0,97,95.213,NM_001298563.1
XM_016180765.3,0.0,2309.0,92,91.741,NM_132146.2
XM_016180768.3,0.0,7550.0,100,95.279,NM_001298524.1
XM_016180769.3,0.0,2490.0,95,93.42,NM_134492.3
XM_016180773.3,0.0,5733.0,99,95.853,NM_167649.2
XM_016180774.3,0.0,2802.0,99,94.889,NM_001103561.2
XM_016180775.3,0.0,10925.0,99,96.521,NM_133143.2
XM_016180777.3,0.0,1709.0,97,98.161,NM_133090.2
XM_016180779.3,0.0,3696.0,94,95.883,NM_133088.1
XM_016180780.3,0.0,3434.0,99,94.346,NM_133075.3
XM_016180781.3,0.0,1905.0,93,92.017,NM_133069.2
XM_016180791.3,0.0,3290.0,98,94.366,NM_133040.3
XM_016180792.3,0.0,4470.0,98,95.993,NM_001298470.1
XM_016180796.3,0.0,2761.0,97,97.584,NM_133019.4
XM_016180797.3,0.0,1864.0,78,96.3,NM_001103541.3
XM_016180799.3,0.0,2213.0,99,96.524,NM_001298391.1
XM_016180803.3,0.0,5749.0,94,97.811,NM_001298385.1
XM_016180805.3,0.0,5762.0,98,95.826,NM_206718.2
XM_016180811.3,0.0,857.0,64,87.467,NM_167422.3
XM_016180812.3,0.0,3352.0,99,94.986,NM_139271.3
XM_016180813.3,7.52e-93,340.0,67,76.615,NM_079124.3
XM_016180815.3,0.0,2270.0,97,95.716,NM_001103510.2
XM_016180817.3,0.0,5171.0,99,94.157,NM_001272603.1
XM_016180820.3,0.0,3458.0,93,94.953,NM_176737.3
XM_016180823.3,0.0,1759.0,94,92.486,NM_132585.4
XM_016180825.3,0.0,1757.0,95,96.529,NM_132526.4
XM_016180826.3,0.0,2098.0,96,94.737,NM_001103479.1
XM_016180827.3,0.0,1314.0,85,90.301,NM_143712.4
XM_016180828.3,0.0,1493.0,100,95.288,NM_001298175.1
XM_016180831.2,0.0,2758.0,97,91.594,NM_001272501.1
XM_016180834.3,0.0,8087.0,92,96.365,NM_001272489.1
XM_016180844.3,0.0,1513.0,75,97.108,NM_001258666.2
XM_016180846.2,0.0,1855.0,99,95.076,NM_132363.1
XM_016180847.3,0.0,817.0,50,96.559,NM_001298134.1
XM_016180848.3,0.0,754.0,59,94.212,NM_001298133.1
XM_016180853.3,0.0,5415.0,100,94.043,NM_001272443.2
XM_016180854.3,0.0,6139.0,99,94.001,NM_132267.5
XM_016180855.3,0.0,2809.0,98,95.097,NM_141431.2
XM_016180867.3,0.0,1441.0,99,93.854,NM_001298040.1
XM_016180870.3,6.61e-41,167.0,70,88.406,NM_001298024.1
XM_016180871.3,0.0,1245.0,95,98.179,NM_001316630.1
XM_016180876.3,5.49e-150,531.0,65,93.539,NM_131984.1
XM_016180879.3,0.0,2549.0,90,92.857,NM_131952.3
XM_016180881.3,0.0,5055.0,99,96.717,NM_206616.2
XM_016180882.3,0.0,1022.0,85,92.587,NM_130659.2
XM_016180883.2,0.0,1759.0,94,97.566,NM_130655.2
XM_016180890.3,0.0,3635.0,99,96.268,NM_166924.3
XM_016180895.3,0.0,8534.0,97,96.132,NM_130616.3
XM_016180896.2,0.0,3707.0,98,95.578,NM_206606.3
XM_016180899.3,0.0,5282.0,87,94.959,NM_130591.3
XM_016180900.3,0.0,3454.0,100,96.771,NM_143755.4
XM_016180903.3,0.0,6000.0,100,94.451,NM_001298077.1
XM_016180904.3,0.0,4440.0,100,96.712,NM_001272822.2
XM_016180908.3,0.0,8242.0,99,95.332,NM_132539.3
XM_016180912.3,0.0,970.0,90,92.533,NM_144290.2
XM_016180914.3,0.0,5389.0,54,94.114,NM_001272472.2
XM_016180915.3,0.0,2076.0,46,95.372,NM_001298153.1
XM_016180920.3,0.0,2050.0,85,93.108,NM_001272467.1
XM_016180925.3,0.0,5195.0,26,97.754,NM_134566.3
XM_016180933.3,0.0,2534.0,99,95.235,NM_167323.2
XM_016180935.2,0.0,2283.0,99,92.515,NM_176736.2
XM_016180938.3,0.0,1026.0,96,90.686,NM_133044.2
XM_016180944.3,0.0,2627.0,99,98.204,NM_001272658.1
XM_016180946.3,0.0,3718.0,98,96.484,NM_132855.4
XM_016180949.3,0.0,2002.0,99,93.377,NM_001298369.1
XM_016180952.3,0.0,2721.0,92,98.389,NM_001298374.1
XM_016180954.3,0.0,20615.0,97,96.578,NM_078670.3
XM_016180957.3,0.0,5917.0,99,92.648,NM_001272746.1
XM_016180959.3,0.0,2466.0,99,93.365,NM_132334.4
XM_016180960.3,0.0,2331.0,98,95.219,NM_134565.2
XM_016180962.3,0.0,4178.0,99,94.656,NM_001042801.2
XM_016180964.3,0.0,1251.0,95,97.548,NM_001298145.1
XM_016180978.3,0.0,5629.0,98,95.561,NM_001298149.1
XM_016180984.3,0.0,3373.0,98,94.893,NM_167212.2
XM_016180986.3,0.0,3417.0,99,97.736,NM_057444.3
XM_016180988.3,0.0,2165.0,70,96.426,NM_130534.3
XM_016180991.2,0.0,3699.0,98,95.313,NM_166878.3
XM_016180992.3,0.0,1622.0,75,96.349,NM_080298.4
XM_016180995.3,0.0,2028.0,98,95.597,NM_166887.3
XM_016180996.3,0.0,1607.0,95,93.492,NM_130564.3
XM_016180997.2,0.0,5334.0,99,97.121,NM_057938.5
XM_016180999.3,0.0,11007.0,99,96.337,NM_001297868.1
XM_016181000.3,0.0,4950.0,99,93.406,NM_130602.4
XM_016181001.3,0.0,1515.0,96,91.652,NM_130619.5
XM_016181003.3,0.0,2651.0,98,94.266,NM_130656.4
XM_016181023.3,0.0,3596.0,97,95.839,NM_058145.4
XM_016181028.3,0.0,4187.0,88,94.059,NM_001258583.2
XM_016181033.3,0.0,4806.0,99,95.73,NM_080011.3
XM_016181037.3,0.0,3365.0,87,92.71,NM_131955.2
XM_016181042.3,0.0,2586.0,95,92.996,NM_132089.4
XM_016181046.3,0.0,1700.0,94,92.648,NM_132160.3
XM_016181047.3,0.0,1729.0,76,97.255,NM_001382032.1
XM_016181048.2,0.0,913.0,90,94.444,NM_080427.4
XM_016181050.3,0.0,1476.0,96,95.233,NM_001298079.1
XM_016181058.3,0.0,1757.0,97,94.286,NM_001298097.1
XM_016181060.3,0.0,3548.0,97,96.937,NM_132296.3
XM_016181061.3,0.0,2983.0,97,92.84,NM_080056.6
XM_016181062.3,0.0,6589.0,98,95.94,NM_001272452.1
XM_016181063.3,0.0,4213.0,73,97.133,NM_080109.4
XM_016181066.3,0.0,2396.0,89,97.638,NM_001369969.1
XM_016181068.2,0.0,725.0,93,97.196,NM_167206.2
XM_016181069.3,0.0,1840.0,99,94.113,NM_167208.3
XM_016181070.3,0.0,710.0,91,97.81,NM_001272479.1
XM_016181071.3,0.0,1327.0,87,95.433,NM_132428.3
XM_016181078.3,0.0,2061.0,97,91.789,NM_132487.2
XM_016181079.3,0.0,3081.0,99,93.076,NM_132586.2
XM_016181081.3,0.0,4041.0,99,95.649,NM_078585.6
XM_016181082.3,0.0,1186.0,89,86.231,NM_167336.4
XM_016181084.3,0.0,1507.0,94,94.678,NM_132675.3
XM_016181085.3,0.0,937.0,93,95.586,NM_001272602.1
XM_016181089.3,0.0,5321.0,99,96.13,NM_001038756.2
XM_016181091.3,0.0,2712.0,99,95.858,"NM_176733.4, NM_167445.4"
XM_016181092.3,0.0,1221.0,99,97.234,"NM_176733.4, NM_167445.4"
XM_016181094.3,0.0,968.0,79,95.826,NM_132803.2
XM_016181111.3,0.0,2992.0,99,93.604,NM_132862.3
XM_016181120.3,0.0,2407.0,67,97.45,NM_176741.3
XM_016181123.3,0.0,2734.0,73,95.964,NM_001298394.1
XM_016181125.3,0.0,6863.0,98,96.146,NM_132897.3
XM_016181126.3,0.0,3823.0,82,97.015,NM_167505.2
XM_016181129.2,0.0,11529.0,99,96.163,NM_078653.2
XM_016181133.2,0.0,3301.0,99,96.545,NM_001144739.2
XM_016181135.3,0.0,955.0,100,94.357,NM_001298439.1
XM_016181138.3,0.0,3365.0,99,96.471,NM_001298475.1
XM_016181140.3,0.0,5241.0,99,95.874,NM_058151.5
XM_016181142.2,0.0,2702.0,98,95.42,NM_133106.3
XM_016181147.3,0.0,1995.0,88,95.649,NM_167669.3
XM_016181153.3,0.0,3068.0,91,93.632,NM_078687.2
XM_016181155.3,0.0,2209.0,97,97.178,NM_001316516.1
XM_016181156.3,1.9500000000000002e-29,130.0,14,83.099,NM_001169332.2
XM_016181158.2,0.0,913.0,97,92.519,NM_167700.3
XM_016181161.3,0.0,5273.0,100,95.411,NM_167743.2
XM_016181162.3,0.0,7624.0,99,96.715,NM_080358.3
XM_016181164.3,0.0,1061.0,92,90.447,NM_001274249.1
XM_016181165.3,0.0,5997.0,79,95.043,NM_138150.4
XM_016181168.3,0.0,2784.0,97,96.082,NM_001169829.3
XM_016181179.2,0.0,937.0,100,93.8,NM_001299942.1
XM_016181181.3,0.0,1958.0,55,95.04,NM_001299934.1
XM_016181186.3,0.0,2966.0,99,95.464,NM_166697.3
XM_016181187.3,0.0,4907.0,98,95.702,NM_138135.2
XM_016181188.2,0.0,1031.0,99,97.064,NM_166691.4
XM_016181189.3,0.0,5114.0,99,94.533,NM_138129.4
XM_016181190.3,0.0,2252.0,96,92.757,NM_057972.4
XM_016181191.2,0.0,1140.0,83,92.118,NM_001259574.2
XM_016181193.3,0.0,5971.0,99,93.913,NM_138122.5
XM_016181200.3,0.0,1279.0,93,96.859,NM_001259572.2
XM_016181201.3,0.0,747.0,86,95.188,NM_001274242.2
XM_016181207.2,0.0,2736.0,88,95.833,NM_079129.3
XM_016181208.3,0.0,3899.0,85,97.064,NM_166683.2
XM_016181212.3,0.0,2377.0,91,96.521,NM_138107.3
XM_016181213.2,0.0,4337.0,99,95.24,NM_138105.2
XM_016181216.3,0.0,872.0,87,98.58,NM_166678.3
XM_016181217.3,0.0,4992.0,99,97.147,NM_001259564.2
XM_016181218.3,0.0,6287.0,96,95.874,NM_138078.3
XM_016181222.3,4.58e-09,63.9,4,78.723,NM_142901.2
XM_016181226.3,0.0,9287.0,96,97.499,NM_206213.3
XM_016181238.3,0.0,8846.0,99,97.925,NM_079113.3
XM_016181244.3,0.0,1369.0,93,95.386,NM_166652.4
XM_016181246.3,0.0,2723.0,96,94.914,NM_138024.3
XM_016181249.3,0.0,22532.0,99,97.522,NM_001103970.2
XM_016181256.3,0.0,2453.0,98,97.238,NM_057877.4
XM_016181258.3,0.0,6113.0,97,99.146,NM_166639.2
XM_016181265.3,0.0,2085.0,89,96.314,NM_001259556.1
XM_016181267.3,0.0,2992.0,99,98.361,NM_058028.5
XM_016181271.3,0.0,3129.0,99,97.493,NM_134318.3
XM_016181272.3,0.0,3275.0,98,95.455,NM_137995.3
XM_016181273.3,0.0,1502.0,42,92.891,NM_137991.1
XM_016181275.3,0.0,4233.0,99,97.169,NM_079106.3
XM_016181277.3,0.0,876.0,79,96.422,NM_137986.3
XM_016181278.3,0.0,806.0,52,90.569,NM_137984.3
XM_016181284.3,0.0,7332.0,99,96.659,NM_166623.3
XM_016181286.3,0.0,3105.0,99,95.859,NM_166622.2
XM_016181289.3,0.0,7862.0,99,95.322,NM_001144273.2
XM_016181290.3,0.0,1304.0,88,98.516,NM_001274227.1
XM_016181291.3,0.0,1816.0,99,95.3,NM_001274225.1
XM_016181296.3,0.0,1482.0,77,96.341,NM_137968.3
XM_016181297.3,0.0,1783.0,86,95.524,NM_176253.2
XM_016181300.3,0.0,2625.0,92,98.395,NM_001103966.2
XM_016181302.3,0.0,2593.0,99,97.807,NM_079974.3
XM_016181306.2,0.0,1363.0,95,91.79,NM_001103964.2
XM_016181308.3,0.0,2143.0,99,92.617,NM_166604.3
XM_016181311.2,0.0,6737.0,99,97.168,NM_137948.2
