NCBI_GeneID,Symbol,Description,Gene_Type,Transcripts,Transcript_Accession,Nomenclature ID,Nomenclature ID2,Chromosomes,Transcript_Genomic_Accession,Transcript_Genomic_Start,Transcript_Genomic_Stop,Orientation,Proteins,Protein_Accession,Synonyms
LOC6729557,LOC6729557,uncharacterized LOC6729557,PROTEIN_CODING,4.0,XM_039294663.2,LOC6729557,LOC6729557,3R,NC_052523.2,21423712,21438189,plus,4.0,XP_039150597.1,"GD21185,GD21185-PA,GD21185-PB,GD21185-PC,GD21185-PD"
LOC6729558,LOC6729558,SAYSvFN domain-containing protein 1,PROTEIN_CODING,1.0,XM_002104830.4,LOC6729558,LOC6729558,3R,NC_052523.2,21438252,21439110,minus,1.0,XP_002104866.1,"GD18226,GD18226-PA"
LOC6729559,LOC6729559,synaptic vesicle glycoprotein 2B,PROTEIN_CODING,1.0,XM_002104831.4,LOC6729559,LOC6729559,3R,NC_052523.2,21440220,21442660,plus,1.0,XP_002104867.1,"GD21186,GD21186-PA"
LOC6729560,LOC6729560,synaptic vesicle glycoprotein 2C,PROTEIN_CODING,1.0,XM_016177515.3,LOC6729560,LOC6729560,3R,NC_052523.2,21443192,21445375,plus,1.0,XP_016036228.1,"GD21187,GD21187-PA"
LOC6729561,LOC6729561,"alpha-1,2-mannosyltransferase ALG9",PROTEIN_CODING,1.0,XM_002104833.4,LOC6729561,LOC6729561,3R,NC_052523.2,21445511,21448057,plus,1.0,XP_002104869.1,"GD21188,GD21188-PA"
LOC6729562,LOC6729562,protocadherin gamma-B4,PROTEIN_CODING,6.0,XM_044923198.1,LOC6729562,LOC6729562,3R,NC_052523.2,21448091,21456393,minus,6.0,XP_044779133.1,"GD18225,GD18225-PB"
LOC6729564,LOC6729564,nucleotide exchange factor Sil1,PROTEIN_CODING,1.0,XM_002104836.4,LOC6729564,LOC6729564,3R,NC_052523.2,21457555,21459525,minus,1.0,XP_002104872.1,"GD18223,GD18223-PA"
LOC6729565,LOC6729565,protein takeout,PROTEIN_CODING,1.0,XM_002104837.4,LOC6729565,LOC6729565,3R,NC_052523.2,21461552,21462897,plus,1.0,XP_002104873.1,"GD21189,GD21189-PA"
LOC6729566,LOC6729566,protein takeout,PROTEIN_CODING,1.0,XM_016177516.3,LOC6729566,LOC6729566,3R,NC_052523.2,21464050,21465512,plus,1.0,XP_016036230.1,"GD21190,GD21190-PB"
LOC6729567,LOC6729567,protein takeout,PROTEIN_CODING,1.0,XM_002104839.4,LOC6729567,LOC6729567,3R,NC_052523.2,21465920,21467024,plus,1.0,XP_002104875.1,"GD21191,GD21191-PA"
LOC6729568,LOC6729568,protein bag-of-marbles,PROTEIN_CODING,1.0,XM_002104840.4,LOC6729568,LOC6729568,3R,NC_052523.2,21466935,21468983,minus,1.0,XP_002104876.1,"bam,bam-PA,GD18222,Dsim\bam,GD18222-PA"
LOC6729569,LOC6729569,40S ribosomal protein S27,PROTEIN_CODING,1.0,XM_002104841.4,LOC6729569,LOC6729569,3R,NC_052523.2,21470142,21471412,minus,1.0,XP_002104877.1,"GD18221,GD18221-PA"
LOC6729571,LOC6729571,E3 SUMO-protein ligase RanBP2,PROTEIN_CODING,1.0,XM_016177517.3,LOC6729571,LOC6729571,3R,NC_052523.2,21473007,21482394,plus,1.0,XP_016036231.1,"GD21193,GD21193-PB"
LOC6729572,LOC6729572,protein RER1,PROTEIN_CODING,1.0,XM_002104844.4,LOC6729572,LOC6729572,3R,NC_052523.2,21482601,21484506,plus,1.0,XP_002104880.1,"GD21194,GD21194-PA"
LOC6729573,LOC6729573,3-ketodihydrosphingosine reductase,PROTEIN_CODING,1.0,XM_002104845.4,LOC6729573,LOC6729573,3R,NC_052523.2,21484705,21486251,minus,1.0,XP_002104881.1,"GD18220,GD18220-PA"
LOC6729574,LOC6729574,peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,PROTEIN_CODING,1.0,XM_002104846.3,LOC6729574,LOC6729574,3R,NC_052523.2,21486448,21487033,plus,1.0,XP_002104882.1,"GD21195,GD21195-PA"
LOC6729575,LOC6729575,probable glutamine--tRNA ligase,PROTEIN_CODING,1.0,XM_002104847.4,LOC6729575,LOC6729575,3R,NC_052523.2,21486999,21489495,minus,1.0,XP_002104883.1,"GD18218,GD18218-PA"
LOC6729576,LOC6729576,serine/threonine-protein kinase RIO2,PROTEIN_CODING,1.0,XM_002104848.4,LOC6729576,LOC6729576,3R,NC_052523.2,21489524,21491479,plus,1.0,XP_002104884.1,"GD21196,GD21196-PA"
LOC6729577,LOC6729577,uncharacterized LOC6729577,PROTEIN_CODING,1.0,XM_002104849.4,LOC6729577,LOC6729577,3R,NC_052523.2,21491860,21493238,plus,1.0,XP_002104885.2,"GD21197,GD21197-PA"
LOC6729578,LOC6729578,uncharacterized LOC6729578,PROTEIN_CODING,1.0,XM_016177518.3,LOC6729578,LOC6729578,3R,NC_052523.2,21493311,21494844,plus,1.0,XP_016036232.1,"GD21198,GD21198-PB"
LOC6729579,LOC6729579,uncharacterized LOC6729579,PROTEIN_CODING,1.0,XM_002104851.4,LOC6729579,LOC6729579,3R,NC_052523.2,21494948,21496326,plus,1.0,XP_002104887.1,"GD21199,GD21199-PA"
LOC6729580,LOC6729580,uncharacterized LOC6729580,PROTEIN_CODING,1.0,XM_002104852.4,LOC6729580,LOC6729580,3R,NC_052523.2,21496340,21498096,plus,1.0,XP_002104888.3,"GD21200,GD21200-PB"
LOC6729581,LOC6729581,uncharacterized LOC6729581,PROTEIN_CODING,1.0,XM_016177519.3,LOC6729581,LOC6729581,3R,NC_052523.2,21498633,21500070,plus,1.0,XP_016036233.1,"GD21201,GD21201-PB"
LOC6729582,LOC6729582,uncharacterized LOC6729582,PROTEIN_CODING,1.0,XM_002104854.4,LOC6729582,LOC6729582,3R,NC_052523.2,21500624,21502055,minus,1.0,XP_002104890.2,"GD18217,GD18217-PA"
LOC6729583,LOC6729583,uncharacterized LOC6729583,PROTEIN_CODING,1.0,XM_002104855.4,LOC6729583,LOC6729583,3R,NC_052523.2,21503228,21504667,minus,1.0,XP_002104891.1,"GD18216,GD18216-PA"
LOC6729585,LOC6729585,uncharacterized LOC6729585,PROTEIN_CODING,1.0,XM_002104857.4,LOC6729585,LOC6729585,3R,NC_052523.2,21506514,21508124,plus,1.0,XP_002104893.2,"GD21203,GD21203-PA"
LOC6729586,LOC6729586,uncharacterized LOC6729586,PROTEIN_CODING,2.0,XM_002104858.4,LOC6729586,LOC6729586,3R,NC_052523.2,21508500,21510441,plus,2.0,XP_002104894.1,"GD21204,GD21204-PA"
LOC6729587,LOC6729587,uncharacterized LOC6729587,PROTEIN_CODING,1.0,XM_002104859.4,LOC6729587,LOC6729587,3R,NC_052523.2,21510328,21511864,plus,1.0,XP_002104895.1,"GD21205,GD21205-PA"
LOC6729588,LOC6729588,uncharacterized LOC6729588,PROTEIN_CODING,1.0,XM_016177520.3,LOC6729588,LOC6729588,3R,NC_052523.2,21512370,21514073,plus,1.0,XP_016036234.1,"GD21206,GD21206-PB"
LOC6729589,LOC6729589,uncharacterized LOC6729589,PROTEIN_CODING,1.0,XM_002104861.3,LOC6729589,LOC6729589,3R,NC_052523.2,21515153,21516635,plus,1.0,XP_002104897.1,"GD21207,GD21207-PA"
LOC6729591,LOC6729591,uncharacterized LOC6729591,PROTEIN_CODING,1.0,XM_002104863.4,LOC6729591,LOC6729591,3R,NC_052523.2,21519506,21521051,plus,1.0,XP_002104899.1,"GD21209,GD21209-PA"
LOC6729592,LOC6729592,uncharacterized LOC6729592,PROTEIN_CODING,1.0,XM_002104864.4,LOC6729592,LOC6729592,3R,NC_052523.2,21521059,21522677,minus,1.0,XP_002104900.2,"GD18215,GD18215-PA"
LOC6729593,LOC6729593,uncharacterized LOC6729593,PROTEIN_CODING,2.0,XM_002104865.4,LOC6729593,LOC6729593,3R,NC_052523.2,21523158,21525260,minus,2.0,XP_002104901.1,"GD18214,GD18214-PA"
LOC6729594,LOC6729594,uncharacterized LOC6729594,PROTEIN_CODING,1.0,XM_002104866.4,LOC6729594,LOC6729594,3R,NC_052523.2,21525566,21527392,minus,1.0,XP_002104902.3,"GD18213,GD26917,GD18213-PB,GD26917-PA"
LOC6729595,LOC6729595,uncharacterized LOC6729595,PROTEIN_CODING,1.0,XM_002104867.4,LOC6729595,LOC6729595,3R,NC_052523.2,21527395,21528995,minus,1.0,XP_002104903.1,"GD18212,GD18212-PA"
LOC6729596,LOC6729596,uncharacterized LOC6729596,PROTEIN_CODING,1.0,XM_002104868.4,LOC6729596,LOC6729596,3R,NC_052523.2,21530202,21531842,plus,1.0,XP_002104904.1,"GD21210,GD21210-PA"
LOC6729597,LOC6729597,uncharacterized LOC6729597,PROTEIN_CODING,1.0,XM_016177521.3,LOC6729597,LOC6729597,3R,NC_052523.2,21531920,21533503,plus,1.0,XP_016036238.1,"GD21211,GD21211-PB"
LOC6729598,LOC6729598,uncharacterized LOC6729598,PROTEIN_CODING,1.0,XM_002104870.4,LOC6729598,LOC6729598,3R,NC_052523.2,21533628,21535637,plus,1.0,XP_002104906.1,"GD21212,GD21212-PA"
LOC6729599,LOC6729599,uncharacterized LOC6729599,PROTEIN_CODING,1.0,XM_016174727.2,LOC6729599,LOC6729599,3R,NC_052523.2,21536003,21538002,minus,1.0,XP_016036240.1,"GD18211,GD18211-PA,GD18211-PB"
LOC6729600,LOC6729600,uncharacterized LOC6729600,PROTEIN_CODING,1.0,XM_016174725.2,LOC6729600,LOC6729600,3R,NC_052523.2,21539064,21540575,minus,1.0,XP_016036241.1,"GD18210,GD18210-PB"
LOC6729601,LOC6729601,uncharacterized LOC6729601,PROTEIN_CODING,3.0,XM_016174724.3,LOC6729601,LOC6729601,3R,NC_052523.2,21540667,21543485,minus,3.0,XP_016036243.1,"GD18209,GD18209-PA,GD18209-PB"
LOC6729602,LOC6729602,uncharacterized LOC6729602,PROTEIN_CODING,1.0,XM_016174722.3,LOC6729602,LOC6729602,3R,NC_052523.2,21544058,21545730,minus,1.0,XP_016036244.1,"GD18208,GD18208-PB"
LOC6729603,LOC6729603,uncharacterized LOC6729603,PROTEIN_CODING,1.0,XM_016174721.3,LOC6729603,LOC6729603,3R,NC_052523.2,21546119,21547747,minus,1.0,XP_016036245.1,"GD18207,GD18207-PB"
LOC6729604,LOC6729604,uncharacterized LOC6729604,PROTEIN_CODING,1.0,XM_002104876.4,LOC6729604,LOC6729604,3R,NC_052523.2,21548106,21549673,minus,1.0,XP_002104912.1,"GD18206,GD18206-PA"
LOC6729605,LOC6729605,uncharacterized LOC6729605,PROTEIN_CODING,1.0,XM_002104877.4,LOC6729605,LOC6729605,3R,NC_052523.2,21550673,21552296,minus,1.0,XP_002104913.1,"GD18205,GD18205-PA"
LOC6729606,LOC6729606,uncharacterized LOC6729606,PROTEIN_CODING,1.0,XM_002104878.4,LOC6729606,LOC6729606,3R,NC_052523.2,21552749,21554402,minus,1.0,XP_002104914.1,"GD18204,GD18204-PA"
LOC6729607,LOC6729607,uncharacterized LOC6729607,PROTEIN_CODING,2.0,XM_002104879.4,LOC6729607,LOC6729607,3R,NC_052523.2,21554598,21556318,minus,2.0,XP_002104915.1,"CHKov2,GD18203,CHKov2-PA,CHKov2-PB,GD18203-PA,GD18203-PB"
LOC6729608,LOC6729608,zinc finger protein 420,PROTEIN_CODING,1.0,XM_002104880.4,LOC6729608,LOC6729608,3R,NC_052523.2,21556506,21560201,minus,1.0,XP_002104916.1,"GD18202,GD18202-PA"
LOC6729609,LOC6729609,zinc finger protein Xfin,PROTEIN_CODING,1.0,XM_016177522.3,LOC6729609,LOC6729609,3R,NC_052523.2,21560195,21565028,plus,1.0,XP_016036247.1,"GD21213,GD21213-PB"
LOC6729610,LOC6729610,uncharacterized LOC6729610,PROTEIN_CODING,1.0,XM_016177523.3,LOC6729610,LOC6729610,3R,NC_052523.2,21565176,21569961,plus,1.0,XP_016036248.1,"GD21214,GD21214-PB"
LOC6729611,LOC6729611,myogenesis-regulating glycosidase,PROTEIN_CODING,1.0,XM_002104883.4,LOC6729611,LOC6729611,3R,NC_052523.2,21569976,21572138,minus,1.0,XP_002104919.1,"GD18201,GD18201-PA"
LOC6729613,LOC6729613,furin-like protease 1,PROTEIN_CODING,5.0,XM_016174717.3,LOC6729613,LOC6729613,3R,NC_052523.2,21572649,21699139,minus,5.0,XP_016036253.1,"GD18200,GD18200-PA,GD18200-PB,GD18200-PC,GD18200-PD,GD18200-PE,GD18200-PF,GD18200-PG"
LOC6729614,LOC6729614,NADH-quinone oxidoreductase subunit D,PROTEIN_CODING,1.0,XM_016177524.3,LOC6729614,LOC6729614,3R,NC_052523.2,21583538,21585383,plus,1.0,XP_016036256.1,"GD21215,GD21215-PB"
LOC6729615,LOC6729615,carboxypeptidase N subunit 2,PROTEIN_CODING,1.0,XM_002104887.4,LOC6729615,LOC6729615,3R,NC_052523.2,21606447,21608173,minus,1.0,XP_002104923.1,"GD18198,GD18198-PA"
LOC6729616,LOC6729616,collagen alpha-1(V) chain,PROTEIN_CODING,1.0,XM_002104888.3,LOC6729616,LOC6729616,3R,NC_052523.2,21608778,21609972,plus,1.0,XP_002104924.1,"GD21216,GD21216-PA"
LOC6729618,LOC6729618,vacuolar protein sorting-associated protein 33B,PROTEIN_CODING,1.0,XM_002104890.4,LOC6729618,LOC6729618,3R,NC_052523.2,21699489,21701848,plus,1.0,XP_002104926.1,"GD21217,GD21217-PA"
LOC6729619,LOC6729619,neugrin,PROTEIN_CODING,1.0,XM_002104891.4,LOC6729619,LOC6729619,3R,NC_052523.2,21701725,21703044,minus,1.0,XP_002104927.2,"GD18196,GD18196-PA"
LOC6729620,LOC6729620,mediator of RNA polymerase II transcription subunit 28,PROTEIN_CODING,1.0,XM_002104892.4,LOC6729620,LOC6729620,3R,NC_052523.2,21703069,21703839,plus,1.0,XP_002104928.1,"GD21218,GD21218-PA"
LOC6729622,LOC6729622,transcriptional regulator ATRX homolog,PROTEIN_CODING,1.0,XM_016174712.3,LOC6729622,LOC6729622,3R,NC_052523.2,21704048,21708971,minus,1.0,XP_016036258.1,"GD18194,GD18194-PA"
LOC6729623,LOC6729623,transmembrane protein 141,PROTEIN_CODING,1.0,XM_002104895.4,LOC6729623,LOC6729623,3R,NC_052523.2,21709158,21709628,plus,1.0,XP_002104931.1,"GD21219,GD21219-PA"
LOC6729624,LOC6729624,putative GTP-binding protein 6,PROTEIN_CODING,1.0,XM_016177525.3,LOC6729624,LOC6729624,3R,NC_052523.2,21709658,21711816,plus,1.0,XP_016036259.1,"GD21220,GD21220-PA"
LOC6729625,LOC6729625,dihydroxyacetone phosphate acyltransferase,PROTEIN_CODING,1.0,XM_039295992.2,LOC6729625,LOC6729625,3R,NC_052523.2,21711427,21715225,minus,1.0,XP_039151926.2,"GD18193,GD18193-PA"
LOC6729626,LOC6729626,fatty-acid amide hydrolase 2,PROTEIN_CODING,1.0,XM_002104898.4,LOC6729626,LOC6729626,3R,NC_052523.2,21717533,21719356,plus,1.0,XP_002104934.1,"GD21221,GD21221-PA"
LOC6729628,LOC6729628,uncharacterized LOC6729628,PROTEIN_CODING,1.0,XM_016174710.3,LOC6729628,LOC6729628,3R,NC_052523.2,21719556,21721451,minus,1.0,XP_016036261.1,"GD18191,GD18191-PA,GD18191-PB"
LOC6729629,LOC6729629,uncharacterized LOC6729629,PROTEIN_CODING,1.0,XM_002104901.4,LOC6729629,LOC6729629,3R,NC_052523.2,21731915,21732735,plus,1.0,XP_002104937.1,"GD21222,GD21222-PA"
LOC6729630,LOC6729630,NEDD8 ultimate buster 1,PROTEIN_CODING,1.0,XM_002104902.4,LOC6729630,LOC6729630,3R,NC_052523.2,21733001,21735015,plus,1.0,XP_002104938.1,"GD21223,GD21223-PA"
LOC6729631,LOC6729631,poly(U)-binding-splicing factor PUF60-B,PROTEIN_CODING,7.0,XM_016177528.3,LOC6729631,LOC6729631,3R,NC_052523.2,21743131,21831437,plus,7.0,XP_016036270.1,"msi,SIDNA,msi-PB,msi-PC,msi-PD,DMSIDNA,GD21224,musashi,Dsim\msi,GD21224-PB,GD21224-PC,GD21224-PD"
LOC6729632,LOC6729632,uncharacterized LOC6729632,PROTEIN_CODING,1.0,XM_002104904.4,LOC6729632,LOC6729632,3R,NC_052523.2,21807500,21810457,minus,1.0,XP_002104940.3,"GD18190,GD18190-PA"
LOC6729634,LOC6729634,uncharacterized LOC6729634,PROTEIN_CODING,5.0,XM_016174709.3,LOC6729634,LOC6729634,3R,NC_052523.2,21818034,21835611,minus,5.0,XP_016036275.1,"GD18188,GD18188-PA,GD18188-PB,GD18188-PC,GD18188-PD,GD18188-PE"
LOC6729635,LOC6729635,nuclear protein localization protein 4 homolog,PROTEIN_CODING,2.0,XM_002104907.4,LOC6729635,LOC6729635,3R,NC_052523.2,21836218,21850043,minus,2.0,XP_002104943.2,"GD18187,GD18187-PA,GD18187-PB"
LOC6729637,LOC6729637,uncharacterized LOC6729637,PROTEIN_CODING,4.0,XM_044923340.1,LOC6729637,LOC6729637,3R,NC_052523.2,21839630,21847105,plus,4.0,XP_044779275.1,"GD21226,GD21226-PA,GD21226-PB,GD21226-PC"
LOC6729638,LOC6729638,succinate-semialdehyde dehydrogenase [NADP(+)] GabD,PROTEIN_CODING,6.0,XM_016174700.2,LOC6729638,LOC6729638,3R,NC_052523.2,21850133,21852296,minus,6.0,XP_016036281.1,"GD18186,GD18186-PA,GD18186-PB,GD18186-PC,GD18186-PD,GD18186-PE"
LOC6729642,LOC6729642,uncharacterized LOC6729642,PROTEIN_CODING,1.0,XM_016177534.3,LOC6729642,LOC6729642,3R,NC_052523.2,21863038,21875457,plus,1.0,XP_016036287.1,"GD21228,GD21228-PA,GD21228-PB,GD21228-PC"
LOC6729645,LOC6729645,poly [ADP-ribose] polymerase tankyrase,PROTEIN_CODING,1.0,XM_002104915.4,LOC6729645,LOC6729645,3R,NC_052523.2,21878459,21886687,minus,1.0,XP_002104951.2,"GD18183,GD18183-PA"
LOC6729646,LOC6729646,putative uncharacterized protein DDB_G0271606,PROTEIN_CODING,1.0,XM_016177535.2,LOC6729646,LOC6729646,3R,NC_052523.2,21887085,21890957,plus,1.0,XP_016036288.1,"GD21229,GD21229-PB"
LOC6729647,LOC6729647,relaxin receptor 2,PROTEIN_CODING,3.0,XM_002104917.3,LOC6729647,LOC6729647,3R,NC_052523.2,21891094,21902532,plus,3.0,XP_002104953.1,"GD21230,GD21230-PA"
LOC6729648,LOC6729648,zinc finger protein 425,PROTEIN_CODING,2.0,XM_016174698.2,LOC6729648,LOC6729648,3R,NC_052523.2,21902403,21904007,minus,2.0,XP_016036290.1,"GD18182,GD18182-PA,GD18182-PB"
LOC6729649,LOC6729649,uncharacterized LOC6729649,PROTEIN_CODING,1.0,XM_002104919.4,LOC6729649,LOC6729649,3R,NC_052523.2,21904081,21904852,plus,1.0,XP_002104955.1,"GD21231,GD21231-PA"
LOC6729650,LOC6729650,S-adenosylmethionine mitochondrial carrier protein homolog,PROTEIN_CODING,1.0,XM_002104920.4,LOC6729650,LOC6729650,3R,NC_052523.2,21904568,21905951,minus,1.0,XP_002104956.1,"GD18181,GD18181-PA"
LOC6729651,LOC6729651,"isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial",PROTEIN_CODING,2.0,XM_016177536.3,LOC6729651,LOC6729651,3R,NC_052523.2,21906154,21909100,plus,2.0,XP_016036291.1,"GD21232,GD21232-PB,GD21232-PC"
LOC6729652,LOC6729652,60S ribosomal protein L27,PROTEIN_CODING,2.0,XM_016174693.3,LOC6729652,LOC6729652,3R,NC_052523.2,21909337,21910535,minus,2.0,XP_016036294.1,"GD18180,GD18180-PA,GD18180-PB,GD18180-PC,GD18180-PD,GD18180-PE"
LOC6729653,LOC6729653,probable cardiolipin synthase (CMP-forming),PROTEIN_CODING,2.0,XM_044923344.1,LOC6729653,LOC6729653,3R,NC_052523.2,21910608,21912769,minus,2.0,XP_044779279.1,"GD18179,GD18179-PA,GD18179-PB,GD18179-PC,GD18179-PD"
LOC6729655,LOC6729655,low-density lipoprotein receptor,PROTEIN_CODING,11.0,XM_016174676.3,LOC6729655,LOC6729655,3R,NC_052523.2,21927421,21960502,minus,9.0,XP_016036306.1,"GD18175,GD18175-PB,GD18175-PC,GD18175-PD,GD18175-PE,GD18175-PG,GD18175-PH,GD18175-PI,GD18175-PJ,GD18175-PK,GD18175-PL,GD18175-PM,GD18175-PN"
LOC6729656,LOC6729656,very low-density lipoprotein receptor,PROTEIN_CODING,16.0,XM_044923438.1,LOC6729656,LOC6729656,3R,NC_052523.2,21961356,21983667,minus,16.0,XP_044779373.1,"GD18174,GD18174-PB,GD18174-PC,GD18174-PD,GD18174-PE,GD18174-PF,GD18174-PG,GD18174-PH,GD18174-PI,GD18174-PJ,GD18174-PK,GD18174-PL,GD18174-PM,GD18174-PN"
LOC6729658,LOC6729658,probable palmitoyltransferase ZDHHC24,PROTEIN_CODING,1.0,XM_002104928.4,LOC6729658,LOC6729658,3R,NC_052523.2,21994191,21995159,minus,1.0,XP_002104964.1,"GD18172,GD18172-PA"
LOC6729659,LOC6729659,probable palmitoyltransferase ZDHHC24,PROTEIN_CODING,1.0,XM_002104929.4,LOC6729659,LOC6729659,3R,NC_052523.2,21995342,21996193,minus,1.0,XP_002104965.1,"GD18171,GD18171-PA"
LOC6729660,LOC6729660,probable palmitoyltransferase ZDHHC24,PROTEIN_CODING,1.0,XM_002104930.4,LOC6729660,LOC6729660,3R,NC_052523.2,21996221,21997253,minus,1.0,XP_002104966.1,"GD18170,GD18170-PA"
LOC6729661,LOC6729661,probable palmitoyltransferase ZDHHC24,PROTEIN_CODING,1.0,XM_002104931.4,LOC6729661,LOC6729661,3R,NC_052523.2,21997243,21998289,minus,1.0,XP_002104967.1,"GD18169,GD18169-PA"
LOC6729662,LOC6729662,receptor expression-enhancing protein 5,PROTEIN_CODING,1.0,XM_002104932.4,-,LOC6729662,3R,NC_052523.2,22006548,22007250,minus,1.0,XP_002104968.3,"GD18168,GD18168-PA"
LOC6729663,LOC6729663,uncharacterized LOC6729663,PROTEIN_CODING,1.0,XM_002104933.4,LOC6729663,LOC6729663,3R,NC_052523.2,22007571,22009852,minus,1.0,XP_002104969.1,"GD18167,GD18167-PA"
LOC6729664,LOC6729664,uncharacterized LOC6729664,PROTEIN_CODING,1.0,XM_002104934.4,LOC6729664,LOC6729664,3R,NC_052523.2,22010186,22011538,minus,1.0,XP_002104970.1,"GD18166,GD18166-PA"
LOC6729665,LOC6729665,calmodulin,PROTEIN_CODING,1.0,XM_002104935.4,LOC6729665,LOC6729665,3R,NC_052523.2,22031394,22032246,plus,1.0,XP_002104971.1,"GD21233,GD21233-PA"
LOC6729666,LOC6729666,calmodulin,PROTEIN_CODING,1.0,XM_002104936.4,LOC6729666,LOC6729666,3R,NC_052523.2,22032357,22032859,plus,1.0,XP_002104972.1,"GD21234,GD21234-PA"
LOC6729668,LOC6729668,uncharacterized LOC6729668,PROTEIN_CODING,1.0,XM_002104938.4,LOC6729668,LOC6729668,3R,NC_052523.2,22035777,22036914,plus,1.0,XP_002104974.2,"GD21236,GD21236-PA"
LOC6729671,LOC6729671,lactosylceramide 4-alpha-galactosyltransferase,PROTEIN_CODING,1.0,XM_002104941.4,LOC6729671,LOC6729671,3R,NC_052523.2,22053985,22055609,plus,1.0,XP_002104977.2,"GD21237,GD21237-PA"
LOC6729672,LOC6729672,uncharacterized LOC6729672,PROTEIN_CODING,1.0,XM_002104942.4,LOC6729672,LOC6729672,3R,NC_052523.2,22062997,22063823,minus,1.0,XP_002104978.1,"GD18162,GD18162-PA"
LOC6729673,LOC6729673,alpha-taxilin,PROTEIN_CODING,1.0,XM_002104943.4,LOC6729673,LOC6729673,3R,NC_052523.2,22064120,22066487,plus,1.0,XP_002104979.2,"GD21238,GD21238-PA"
LOC6729674,LOC6729674,Kv channel-interacting protein 1,PROTEIN_CODING,5.0,XM_016177540.3,LOC6729674,LOC6729674,3R,NC_052523.2,22068616,22092574,plus,5.0,XP_016036336.1,"GD21239,GD21239-PA,GD21239-PB,GD21239-PC,GD21239-PD"
LOC6729675,LOC6729675,CD81 antigen,PROTEIN_CODING,1.0,XM_002104945.4,LOC6729675,LOC6729675,3R,NC_052523.2,22092849,22101518,minus,1.0,XP_002104981.2,"GD18161,GD18161-PA"
LOC6729676,LOC6729676,signal peptide peptidase-like 3,PROTEIN_CODING,2.0,XM_016177544.3,LOC6729676,LOC6729676,3R,NC_052523.2,22101804,22107327,plus,2.0,XP_016036340.1,"GD21240,GD21240-PA,GD21240-PB"
LOC6729677,LOC6729677,SH2B adapter protein 1,PROTEIN_CODING,6.0,XM_016177547.3,LOC6729677,LOC6729677,3R,NC_052523.2,22108461,22113214,plus,6.0,XP_016036343.1,"GD21241,GD21241-PA,GD21241-PB,GD21241-PC,GD21241-PD,GD21241-PE,GD21241-PF,GD21241-PG,GD21241-PH"
LOC6729678,LOC6729678,protein FAM98B,PROTEIN_CODING,1.0,XM_002104948.2,LOC6729678,LOC6729678,3R,NC_052523.2,22113447,22115106,plus,1.0,XP_002104984.2,"GD21242,GD21242-PA"
LOC6729680,LOC6729680,uncharacterized LOC6729680,PROTEIN_CODING,2.0,XM_002104950.4,LOC6729680,LOC6729680,3R,NC_052523.2,22115633,22116991,plus,2.0,XP_002104986.1,"GD21244,GD21244-PA,GD21244-PB"
LOC6729681,LOC6729681,laccase-3,PROTEIN_CODING,1.0,XM_002104951.4,LOC6729681,LOC6729681,3R,NC_052523.2,22117003,22119637,plus,1.0,XP_002104987.2,"GD21245,GD21245-PA"
LOC6729682,LOC6729682,lipase 3,PROTEIN_CODING,1.0,XM_002104952.4,LOC6729682,LOC6729682,3R,NC_052523.2,22120165,22122112,plus,1.0,XP_002104988.1,"GD21246,GD21246-PA"
LOC6729683,LOC6729683,lipase 3,PROTEIN_CODING,1.0,XM_002104953.4,LOC6729683,LOC6729683,3R,NC_052523.2,22122389,22124203,plus,1.0,XP_002104989.1,"GD21247,GD21247-PA"
LOC6729686,LOC6729686,sodium-coupled monocarboxylate transporter 1,PROTEIN_CODING,5.0,XM_016177555.2,LOC6729686,LOC6729686,3R,NC_052523.2,22127110,22141366,plus,5.0,XP_016036350.1,"GD21249,GD21250,GD21249-PB,GD21250-PB,GD21250-PC,GD21250-PD,GD21250-PE,GD21250-PF"
LOC6729688,LOC6729688,uncharacterized LOC6729688,PROTEIN_CODING,1.0,XM_002104958.4,LOC6729688,LOC6729688,3R,NC_052523.2,22141350,22142972,minus,1.0,XP_002104994.2,"GD18160,GD18160-PA"
LOC6729689,LOC6729689,cardioacceleratory peptide receptor,PROTEIN_CODING,1.0,XM_016174662.3,LOC6729689,LOC6729689,3R,NC_052523.2,22143824,22176911,minus,1.0,XP_016036356.1,"GD18159,GD18159-PB"
LOC6729692,LOC6729692,basic-leucine zipper transcription factor A,PROTEIN_CODING,1.0,XM_016177560.3,LOC6729692,LOC6729692,3R,NC_052523.2,22179724,22182079,plus,1.0,XP_016036357.1,"GD21253,GD21253-PB"
LOC6729693,LOC6729693,protein bride of sevenless,PROTEIN_CODING,1.0,XM_016177561.3,LOC6729693,LOC6729693,3R,NC_052523.2,22182350,22187322,plus,1.0,XP_016036358.1,"boss,GD21254,boss-PA,Dsim\boss,GD21254-PA"
LOC6729695,LOC6729695,neurofibromin,PROTEIN_CODING,5.0,XM_039294430.2,LOC6729695,LOC6729695,3R,NC_052523.2,22203185,22215977,plus,5.0,XP_039150364.1,"GD21256,GD21256-PB"
LOC6729696,LOC6729696,enhancer of split mdelta protein,PROTEIN_CODING,1.0,XM_002104966.4,LOC6729696,LOC6729696,3R,NC_052523.2,22217663,22218838,plus,1.0,XP_002105002.1,"CG8328,GD21257,HLHmdelta,GD21257-PA"
